object_counts,physics_update_elapsed_time,render_elapsed_time
17600,6655,325
17610,6011,321
17620,5977,355
17630,5857,325
17640,6820,324
17650,6425,358
17660,6954,344
17670,6866,541
17680,6340,351
17690,6829,351
17700,5682,311
17710,6564,329
17720,6129,292
17730,5361,307
17740,6147,308
17750,7572,40358
17760,6617,296
17770,6109,319
17780,6855,360
17790,6706,308
17800,6197,348
17810,6850,343
17820,6089,362
17830,6178,273
17840,5380,303
17850,5881,308
17860,5391,334
17870,5662,304
17880,5926,286
17890,6054,312
17900,6828,361
17910,6915,352
17920,7008,349
17930,6948,354
17940,6814,345
17950,5909,322
17960,5816,324
17970,6971,412
17980,6933,374
17990,6671,334
18000,6964,361
18010,5777,239
18020,6618,324
18030,6921,310
18040,6033,278
18050,5473,319
18060,5487,242
18070,6391,273
18080,6163,248
18090,5541,243
18100,5736,321
18110,6886,373
18120,6093,341
18130,7022,342
18140,6761,345
18150,5554,301
18160,5726,316
18170,6304,304
18180,5999,320
18190,5846,309
18200,6412,283
18210,6439,345
18220,5810,226
18230,6521,366
18240,6471,357
18250,6129,323
18260,7471,283
18270,7308,350
18280,6549,266
18290,6320,344
18300,7103,341
18310,6211,378
18320,6201,325
18330,7020,341
18340,7085,343
18350,6154,290
18360,6132,303
18370,6628,337
18380,6862,313
18390,7157,364
18400,7064,353
18410,6444,364
18420,6023,337
18430,7123,334
18440,7062,334
18450,7074,366
18460,5896,298
18470,5985,312
18480,6485,364
18490,6318,293
18500,6719,320
18510,6683,342
18520,5899,201
18530,6403,349
18540,6485,340
18550,6534,328
18560,6473,366
18570,6122,363
18580,6474,384
18590,6358,318
18600,7205,344
18610,7192,350
18620,7077,318
18630,6936,309
18640,6576,337
18650,6106,300
18660,7298,339
18670,7294,365
18680,6707,327
18690,6362,315
18700,5663,317
18710,6052,300
18720,6180,304
18730,5880,327
18740,7144,371
18750,6255,320
18760,7153,435
18770,6031,314
18780,6271,342
18790,6302,324
18800,6473,377
18810,7484,354
18820,6278,325
18830,6575,337
18840,7327,355
18850,7341,338
18860,7272,374
18870,6336,277
18880,6572,331
18890,7261,375
18900,6677,325
18910,6129,330
18920,6803,363
18930,7406,357
18940,7238,348
18950,7385,383
18960,6282,329
18970,6723,337
18980,7410,380
18990,5784,343
19000,6369,322
19010,6822,365
19020,6453,327
19030,6592,368
19040,7427,364
19050,6710,357
19060,6798,223
19070,6819,347
19080,6563,340
19090,6165,216
19100,7291,255
19110,6313,300
19120,7426,356
19130,6574,337
19140,6965,344
19150,7238,261
19160,6862,377
19170,7625,347
19180,7647,369
19190,7516,359
19200,6434,309
19210,6212,349
19220,6607,309
19230,6361,344
19240,6861,349
19250,6361,345
19260,7428,349
19270,7276,366
19280,7183,342
19290,6210,239
19300,6536,341
19310,6639,349
19320,7526,382
19330,7566,375
19340,7558,359
19350,6398,344
19360,6414,333
19370,7404,346
19380,7509,358
19390,7546,347
19400,7079,334
19410,7237,347
19420,7356,347
19430,7103,345
19440,7397,376
19450,7390,349
19460,6827,346
19470,7448,361
19480,7399,377
19490,6001,318
19500,6282,310
19510,6332,335
19520,6127,309
19530,6431,344
19540,6877,379
19550,6107,342
19560,6292,327
19570,6368,333
19580,6977,372
19590,7572,385
19600,41078,405
19610,7293,376
19620,7093,340
19630,7639,328
19640,7018,361
19650,6264,321
19660,6068,317
19670,7347,663
19680,6914,355
19690,6188,319
19700,7052,353
19710,6507,365
19720,6584,327
19730,7424,321
19740,7754,349
19750,7719,348
19760,6380,311
19770,7310,402
19780,7517,366
19790,6667,336
19800,7703,279
19810,6875,387
19820,7667,356
19830,6780,306
19840,7238,341
19850,6457,340
19860,7246,351
19870,7528,337
19880,6210,310
19890,6974,337
19900,6796,356
19910,6914,357
19920,7086,398
19930,6540,390
19940,6513,309
19950,6365,294
19960,6942,329
19970,7081,357
19980,6429,304
19990,7399,371
20000,6673,318
20010,6008,313
20020,6529,418
20030,6956,367
20040,7913,378
20050,6651,335
20060,7362,383
20070,6651,364
20080,7003,352
20090,7790,379
20100,7639,358
20110,7891,381
20120,7658,353
20130,6578,327
20140,6410,304
20150,6788,343
20160,7562,339
20170,7731,371
20180,6369,301
20190,6976,361
20200,7815,376
20210,7355,361
20220,7660,353
20230,6388,311
20240,7503,356
20250,6629,219
20260,7490,361
20270,6648,335
20280,7474,345
20290,7068,336
20300,6630,323
20310,6054,322
20320,7953,391
20330,6827,383
20340,6509,314
20350,7811,372
20360,7735,336
20370,6430,315
20380,6687,307
20390,6473,310
20400,6969,338
20410,6741,327
20420,7778,341
20430,7432,428
20440,6146,330
20450,6254,329
20460,7284,367
20470,6193,331
20480,6517,320
20490,7186,368
20500,7682,360
20510,6649,309
20520,6471,319
20530,8006,330
20540,7255,372
20550,7796,369
20560,7905,356
20570,7658,368
20580,7883,360
20590,7503,321
20600,7495,390
20610,7728,358
20620,7951,370
20630,6775,564
20640,7807,363
20650,6728,347
20660,8038,385
20670,7606,372
20680,7928,396
20690,6945,340
20700,6812,325
20710,6612,344
20720,7604,359
20730,6682,332
20740,7912,328
20750,7965,365
20760,7150,277
20770,6754,340
20780,6797,323
20790,7899,368
20800,7518,370
20810,6832,320
20820,7861,359
20830,6534,337
20840,7766,366
20850,7759,332
20860,6526,332
20870,7961,373
20880,7698,368
20890,8074,390
20900,7464,368
20910,6539,327
20920,8006,381
20930,7985,371
20940,7309,363
20950,6831,320
20960,7610,361
20970,8118,356
20980,7420,363
20990,7470,365
21000,6677,334
21010,7841,406
21020,7783,376
21030,6973,379
21040,8019,310
21050,6284,267
21060,7887,397
21070,7850,385
21080,7881,376
21090,8140,365
21100,7317,349
21110,7472,380
21120,7431,368
21130,6362,339
21140,8125,371
21150,7462,395
21160,8039,347
21170,8022,370
21180,6648,352
21190,8081,369
21200,6924,354
21210,6693,343
21220,7023,338
21230,7750,399
21240,8204,366
21250,7684,377
21260,7008,322
21270,8119,369
21280,7323,362
21290,7785,386
21300,8174,372
21310,7966,372
21320,8183,372
21330,6757,352
21340,7794,340
21350,7748,389
21360,7869,408
21370,7381,386
21380,7174,328
21390,7560,334
21400,7563,383
21410,7893,379
21420,7803,382
21430,7997,369
21440,7213,330
21450,8060,388
21460,7998,370
21470,6989,335
21480,7545,366
21490,7501,383
21500,7965,384
21510,8001,340
21520,6510,330
21530,6933,355
21540,8298,377
21550,8091,377
21560,8250,393
21570,6336,258
21580,7606,354
21590,7852,395
21600,7427,382
21610,7466,370
21620,7477,373
21630,6398,329
21640,8533,379
21650,8189,292
21660,7968,361
21670,7880,318
21680,7031,339
21690,7952,379
21700,7791,386
21710,7632,383
21720,6843,345
21730,7187,342
21740,7890,417
21750,8107,386
21760,6924,326
21770,7083,350
21780,7087,338
21790,6970,365
21800,7841,363
21810,7853,388
21820,7783,364
21830,7969,392
21840,7902,379
21850,6482,230
21860,8039,380
21870,6832,352
21880,6437,331
21890,7687,368
21900,8035,409
21910,8377,409
21920,7643,362
21930,8407,389
21940,6907,349
21950,8265,395
21960,7779,383
21970,7947,402
21980,7841,290
21990,6969,344
22000,7012,414
22010,7301,348
22020,7944,421
22030,8249,394
22040,8143,403
22050,8029,388
22060,8035,381
22070,7698,364
22080,7377,346
22090,8013,375
22100,8241,334
22110,8447,400
22120,7107,352
22130,7487,389
22140,7952,392
22150,8414,399
22160,7068,342
22170,7032,329
22180,7001,356
22190,8012,388
22200,7872,401
22210,8395,374
22220,7159,351
22230,7743,390
22240,8280,391
22250,8192,418
22260,7820,275
22270,7302,330
22280,8405,411
22290,8380,312
22300,7847,401
22310,7878,398
22320,7919,385
22330,8133,370
22340,7889,376
22350,7555,397
22360,6994,339
22370,8703,386
22380,7080,356
22390,6926,450
22400,8377,412
22410,7752,410
22420,7997,362
22430,7882,390
22440,8469,395
22450,8158,401
22460,8451,382
22470,8458,398
22480,7278,332
22490,7670,376
22500,8359,436
22510,7850,394
22520,8281,407
22530,8772,393
22540,6941,333
22550,7898,395
22560,8257,372
22570,8261,404
22580,7550,350
22590,8176,410
22600,7706,373
22610,8117,375
22620,7606,385
22630,8208,414
22640,7193,276
22650,8567,387
22660,7770,403
22670,6978,351
22680,7366,339
22690,7058,338
22700,8147,391
22710,8430,408
22720,8185,395
22730,8191,392
22740,7764,353
22750,8145,407
22760,8062,393
22770,8525,375
22780,6808,352
22790,8621,433
22800,8644,406
22810,6867,357
22820,7253,354
22830,7083,360
22840,7560,350
22850,6914,363
22860,7996,395
22870,7929,384
22880,8571,378
22890,7643,346
22900,7069,341
22910,7391,360
22920,8918,415
22930,7325,339
22940,8142,398
22950,8213,406
22960,7839,419
22970,7976,385
22980,8730,396
22990,8155,421
23000,8252,391
23010,7304,374
23020,8112,340
23030,7049,366
23040,8109,310
23050,6740,353
23060,8904,410
23070,8430,413
23080,8565,392
23090,8833,390
23100,7387,280
23110,8474,406
23120,7593,371
23130,7208,357
23140,7259,352
23150,8268,409
23160,8412,398
23170,8153,426
23180,8657,443
23190,8690,403
23200,8888,406
23210,8400,394
23220,8131,300
23230,6832,360
23240,8368,383
23250,7157,363
23260,7191,375
23270,7504,342
23280,8458,399
23290,8230,399
23300,8935,519
23310,8808,417
23320,7285,362
23330,8363,400
23340,8494,406
23350,8384,366
23360,8501,399
23370,7671,360
23380,8535,410
23390,8153,411
23400,8254,386
23410,8960,391
23420,8583,413
23430,8666,400
23440,8585,392
23450,7376,356
23460,8203,401
23470,7391,358
23480,8649,402
23490,8715,414
23500,8520,408
23510,7102,359
23520,8399,418
23530,7943,343
23540,8120,436
23550,8848,420
23560,8614,414
23570,7399,363
23580,7262,375
23590,7469,364
23600,8398,403
23610,8381,366
23620,7591,381
23630,8935,412
23640,8711,403
23650,8810,389
23660,8720,422
23670,8918,421
23680,8810,410
23690,8177,413
23700,8196,417
23710,8438,395
23720,7500,358
23730,6905,390
23740,8625,430
23750,7157,375
23760,8767,366
23770,8824,412
23780,8901,362
23790,8333,410
23800,9070,407
23810,8362,420
23820,8584,407
23830,8736,399
23840,8488,405
23850,8951,390
23860,8601,368
23870,8940,426
23880,9378,388
23890,8396,324
23900,7686,438
23910,8927,453
23920,8225,404
23930,9168,414
23940,7911,367
23950,8770,421
23960,7245,361
23970,7272,368
23980,8462,426
23990,8546,404
24000,8460,343
24010,7011,389
24020,8948,419
24030,9040,409
24040,7399,364
24050,7595,338
24060,7330,259
24070,7695,356
24080,8598,429
24090,8998,414
24100,7301,359
24110,7795,357
24120,9188,416
24130,9085,442
24140,8752,414
24150,8691,426
24160,8736,430
24170,8316,426
24180,8907,389
24190,8272,396
24200,8713,433
24210,8469,402
24220,8977,432
24230,9041,417
24240,9136,417
24250,7828,378
24260,7692,371
24270,7505,360
24280,7660,366
24290,7303,387
24300,9025,398
24310,8510,424
24320,7562,376
24330,7368,380
24340,8855,417
24350,8687,411
24360,7726,417
24370,8794,422
24380,8259,409
24390,7610,376
24400,7433,359
24410,7908,374
24420,7593,365
24430,8907,447
24440,8578,399
24450,8712,420
24460,8959,416
24470,8416,380
24480,8482,403
24490,8830,399
24500,8784,442
24510,8550,367
24520,8630,398
24530,8985,423
24540,8586,417
24550,8692,400
24560,8830,427
24570,8741,441
24580,7696,271
24590,8634,417
24600,7549,377
24610,8759,413
24620,9108,404
24630,9293,409
24640,7721,378
24650,8479,439
24660,8018,385
24670,7201,357
24680,9381,418
24690,8903,430
24700,9016,419
24710,7511,397
24720,7671,379
24730,7786,370
24740,7533,371
24750,9305,420
24760,8650,425
24770,9171,463
24780,9031,440
24790,7178,383
24800,8442,273
24810,7537,385
24820,7752,372
24830,7511,399
24840,9264,420
24850,9156,432
24860,8551,422
24870,8837,427
24880,8944,424
24890,8341,365
24900,7632,363
24910,7434,367
24920,7690,397
24930,9216,425
24940,9265,413
24950,8849,402
24960,8995,418
24970,9220,447
24980,8016,391
24990,7466,390
25000,9311,430
25010,7515,363
25020,8988,424
25030,8944,448
25040,7734,366
25050,7319,269
25060,9041,435
25070,8837,434
25080,7939,362
25090,10205,446
25100,9486,383
25110,9111,436
25120,9339,469
25130,8955,429
25140,8741,421
25150,9348,424
25160,8886,429
25170,8714,416
25180,7880,374
25190,8681,308
25200,7921,397
25210,7977,386
25220,9155,429
25230,8593,414
25240,7675,381
25250,8735,332
25260,8264,379
25270,9226,404
25280,9158,416
25290,9262,437
25300,9087,441
25310,9523,446
25320,7883,369
25330,9120,432
25340,7617,370
25350,9464,457
25360,7269,372
25370,7820,389
25380,7784,397
25390,9492,468
25400,7710,375
25410,9270,450
25420,9395,422
25430,9164,437
25440,7571,381
25450,9061,438
25460,9351,432
25470,9007,439
25480,7976,389
25490,9384,433
25500,9274,431
25510,7610,399
25520,9186,448
25530,8801,317
25540,9958,443
25550,9226,440
25560,9353,393
25570,9708,470
25580,9338,452
25590,9529,425
25600,9199,444
25610,9015,442
25620,9225,427
25630,7879,401
25640,8061,382
25650,9702,451
25660,7849,397
25670,7778,413
25680,7969,398
25690,9699,464
25700,7852,384
25710,7807,397
25720,9270,368
25730,9041,394
25740,8903,448
25750,9440,433
25760,9232,423
25770,9915,440
25780,7658,400
25790,9334,458
25800,7844,372
25810,7892,379
25820,8182,389
25830,8540,392
25840,9541,434
25850,9639,467
25860,9357,451
25870,9272,430
25880,8651,398
25890,9380,473
25900,9671,442
25910,9658,529
25920,10176,455
25930,7714,392
25940,7922,400
25950,9522,451
25960,8023,376
25970,9536,654
25980,9501,449
25990,9831,479
26000,9929,470
26010,9480,458
26020,9671,495
26030,9202,322
26040,9356,650
26050,9229,451
26060,7879,387
26070,9314,444
26080,9358,462
26090,9694,449
26100,9228,439
26110,9745,448
26120,9204,459
26130,9485,449
26140,9652,472
26150,9187,405
26160,9736,467
26170,9210,439
26180,9309,439
26190,7943,395
26200,9793,436
26210,7712,382
26220,9572,455
26230,9915,476
26240,9981,483
26250,8134,489
26260,9579,461
26270,9508,500
26280,8162,418
26290,8409,421
26300,9301,470
26310,8294,427
26320,8233,422
26330,9743,491
26340,9617,452
26350,9436,482
26360,9815,517
26370,9184,488
26380,9872,482
26390,9239,482
26400,7709,412
26410,9786,477
26420,9266,475
26430,9784,491
26440,9407,483
26450,9548,348
26460,8176,428
26470,9306,490
26480,9702,493
26490,9473,557
26500,8245,440
26510,9688,480
26520,8285,427
26530,9870,445
26540,7947,435
26550,7906,438
26560,9289,477
26570,9826,480
26580,9695,453
26590,9170,356
26600,9835,473
26610,9760,500
26620,9330,465
26630,9244,473
26640,9314,485
26650,9753,372
26660,9318,499
26670,9836,484
26680,9841,434
26690,9520,461
26700,9213,472
26710,9849,529
26720,9565,485
26730,9563,477
26740,9256,486
26750,9512,475
26760,9365,499
26770,7739,445
26780,9506,501
26790,9768,486
26800,9955,493
26810,9522,483
26820,9132,493
26830,9342,466
26840,10049,508
26850,10166,495
26860,9672,387
26870,7734,427
26880,8084,452
26890,9580,473
26900,9688,527
26910,9706,498
26920,10061,546
26930,9720,493
26940,9429,365
26950,9839,492
26960,10111,511
26970,9788,490
26980,10238,501
26990,9850,494
27000,9969,501
27010,10405,513
27020,9582,457
27030,9951,503
27040,9355,486
27050,9649,529
27060,8176,472
27070,8535,427
27080,10020,500
27090,8488,424
27100,9354,460
27110,10111,432
27120,9666,425
27130,9620,361
27140,8395,492
27150,9451,477
27160,10059,547
27170,9855,532
27180,10347,418
27190,9624,523
27200,9796,507
27210,9906,476
27220,8173,306
27230,9889,537
27240,10013,509
27250,9897,521
27260,9939,406
27270,10284,533
27280,10237,488
27290,8134,451
27300,8357,426
27310,10100,530
27320,9471,444
27330,10031,475
27340,9872,506
27350,10106,538
27360,9877,504
27370,9851,504
27380,9778,436
27390,10184,502
27400,10217,499
27410,9921,489
27420,8836,434
27430,9797,502
27440,9743,496
27450,10032,459
27460,9918,491
27470,9452,437
27480,8486,448
27490,8508,453
27500,10563,540
27510,9878,501
27520,10177,501
27530,10113,523
27540,9924,488
27550,10027,487
27560,10077,472
27570,10278,529
27580,10367,523
27590,9186,474
27600,10113,711
27610,9966,495
27620,9963,494
27630,10093,490
27640,9879,473
27650,10212,567
27660,10174,495
27670,10095,373
27680,10161,518
27690,10115,433
27700,10054,520
27710,10177,508
27720,9942,507
27730,10236,488
27740,10032,499
27750,8596,435
27760,8717,451
27770,8458,440
27780,10458,488
27790,44161,621
27800,42633,595
27810,8581,563
27820,10138,520
27830,9647,470
27840,10156,517
27850,10445,508
27860,10420,496
27870,9437,499
27880,10391,538
27890,10404,356
27900,10110,494
27910,10183,491
27920,9926,490
27930,8666,443
27940,10409,513
27950,10461,476
27960,9053,445
27970,10049,489
27980,10708,486
27990,8127,441
28000,10319,501
28010,10152,497
28020,10312,478
28030,10179,496
28040,10077,405
28050,8552,432
28060,10219,505
28070,9743,505
28080,10228,512
28090,10192,481
28100,9958,471
28110,10057,499
28120,8372,471
28130,10051,506
28140,8862,438
28150,10229,481
28160,10203,488
28170,9901,496
28180,9967,499
28190,10283,506
28200,9895,493
28210,9763,480
28220,10413,515
28230,10176,510
28240,10108,513
28250,10455,479
28260,10257,498
28270,10152,505
28280,9777,544
28290,10731,537
28300,8834,468
28310,9986,525
28320,10078,509
28330,8921,461
28340,10201,502
28350,8728,470
28360,10239,507
28370,10373,526
28380,10162,456
28390,10140,482
28400,8894,494
28410,8234,500
28420,10579,525
28430,8266,446
28440,9976,540
28450,10171,520
28460,10497,554
28470,9975,554
28480,10717,572
28490,10440,461
28500,8694,472
28510,8416,452
28520,9006,468
28530,8754,458
28540,8791,449
28550,10265,499
28560,10145,530
28570,10765,508
28580,10026,510
28590,8553,304
28600,10287,517
28610,10397,517
28620,8684,452
28630,8874,471
28640,10387,511
28650,9299,452
28660,9266,462
28670,9009,454
28680,10348,508
28690,10252,514
28700,10419,513
28710,10277,509
28720,10020,521
28730,10053,506
28740,8618,312
28750,10522,521
28760,10295,520
28770,10518,511
28780,8774,480
28790,10779,522
28800,8298,451
28810,9127,460
28820,8751,450
28830,9166,438
28840,10124,544
28850,10482,530
28860,10895,581
28870,10722,398
28880,10437,537
28890,9022,464
28900,8670,450
28910,10863,530
28920,8859,334
28930,10864,544
28940,10566,523
28950,10380,530
28960,10337,517
28970,10757,530
28980,10808,367
28990,10572,512
29000,8618,469
29010,8678,450
29020,10513,522
29030,10587,507
29040,10315,533
29050,8907,469
29060,10482,513
29070,10259,431
29080,10537,517
29090,9456,464
29100,10448,515
29110,10478,544
29120,10381,524
29130,10316,519
29140,10315,530
29150,10802,523
29160,10373,636
29170,10532,513
29180,10656,537
29190,10422,513
29200,10416,514
29210,10206,514
29220,10329,503
29230,10675,525
29240,10948,533
29250,10931,526
29260,10204,518
29270,10431,517
29280,10643,533
29290,8493,316
29300,9023,490
29310,10782,399
29320,10443,509
29330,10330,499
29340,9162,451
29350,11439,525
29360,10691,528
29370,9036,471
29380,8819,468
29390,10243,460
29400,10698,526
29410,10479,379
29420,10482,523
29430,11052,529
29440,8604,478
29450,9280,474
29460,10503,560
29470,10851,552
29480,10330,529
29490,10676,510
29500,10619,513
29510,10660,820
29520,9143,474
29530,10701,504
29540,9188,466
29550,10645,523
29560,11456,472
29570,9016,446
29580,10563,533
29590,10938,526
29600,10474,537
29610,10650,510
29620,10824,508
29630,11150,514
29640,10317,557
29650,11078,580
29660,10562,530
29670,11041,549
29680,10962,519
29690,10816,520
29700,11090,523
29710,10641,566
29720,10647,428
29730,10603,552
29740,8994,462
29750,10729,534
29760,10673,528
29770,9688,449
29780,9276,476
29790,9386,470
29800,10615,543
29810,10829,528
29820,10523,508
29830,10500,603
29840,11423,527
29850,10385,527
29860,10000,484
29870,10494,533
29880,10627,518
29890,10803,523
29900,10792,519
29910,11120,532
29920,10697,537
29930,10828,527
29940,10879,535
29950,11089,530
29960,11328,543
29970,10788,536
29980,11384,529
29990,11250,547
30000,10459,517
30000,9213,481
30000,10889,518
30000,10721,506
30000,10980,526
30000,9290,573
30000,9088,478
30000,11226,596
30000,10637,550
30000,10796,524
30000,10906,538
30000,11100,520
30000,8862,467
30000,11206,586
30000,11082,527
30000,11147,557
30000,10417,541
30000,10690,518
30000,9529,465
30000,10754,504
30000,10716,528
30000,10965,509
30000,8744,483
30000,10624,519
30000,9441,492
30000,9106,477
30000,8776,459
30000,11401,534
30000,11296,581
30000,10882,528
30000,11019,517
30000,8928,474
30000,10738,545
30000,10536,528
30000,10917,536
30000,11152,538
30000,10527,544
30000,9070,472
30000,9116,564
30000,11177,603
30000,11472,642
30000,10603,584
30000,10663,609
30000,10923,608
30000,11086,615
30000,10942,600
30000,10686,574
30000,11256,624
30000,10544,609
30000,10813,606
30000,11344,618
30000,10906,597
30000,11004,623
30000,10376,613
30000,10917,607
30000,9318,524
30000,11278,632
30000,10578,570
30000,11006,610
30000,9008,551
30000,9488,563
30000,10764,622
30000,9387,570
30000,10770,1089
30000,11183,619
30000,10796,631
30000,11510,640
30000,10719,637
30000,10850,753
30000,11121,558
30000,11053,613
30000,10874,575
30000,11031,607
30000,10232,645
30000,9069,567
30000,8953,543
30000,9092,566
30000,11176,629
30000,10913,577
30000,10965,570
30000,11146,621
30000,11034,613
30000,8825,532
30000,11011,512
30000,10611,598
30000,9132,598
30000,10807,611
30000,11008,584
30000,11146,510
30000,9090,556
30000,8848,532
30000,11567,650
30000,10984,547
30000,10959,548
30000,9678,520
30000,9584,585
30000,11570,655
30000,11408,506
30000,8943,560
30000,10041,582
30000,10798,604
30000,11211,613
30000,9495,582
30000,9446,542
30000,11024,630
30000,11164,594
30000,10938,430
30000,10868,606
30000,11151,625
30000,10698,630
30000,11283,601
30000,9204,545
30000,11323,619
30000,11368,621
30000,11225,599
30000,9107,642
30000,9820,542
30000,10818,608
30000,10887,619
30000,9543,558
30000,11130,456
30000,9593,548
30000,10438,550
30000,11282,459
30000,9058,561
30000,10529,608
30000,10316,604
30000,9339,551
30000,9119,553
30000,9556,573
30000,9220,537
30000,10289,626
30000,10999,554
30000,10791,519
30000,10848,625
30000,10825,621
30000,10940,598
30000,11302,689
30000,11334,579
30000,11168,479
30000,10863,591
30000,11024,605
30000,10086,587
30000,10771,631
30000,11164,596
30000,11370,606
30000,11754,640
30000,11261,645
30000,8858,525
30000,9310,399
30000,11016,609
30000,10759,638
30000,9290,554
30000,11177,567
30000,11465,595
30000,11190,606
30000,11056,544
30000,11034,596
30000,8904,550
30000,10350,628
30000,11294,635
30000,9933,553
30000,11426,651
30000,9187,560
30000,9567,572
30000,9173,562
30000,11158,707
30000,10730,604
30000,10612,610
30000,10970,554
30000,10993,616
30000,11420,607
30000,11176,622
30000,9247,598
30000,9187,557
30000,10795,636
30000,11410,611
30000,10256,615
30000,10340,609
30000,9554,572
30000,10738,618
30000,11088,596
30000,11225,703
30000,11230,637
30000,9214,566
30000,9051,554
30000,9053,565
30000,11474,630
30000,10751,605
30000,9590,545
30000,9405,542
30000,11556,617
30000,9561,586
30000,11524,619
30000,11505,535
30000,9015,479
30000,9351,569
30000,9532,548
30000,10499,1110
30000,11220,606
30000,9787,554
30000,9386,547
30000,10869,590
30000,11352,584
30000,9438,542
30000,8730,530
30000,9573,551
30000,10843,715
30000,11136,610
30000,10512,554
30000,11088,626
30000,10591,623
30000,10850,581
30000,9096,583
30000,11037,670
30000,11010,639
30000,11097,610
30000,10920,602
30000,11041,622
30000,9492,561
30000,9157,545
30000,10821,653
30000,9586,453
30000,9382,586
30000,9625,534
30000,10592,567
30000,9346,560
30000,11112,616
30000,11200,650
30000,9425,530
30000,9248,546
30000,10488,576
30000,11501,616
30000,9522,473
30000,9219,760
30000,9665,575
30000,9635,536
30000,10999,567
30000,11347,627
30000,9176,542
30000,11372,582
30000,9417,566
30000,10953,625
30000,9305,555
30000,10861,605
30000,9348,572
30000,9069,555
30000,10808,645
30000,9253,524
30000,10905,645
30000,9597,538
30000,9605,584
30000,11456,586
30000,11536,621
30000,11133,603
30000,11057,601
30000,10673,552
30000,9324,557
30000,9695,529
30000,9884,557
30000,11063,451
30000,11243,620
30000,10775,602
30000,11609,603
30000,11135,601
30000,9461,412
30000,11527,604
30000,9796,516
30000,11391,626
30000,10454,608
30000,9484,560
30000,9450,522
30000,9363,561
30000,9819,546
30000,10834,603
30000,9199,531
30000,10585,613
30000,10915,615
30000,10583,603
30000,9519,707
30000,11561,606
30000,10941,550
30000,10584,589
30000,10823,604
30000,9169,541
30000,10821,661
30000,10907,634
30000,11272,666
30000,10744,636
30000,9914,485
30000,9798,563
30000,11460,531
30000,10344,570
30000,10600,615
30000,10870,608
30000,10432,612
30000,10979,616
30000,11358,631
30000,10992,603
30000,10895,608
30000,9379,563
30000,9616,556
30000,10876,584
30000,9825,517
30000,9514,532
30000,11179,590
30000,11107,597
30000,9549,575
30000,10583,560
30000,11109,617
30000,10722,670
30000,10689,624
30000,11425,610
30000,10967,605
30000,11207,614
30000,10902,524
30000,10923,639
30000,10655,602
30000,9390,538
30000,9778,537
30000,10986,438
30000,11799,623
30000,10773,642
30000,10801,585
30000,10469,591
30000,9491,433
30000,10094,580
30000,9170,428
30000,11281,614
30000,10710,615
30000,11090,620
30000,11178,612
30000,11449,532
30000,10976,551
30000,9804,482
30000,9291,503
30000,10645,483
30000,9013,482
30000,9068,347
30000,9551,359
30000,10777,545
30000,9567,478
30000,9222,486
30000,11034,510
30000,11208,507
30000,11001,452
30000,10840,624
30000,10696,546
30000,11393,566
30000,11087,542
30000,10811,550
30000,11421,545
30000,9035,466
30000,9610,507
30000,10520,554
30000,10593,553
30000,11093,556
30000,11495,562
30000,10817,517
30000,8855,463
30000,9685,498
30000,9518,488
30000,9369,460
30000,11330,533
30000,11003,529
30000,9237,471
30000,11069,542
