object_counts,physics_update_elapsed_time,render_elapsed_time
17640,16674,495
17650,16518,502
17660,16616,453
17670,16985,503
17680,17284,450
17690,16927,492
17700,16719,458
17710,19326,602
17720,17123,458
17730,16392,457
17740,16688,468
17750,16538,440
17760,16629,466
17770,16707,455
17780,16657,444
17790,16574,465
17800,17179,490
17810,16802,469
17820,16541,461
17830,16623,471
17840,16822,458
17850,16576,453
17860,16631,450
17870,16796,479
17880,16678,447
17890,16962,461
17900,16872,465
17910,16837,466
17920,16900,460
17930,16868,615
17940,17100,471
17950,16890,447
17960,16987,500
17970,20358,27113
17980,17544,480
17990,16927,468
18000,16863,468
18010,16951,476
18020,17163,396
18030,17134,480
18040,16973,469
18050,16940,462
18060,17214,468
18070,17535,488
18080,17207,482
18090,17366,491
18100,17467,479
18110,17309,390
18120,17266,460
18130,17343,476
18140,19380,622
18150,17538,486
18160,17085,491
18170,17262,423
18180,17592,515
18190,17343,507
18200,17484,506
18210,17389,480
18220,17274,478
18230,17191,471
18240,17599,439
18250,17437,491
18260,17255,494
18270,17499,497
18280,17610,427
18290,17670,425
18300,21347,419
18310,17713,506
18320,17259,504
18330,17464,515
18340,17558,485
18350,17203,478
18360,17436,480
18370,17536,404
18380,17709,404
18390,17404,510
18400,17461,523
18410,17686,523
18420,17497,482
18430,17460,483
18440,18319,506
18450,18035,487
18460,17439,485
18470,17382,485
18480,18625,494
18490,18710,417
18500,17554,478
18510,17251,451
18520,17366,486
18530,17374,488
18540,17496,486
18550,17353,471
18560,17507,503
18570,17492,477
18580,17738,482
18590,18689,498
18600,18812,483
18610,19166,436
18620,18550,476
18630,18945,465
18640,18859,490
18650,19331,661
18660,17544,498
18670,18244,486
18680,18369,501
18690,17801,533
18700,17886,561
18710,17696,466
18720,17663,488
18730,18158,496
18740,18085,518
18750,17979,505
18760,17858,434
18770,17817,469
18780,17665,485
18790,18107,510
18800,17731,486
18810,18080,551
18820,17861,472
18830,17808,486
18840,17923,479
18850,18051,498
18860,17953,508
18870,18301,646
18880,18519,505
18890,18020,490
18900,17899,465
18910,17739,492
18920,17922,500
18930,18255,507
18940,18034,497
18950,18030,507
18960,18139,511
18970,21902,527
18980,18406,526
18990,18305,512
19000,17981,478
19010,18046,421
19020,18236,509
19030,18095,474
19040,18067,487
19050,17920,476
19060,18275,509
19070,18099,487
19080,18008,395
19090,18218,521
19100,18827,519
19110,18282,421
19120,18278,499
19130,18273,492
19140,18290,518
19150,18065,496
19160,18462,411
19170,18026,482
19180,18115,496
19190,18178,428
19200,18090,508
19210,18424,483
19220,18204,504
19230,18221,507
19240,18387,500
19250,18385,413
19260,18532,496
19270,18222,501
19280,18258,501
19290,18157,498
19300,18278,499
19310,18475,428
19320,18196,479
19330,18413,460
19340,18663,513
19350,18326,490
19360,18792,511
19370,18290,509
19380,18299,476
19390,18306,510
19400,18343,518
19410,18426,509
19420,18266,495
19430,18478,510
19440,18461,494
19450,18750,421
19460,18601,494
19470,18717,498
19480,18721,492
19490,18628,497
19500,18465,495
19510,18623,493
19520,18592,501
19530,18584,509
19540,18732,420
19550,18676,510
19560,18530,498
19570,18585,502
19580,18433,441
19590,18570,498
19600,18566,485
19610,18556,495
19620,18826,510
19630,18775,546
19640,19504,519
19650,18968,510
19660,18831,511
19670,19015,738
19680,18965,515
19690,18808,506
19700,18716,490
19710,19048,506
19720,18932,519
19730,19142,541
19740,18843,507
19750,19562,538
19760,18897,516
19770,19022,520
19780,18988,502
19790,19576,521
19800,18855,490
19810,19104,523
19820,19260,524
19830,19090,539
19840,19014,517
19850,18896,522
19860,19116,524
19870,19034,523
19880,18927,513
19890,18851,511
19900,19097,430
19910,18838,521
19920,18878,499
19930,18938,520
19940,19020,442
19950,19196,514
19960,18932,517
19970,21068,439
19980,18977,511
19990,18979,544
20000,19714,565
20010,19018,611
20020,19461,519
20030,19202,503
20040,19000,513
20050,19112,523
20060,19053,519
20070,19118,547
20080,19674,515
20090,19074,432
20100,19131,505
20110,19099,517
20120,18987,506
20130,19253,515
20140,19122,509
20150,18988,507
20160,19135,524
20170,19449,525
20180,19078,513
20190,19288,527
20200,19416,522
20210,19336,501
20220,19352,522
20230,19378,557
20240,20178,554
20250,19526,529
20260,19348,514
20270,19620,527
20280,19600,523
20290,19423,508
20300,23363,657
20310,20223,558
20320,19715,549
20330,19723,492
20340,19898,523
20350,22291,668
20360,19756,537
20370,19669,537
20380,19572,520
20390,19818,509
20400,20972,674
20410,20179,549
20420,22920,563
20430,19824,553
20440,19696,542
20450,19929,518
20460,19739,530
20470,19513,525
20480,19637,528
20490,19569,525
20500,19640,529
20510,19541,522
20520,20051,458
20530,19808,544
20540,19642,528
20550,19760,431
20560,21576,696
20570,20616,559
20580,19857,549
20590,19896,541
20600,19759,517
20610,19812,548
20620,19543,516
20630,19694,525
20640,20550,549
20650,19795,534
20660,19698,535
20670,23137,525
20680,19598,506
20690,20809,564
20700,19661,442
20710,19688,518
20720,19714,545
20730,24407,709
20740,20268,552
20750,19622,516
20760,19865,763
20770,19891,580
20780,20869,566
20790,21173,577
20800,21673,554
20810,21843,620
20820,20761,584
20830,20064,571
20840,19997,460
20850,20015,566
20860,20521,548
20870,21110,454
20880,20713,597
20890,20375,590
20900,20588,560
20910,20134,534
20920,20052,541
20930,20164,523
20940,20101,545
20950,20150,550
20960,20160,528
20970,20168,543
20980,20044,537
20990,20127,539
21000,20203,547
21010,20195,532
21020,20364,527
21030,20179,526
21040,20232,531
21050,20425,555
21060,20333,552
21070,20397,546
21080,20497,545
21090,20330,552
21100,20339,544
21110,20341,551
21120,20115,537
21130,24450,733
21140,21213,570
21150,20524,591
21160,20952,562
21170,20310,518
21180,20431,548
21190,20411,542
21200,20399,540
21210,20787,458
21220,20550,545
21230,20645,546
21240,20640,532
21250,20273,542
21260,20304,536
21270,20471,543
21280,20568,540
21290,23824,450
21300,20581,555
21310,20478,552
21320,20369,547
21330,20498,533
21340,20332,537
21350,20457,572
21360,20418,543
21370,20472,551
21380,20788,540
21390,20409,546
21400,20415,541
21410,20844,549
21420,20401,572
21430,20992,501
21440,20611,454
21450,20584,546
21460,20575,535
21470,20519,552
21480,23857,783
21490,20823,572
21500,20525,569
21510,20945,452
21520,20505,543
21530,24242,695
21540,20713,580
21550,21162,569
21560,20909,548
21570,20548,544
21580,20619,546
21590,20877,546
21600,20773,570
21610,20850,496
21620,21114,555
21630,20768,558
21640,20882,505
21650,20779,558
21660,20850,554
21670,21048,554
21680,21294,550
21690,21145,702
21700,21603,543
21710,22343,576
21720,22842,592
21730,22433,558
21740,22650,561
21750,21994,561
21760,23119,569
21770,22304,568
21780,22529,571
21790,22266,554
21800,22688,555
21810,22163,603
21820,24615,591
21830,21296,592
21840,21301,562
21850,21062,571
21860,21263,570
21870,21283,567
21880,21047,556
21890,26011,741
21900,21743,580
21910,21183,565
21920,21450,575
21930,21157,458
21940,21018,555
21950,21173,558
21960,21220,541
21970,21116,549
21980,21394,550
21990,20999,541
22000,20987,550
22010,21962,725
22020,21568,553
22030,21202,583
22040,21089,564
22050,21334,562
22060,21410,567
22070,21089,544
22080,21345,554
22090,21128,559
22100,21037,564
22110,21329,566
22120,21238,563
22130,21415,482
22140,21050,555
22150,21260,568
22160,21189,556
22170,21186,557
22180,21455,469
22190,21309,552
22200,21282,538
22210,21443,579
22220,21377,577
22230,21308,588
22240,21350,564
22250,21470,558
22260,21421,598
22270,21407,586
22280,21391,479
22290,21445,551
22300,21260,556
22310,21488,572
22320,21668,573
22330,21539,564
22340,21390,564
22350,21404,567
22360,21493,574
22370,21245,559
22380,25659,598
22390,21603,577
22400,21595,584
22410,21442,501
22420,21527,461
22430,21837,588
22440,21453,555
22450,21608,581
22460,21578,570
22470,21601,562
22480,21628,564
22490,21599,478
22500,21688,568
22510,21591,561
22520,21593,587
22530,21868,610
22540,22254,604
22550,21886,607
22560,22218,483
22570,21828,587
22580,21911,589
22590,22423,593
22600,25583,625
22610,22116,620
22620,22021,550
22630,21960,577
22640,21883,567
22650,21966,591
22660,21857,563
22670,22155,586
22680,21944,583
22690,22023,587
22700,21791,564
22710,22039,485
22720,22057,578
22730,21902,555
22740,23954,589
22750,23083,485
22760,23462,833
22770,22891,561
22780,23323,575
22790,23251,601
22800,23160,518
22810,22087,498
22820,22000,580
22830,22160,593
22840,21773,466
22850,21899,586
22860,21940,560
22870,21912,586
22880,21926,572
22890,21789,574
22900,21830,612
22910,22610,603
22920,22142,500
22930,22403,621
22940,22020,592
22950,22162,573
22960,22195,591
22970,22216,591
22980,22327,595
22990,22178,469
23000,22456,589
23010,22494,575
23020,22128,581
23030,22259,590
23040,24254,595
23050,22981,511
23060,22480,607
23070,22632,520
23080,22371,609
23090,22215,615
23100,22502,613
23110,22259,581
23120,22358,600
23130,22448,578
23140,22622,597
23150,22504,607
23160,22394,599
23170,22398,593
23180,22468,586
23190,22652,585
23200,22768,584
23210,22657,611
23220,23108,601
23230,22641,592
23240,22468,578
23250,22576,609
23260,22651,588
23270,22487,571
23280,22450,481
23290,22465,571
23300,22567,504
23310,22465,591
23320,22343,591
23330,22725,601
23340,22634,602
23350,22409,590
23360,23361,610
23370,22708,569
23380,22758,622
23390,22677,592
23400,22549,628
23410,22608,597
23420,22686,632
23430,22913,597
23440,22673,544
23450,24852,796
23460,23213,600
23470,22614,643
23480,23085,638
23490,22900,592
23500,22794,583
23510,22588,587
23520,22883,587
23530,22704,601
23540,22976,612
23550,22690,607
23560,22966,616
23570,25689,797
23580,27304,629
23590,22967,608
23600,23018,615
23610,23122,613
23620,22979,601
23630,23083,609
23640,22909,589
23650,23251,620
23660,22770,593
23670,23007,608
23680,22951,599
23690,22970,603
23700,22964,605
23710,22860,603
23720,22799,593
23730,22938,613
23740,22574,571
23750,23088,600
23760,22924,597
23770,23036,600
23780,23256,600
23790,23411,620
23800,23000,611
23810,22979,610
23820,23003,617
23830,23217,618
23840,23099,500
23850,23068,612
23860,23139,512
23870,22988,598
23880,23034,496
23890,22870,607
23900,23407,590
23910,23071,613
23920,23101,601
23930,23189,613
23940,23374,620
23950,24105,615
23960,23323,615
23970,23362,603
23980,23438,611
23990,23415,792
24000,23601,604
24010,23294,509
24020,23447,630
24030,23467,613
24040,23500,610
24050,23505,602
24060,23401,603
24070,23549,620
24080,23368,580
24090,25230,811
24100,24353,621
24110,23466,529
24120,23829,539
24130,23608,610
24140,24999,807
24150,24265,641
24160,23591,639
24170,23939,624
24180,26346,814
24190,23964,640
24200,23453,666
24210,23490,635
24220,23723,515
24230,23457,611
24240,23801,626
24250,23606,614
24260,23744,624
24270,23598,625
24280,23691,612
24290,23618,642
24300,23678,619
24310,23797,515
24320,23687,618
24330,23916,596
24340,23739,609
24350,25947,632
24360,24035,525
24370,23672,619
24380,23725,614
24390,23884,619
24400,24274,528
24410,24506,672
24420,23642,625
24430,23803,635
24440,23739,605
24450,23786,627
24460,23700,644
24470,23727,616
24480,23995,645
24490,23805,636
24500,24223,638
24510,24107,631
24520,24231,634
24530,23447,605
24540,23666,622
24550,23521,641
24560,24330,649
24570,24279,632
24580,24024,754
24590,24003,713
24600,24172,743
24610,24344,631
24620,23795,523
24630,23966,638
24640,25302,798
24650,24677,683
24660,26603,788
24670,24789,630
24680,23769,614
24690,23836,620
24700,23956,524
24710,23921,627
24720,24310,623
24730,23918,620
24740,24131,626
24750,24034,653
24760,23900,499
24770,24056,512
24780,27096,801
24790,24626,621
24800,28997,835
24810,24664,535
24820,24185,651
24830,28531,752
24840,24978,642
24850,24086,622
24860,24140,652
24870,24261,635
24880,25393,654
24890,24438,531
24900,24336,634
24910,24192,634
24920,24822,621
24930,24470,652
24940,24480,626
24950,24240,631
24960,24457,632
24970,24528,641
24980,24700,621
24990,24953,646
25000,24429,672
25010,25098,656
25020,24457,536
25030,24276,628
25040,24453,626
25050,24181,627
25060,24408,629
25070,24513,617
25080,24460,633
25090,24574,532
25100,24304,641
25110,24244,642
25120,24369,635
25130,24807,632
25140,25281,532
25150,24630,640
25160,26097,708
25170,25298,555
25180,24698,540
25190,24881,656
25200,24749,556
25210,24730,655
25220,25081,640
25230,24668,635
25240,25505,664
25250,24829,652
25260,24824,647
25270,25796,674
25280,24749,663
25290,24818,653
25300,24608,661
25310,24764,586
25320,24801,670
25330,24830,643
25340,28792,806
25350,24764,655
25360,24527,642
25370,24570,531
25380,24714,627
25390,24631,650
25400,24339,631
25410,24689,646
25420,24841,651
25430,24834,649
25440,27053,861
25450,25271,635
25460,24853,659
25470,28113,646
25480,24649,653
25490,24648,649
25500,24637,638
25510,24796,630
25520,24607,623
25530,24603,646
25540,29465,817
25550,25643,542
25560,24866,671
25570,24967,627
25580,24873,801
25590,24853,648
25600,24952,653
25610,24754,638
25620,25059,635
25630,25258,635
25640,24864,638
25650,24834,647
25660,29819,826
25670,29006,660
25680,25462,567
25690,24866,648
25700,25137,646
25710,25020,680
25720,25484,669
25730,25163,639
25740,24863,743
25750,25477,652
25760,25105,659
25770,24985,626
25780,25178,669
25790,24829,635
25800,24970,648
25810,27024,832
25820,25738,669
25830,27013,658
25840,25274,668
25850,25230,652
25860,25085,663
25870,25374,651
25880,25531,657
25890,25346,536
25900,25317,656
25910,25395,645
25920,25336,540
25930,25296,653
25940,25544,657
25950,25341,641
25960,25586,658
25970,25538,670
25980,25408,558
25990,25877,680
26000,25841,677
26010,25477,672
26020,25481,661
26030,25533,660
26040,25515,658
26050,25383,655
26060,25509,655
26070,25518,652
26080,25549,654
26090,26114,666
26100,25678,761
26110,26326,660
26120,25567,653
26130,29302,675
26140,25569,635
26150,25451,700
26160,25492,660
26170,25918,666
26180,25768,654
26190,25516,664
26200,25643,672
26210,25817,657
26220,25712,648
26230,25364,643
26240,25912,823
26250,25629,776
26260,25796,760
26270,26624,792
26280,27558,907
26290,26974,827
26300,25969,803
26310,25811,818
26320,25793,785
26330,25564,798
26340,26067,789
26350,25523,800
26360,29067,772
26370,25469,753
26380,25603,789
26390,30809,981
26400,26264,791
26410,25704,936
26420,26035,809
26430,25518,798
26440,25527,643
26450,25448,789
26460,25706,787
26470,25529,643
26480,25477,768
26490,25789,766
26500,25957,774
26510,25593,820
26520,26024,804
26530,26056,804
26540,25918,802
26550,25970,783
26560,25994,778
26570,26699,982
26580,26645,819
26590,25752,787
26600,26093,781
26610,25900,799
26620,25963,790
26630,26278,791
26640,26370,791
26650,26298,808
26660,26077,799
26670,25885,773
26680,26170,854
26690,26303,832
26700,26822,855
26710,26192,815
26720,27084,826
26730,26278,711
26740,26059,753
26750,26439,836
26760,31669,1040
26770,26826,815
26780,25979,676
26790,26185,799
26800,26630,835
26810,26337,837
26820,26248,778
26830,26316,785
26840,28539,1022
26850,26781,792
26860,26916,987
26870,26732,833
26880,26716,773
26890,26414,831
26900,26349,798
26910,26061,785
26920,26153,784
26930,26496,651
26940,26770,1001
26950,26917,813
26960,26424,810
26970,26605,810
26980,26714,881
26990,26349,820
27000,26479,880
27010,26585,797
27020,27515,861
27030,26862,786
27040,26922,972
27050,27303,835
27060,26776,801
27070,30245,978
27080,26861,830
27090,27458,726
27100,26808,848
27110,26837,822
27120,26538,814
27130,26576,801
27140,27348,857
27150,27072,804
27160,27290,835
27170,26945,810
27180,26993,808
27190,26407,796
27200,26639,819
27210,26991,700
27220,26995,864
27230,26597,817
27240,26256,798
27250,26614,666
27260,26493,789
27270,33516,695
27280,26644,811
27290,26999,707
27300,26576,837
27310,26905,873
27320,26747,867
27330,30618,850
27340,32994,722
27350,27205,724
27360,30432,863
27370,27161,840
27380,28819,975
27390,27794,841
27400,31345,866
27410,28068,849
27420,27849,917
27430,27193,897
27440,28189,830
27450,26998,775
27460,27244,799
27470,27218,829
27480,27909,802
27490,27306,881
27500,30308,1046
27510,29998,846
27520,27229,855
27530,27389,858
27540,27785,869
27550,28449,821
27560,30836,846
27570,27211,874
27580,26997,849
27590,27213,864
27600,27719,1106
27610,27223,845
27620,27223,707
27630,27004,847
27640,27444,761
27650,30442,743
27660,27354,853
27670,27682,859
27680,28518,854
27690,27144,978
27700,31162,868
27710,27090,838
27720,27417,853
27730,27414,855
27740,27708,842
27750,27442,841
27760,30768,912
27770,29857,1296
27780,28463,949
27790,28605,873
27800,28993,911
27810,31132,1239
27820,27842,832
27830,27532,838
27840,27084,787
27850,27282,718
27860,27088,836
27870,27210,828
27880,27264,813
27890,27392,840
27900,27395,704
27910,27268,817
27920,27222,805
27930,29459,1041
27940,28084,838
27950,27268,823
27960,27471,669
27970,27061,836
27980,29413,848
27990,28251,845
28000,29998,871
28010,30719,761
28020,30593,837
28030,28877,1058
28040,29126,924
28050,28252,838
28060,27697,876
28070,27503,970
28080,27338,763
28090,27932,814
28100,27660,837
28110,27906,846
28120,30975,867
28130,28135,856
28140,27489,828
28150,31100,750
28160,28025,889
28170,29226,856
28180,27885,716
28190,30097,1056
28200,28977,868
28210,30003,850
28220,28802,850
28230,27933,870
28240,27823,902
28250,27824,862
28260,27717,752
28270,27959,843
28280,31182,881
28290,27786,860
28300,27934,956
28310,28029,884
28320,28368,1015
28330,28963,891
28340,29975,894
28350,28042,716
28360,27980,849
28370,27983,856
28380,27891,861
28390,28272,847
28400,28145,709
28410,28194,875
28420,28045,875
28430,28529,874
28440,28182,875
28450,28313,859
28460,29822,741
28470,28212,877
28480,28654,875
28490,27972,759
28500,28191,870
28510,28836,863
28520,28171,871
28530,27922,862
28540,27897,870
28550,27757,769
28560,27896,830
28570,27985,844
28580,28132,873
28590,27975,837
28600,28161,701
28610,28261,874
28620,28400,863
28630,27983,830
28640,28211,840
28650,28234,851
28660,28145,841
28670,28384,834
28680,28205,799
28690,28179,834
28700,28379,792
28710,28778,731
28720,28656,829
28730,29055,892
28740,28491,855
28750,28214,847
28760,28243,1590
28770,28593,881
28780,28349,837
28790,29012,891
28800,28799,849
28810,28543,845
28820,28848,855
28830,28654,847
28840,28203,829
28850,28441,699
28860,28182,826
28870,28231,867
28880,32158,857
28890,28568,835
28900,28428,842
28910,28378,832
28920,30056,1079
28930,28759,873
28940,28441,862
28950,28519,855
28960,29121,1055
28970,28855,854
28980,28238,852
28990,31702,938
29000,28346,850
29010,28284,836
29020,28331,846
29030,28240,835
29040,28607,844
29050,28351,814
29060,28364,839
29070,28086,940
29080,28834,854
29090,28776,955
29100,28547,856
29110,28847,856
29120,32267,847
29130,29074,882
29140,28802,874
29150,28834,849
29160,28701,855
29170,28678,874
29180,28944,832
29190,28914,731
29200,28736,849
29210,28848,854
29220,28684,842
29230,31454,1119
29240,29497,888
29250,28547,844
29260,28888,1048
29270,28655,835
29280,28709,837
29290,28606,862
29300,28564,701
29310,28599,877
29320,28773,845
29330,32133,893
29340,28525,849
29350,28483,837
29360,28675,857
29370,28551,853
29380,28922,861
29390,28717,863
29400,28830,850
29410,28935,852
29420,28859,703
29430,28626,888
29440,28891,867
29450,28822,1261
29460,29223,888
29470,29236,954
29480,29018,858
29490,28952,842
29500,29106,887
29510,28715,1134
29520,28968,850
29530,29144,845
29540,29004,726
29550,29129,971
29560,29356,933
29570,29569,1118
29580,29091,870
29590,29157,880
29600,29042,898
29610,32726,1108
29620,29604,871
29630,29543,891
29640,29335,863
29650,29046,839
29660,29225,858
29670,28929,978
29680,28998,865
29690,29145,843
29700,28947,866
29710,29090,829
29720,28888,912
29730,29708,893
29740,29682,890
29750,29443,1030
29760,29341,845
29770,29345,862
29780,29380,856
29790,29516,898
29800,29954,874
29810,29480,882
29820,29484,882
29830,29364,866
29840,29359,877
29850,29581,855
29860,29465,851
29870,29398,875
29880,30031,1100
29890,30800,915
29900,29611,1227
29910,29815,878
29920,29376,728
29930,29215,903
29940,29246,878
29950,37758,884
29960,29638,911
29970,29537,866
29980,30055,897
29990,29903,976
30000,30175,884
30000,29650,846
30000,29490,847
30000,29965,895
30000,29706,896
30000,29809,737
30000,29865,805
30000,29854,757
30000,29405,887
30000,30016,856
30000,30072,877
30000,29686,859
30000,29777,878
30000,30603,736
30000,29549,871
30000,32782,1427
30000,29870,929
30000,30087,881
30000,33497,1079
30000,29924,760
30000,29400,890
30000,29715,877
30000,30476,826
30000,31689,760
30000,31534,742
30000,31799,853
30000,31147,855
30000,31772,890
30000,31811,891
30000,31574,899
30000,30944,927
30000,30318,913
30000,29925,910
30000,29800,886
30000,29698,877
30000,30023,749
30000,29383,870
30000,33281,891
30000,29818,770
30000,30890,1092
30000,31373,838
30000,35264,1102
30000,30642,889
30000,30085,870
30000,30149,886
30000,29663,875
30000,30369,898
30000,30136,902
30000,30231,851
30000,29731,885
30000,29953,857
30000,29678,856
30000,29947,887
30000,29280,691
30000,29425,851
30000,29736,885
30000,29515,963
30000,29427,764
30000,29557,838
30000,29647,861
30000,29562,873
30000,29517,884
30000,36303,860
30000,29402,775
30000,29753,889
30000,30275,887
30000,29860,888
30000,29798,857
30000,29638,988
30000,29503,933
30000,29629,881
30000,29797,908
30000,30899,940
30000,31890,874
30000,29724,826
30000,29978,898
30000,29416,868
30000,29693,924
30000,29987,889
30000,29707,891
30000,29890,868
30000,29871,869
30000,29782,888
30000,29721,883
30000,29805,875
30000,29997,910
30000,29801,881
30000,35768,1145
30000,30276,1041
30000,37703,1075
30000,30346,870
30000,29805,861
30000,30057,870
30000,30074,848
30000,30016,852
30000,29646,858
30000,29633,726
30000,29531,798
30000,29502,893
30000,29759,865
30000,29843,877
30000,29584,846
30000,33039,1082
30000,29976,722
30000,29444,867
30000,30332,906
30000,30206,931
30000,30360,915
30000,29662,858
30000,29899,984
30000,29679,873
30000,29596,829
30000,30401,773
30000,30689,894
30000,29977,928
30000,29965,758
30000,29666,867
30000,29731,875
30000,29738,880
30000,29981,864
30000,29700,872
30000,30520,941
30000,29922,888
30000,30059,876
30000,30010,870
30000,29771,859
30000,29816,871
30000,29645,925
30000,29884,1143
30000,30197,979
30000,29979,901
30000,30006,890
30000,30095,901
30000,35371,1031
30000,31510,889
30000,29769,858
30000,30126,865
30000,29816,875
30000,29692,871
30000,30993,887
30000,30037,1038
30000,29788,864
30000,32795,1085
30000,30206,883
30000,33939,881
30000,30105,907
30000,29958,795
30000,30021,875
30000,29677,1082
30000,29862,877
30000,31154,922
30000,29784,900
30000,33064,890
30000,30603,883
30000,29981,848
30000,29730,746
30000,29927,740
30000,29850,865
30000,29538,895
30000,29565,880
30000,30100,878
30000,29937,862
30000,33326,733
30000,29809,1304
30000,29834,757
30000,29836,875
30000,30720,769
30000,31792,853
30000,31491,856
30000,31670,860
30000,31792,865
30000,34374,1103
30000,30831,862
30000,30084,889
30000,29972,851
30000,29844,883
30000,30369,888
30000,30140,740
30000,29992,872
30000,32703,870
30000,30107,865
30000,30687,873
30000,30140,847
30000,29615,1099
30000,29677,713
30000,30089,878
30000,29772,873
30000,29777,898
30000,29683,859
30000,29955,871
30000,30002,882
30000,34397,882
30000,33557,897
30000,29799,968
30000,29768,899
30000,30350,892
30000,30556,870
30000,30203,888
30000,30339,885
30000,30193,877
30000,30099,840
30000,30027,787
30000,30069,891
30000,30244,872
30000,30164,895
30000,30162,873
30000,30001,871
30000,32815,1098
30000,30033,862
30000,29839,960
30000,30340,861
30000,30368,913
30000,30172,703
30000,33851,1117
30000,30259,895
30000,29782,915
30000,29715,1050
30000,30206,758
30000,30167,977
30000,30639,912
30000,30402,908
30000,30308,787
30000,29852,894
30000,30459,943
30000,30051,908
30000,30067,898
30000,32058,871
30000,32292,883
30000,32034,865
30000,32353,877
30000,32486,938
30000,32488,874
30000,32381,898
30000,32731,997
30000,31127,763
30000,31875,879
30000,31038,922
30000,30655,892
30000,30925,859
