object_counts,physics_update_elapsed_time,render_elapsed_time
1720,1273,101
1730,1208,109
1740,960,68
1750,1098,82
1760,1287,97
1770,981,91
1780,1054,64
1790,1353,76
1800,1049,89
1810,1093,77
1820,1275,78
1830,1243,69
1840,1344,57
1850,1118,78
1860,1628,101
1870,1069,101
1880,1218,96
1890,1208,84
1900,1351,89
1910,1392,75
1920,1001,95
1930,1010,70
1940,1146,81
1950,1248,108
1960,1201,113
1970,1195,86
1980,1053,92
1990,1253,65
2000,1354,78
2010,1205,89
2020,1523,94
2030,1340,106
2040,1423,91
2050,1502,130
2060,1071,111
2070,1065,111
2080,1253,94
2090,1264,65
2100,1219,94
2110,1132,104
2120,1054,67
2130,1240,69
2140,1110,95
2150,1397,86
2160,1039,66
2170,1275,107
2180,1407,83
2190,1106,74
2200,1138,57
2210,1172,76
2220,1549,93
2230,1086,117
2240,1248,87
2250,1314,86
2260,1274,113
2270,987,93
2280,1357,88
2290,1213,115
2300,1071,103
2310,1020,189
2320,1051,119
2330,1301,95
2340,1377,100
2350,1446,93
2360,1102,102
2370,1078,105
2380,1028,99
2390,1097,82
2400,1162,83
2410,1150,81
2420,1136,100
2430,1384,80
2440,1366,88
2450,1316,78
2460,1043,67
2470,1321,88
2480,1081,105
2490,1395,77
2500,1255,99
2510,1314,86
2520,1266,62
2530,1058,93
2540,1151,114
2550,1190,95
2560,1404,97
2570,1214,114
2580,1222,88
2590,1173,76
2600,1456,153
2610,1140,94
2620,1100,106
2630,1407,95
2640,1432,70
2650,1428,93
2660,1075,81
2670,1351,106
2680,1249,115
2690,1592,104
2700,1386,85
2710,1576,147
2720,1497,125
2730,1203,109
2740,1323,133
2750,1575,92
2760,1354,112
2770,1431,129
2780,1308,85
2790,1440,84
2800,1280,93
2810,1231,274
2820,1243,97
2830,1505,93
2840,1525,97
2850,1226,91
2860,1111,68
2870,1112,100
2880,1468,137
2890,1412,137
2900,1483,94
2910,1567,76
2920,1532,111
2930,1351,236
2940,1041,94
2950,1371,126
2960,1321,81
2970,1281,94
2980,1533,103
2990,1522,114
3000,1313,103
3010,35033,116
3020,1366,340
3030,1381,120
3040,1989,167
3050,5197,112
3060,1292,98
3070,12206,148
3080,1168,134
3090,1386,150
3100,1420,145
3110,1149,116
3120,1313,94
3130,1365,138
3140,1660,81
3150,1489,105
3160,1505,97
3170,1088,86
3180,2032,108
3190,1296,99
3200,1347,121
3210,1480,102
3220,1559,104
3230,1428,198
3240,1489,102
3250,1865,87
3260,1049,82
3270,1372,92
3280,1652,72
3290,1386,102
3300,1437,111
3310,1079,92
3320,1472,135
3330,1502,99
3340,1393,93
3350,1433,77
3360,1373,95
3370,19938,192
3380,1530,407
3390,1409,100
3400,1326,97
3410,1670,117
3420,1640,72
3430,1333,362
3440,1410,118
3450,1325,135
3460,1753,107
3470,1114,106
3480,1252,109
3490,1660,94
3500,1565,98
3510,1544,97
3520,1539,84
3530,1309,115
3540,1267,115
3550,1489,129
3560,1491,111
3570,1806,116
3580,1506,121
3590,1499,95
3600,1606,99
3610,1861,106
3620,1515,120
3630,1535,133
3640,1540,73
3650,1543,79
3660,1562,99
3670,1963,70
3680,1584,127
3690,1748,100
3700,1265,83
3710,1658,99
3720,1691,88
3730,1591,107
3740,1942,107
3750,1876,86
3760,1437,79
3770,1652,110
3780,1310,103
3790,1645,105
3800,1592,99
3810,1667,115
3820,1347,92
3830,1803,83
3840,1648,111
3850,1913,91
3860,1759,107
3870,1684,136
3880,1817,104
3890,1704,213
3900,1528,104
3910,2024,122
3920,1311,113
3930,1821,82
3940,2040,102
3950,1808,73
3960,1371,81
3970,1719,89
3980,1618,101
3990,1882,122
4000,1896,107
4010,1809,117
4020,1432,102
4030,1681,80
4040,1374,79
4050,1376,91
4060,1580,124
4070,1844,86
4080,1465,110
4090,1862,120
4100,1621,111
4110,1381,121
4120,1825,118
4130,1939,108
4140,1387,78
4150,1777,127
4160,2064,120
4170,1798,128
4180,1451,76
4190,1848,120
4200,1979,77
4210,1359,141
4220,1364,236
4230,1756,112
4240,1374,83
4250,1398,144
4260,1361,89
4270,1402,122
4280,2066,108
4290,1858,126
4300,1713,116
4310,1345,109
4320,1773,121
4330,1693,108
4340,1588,84
4350,1787,114
4360,1634,112
4370,1677,127
4380,1511,103
4390,1605,125
4400,1893,108
4410,1741,80
4420,1583,117
4430,1428,102
4440,1799,120
4450,1659,126
4460,1628,125
4470,1191,90
4480,1708,95
4490,1746,107
4500,1962,77
4510,1707,87
4520,1609,116
4530,1620,194
4540,1699,108
4550,1674,112
4560,1643,133
4570,1933,124
4580,1513,125
4590,1287,94
4600,1260,89
4610,1934,109
4620,1337,124
4630,1772,113
4640,1488,87
4650,1347,79
4660,1652,95
4670,1623,117
4680,1635,330
4690,1441,108
4700,1645,119
4710,1650,120
4720,1406,85
4730,1651,99
4740,1575,88
4750,1681,87
4760,1922,84
4770,2129,120
4780,2118,116
4790,1743,110
4800,1608,225
4810,1631,122
4820,1761,218
4830,1671,115
4840,1525,91
4850,1793,91
4860,1194,94
4870,1867,112
4880,1769,118
4890,1582,116
4900,2052,133
4910,1261,86
4920,1554,89
4930,1176,99
4940,1817,117
4950,1373,111
4960,1445,81
4970,1423,149
4980,1392,121
4990,1717,97
5000,1397,118
5010,1880,113
5020,1407,118
5030,1447,117
5040,1624,132
5050,1779,99
5060,1351,95
5070,1931,114
5080,1784,138
5090,1700,127
5100,1739,126
5110,1324,92
5120,1647,138
5130,1601,132
5140,1924,145
5150,1832,85
5160,1465,88
5170,1457,84
5180,1849,120
5190,1639,116
5200,1461,132
5210,1470,98
5220,1754,120
5230,1459,123
5240,1968,102
5250,1747,122
5260,1868,94
5270,1746,123
5280,1633,121
5290,1346,88
5300,1615,133
5310,1604,118
5320,1775,127
5330,1685,149
5340,1602,147
5350,1806,143
5360,1356,88
5370,1691,92
5380,1818,101
5390,1953,106
5400,1636,107
5410,1971,91
5420,1545,126
5430,1413,92
5440,1642,131
5450,1568,117
5460,1656,138
5470,1827,92
5480,1744,85
5490,1660,115
5500,1596,128
5510,1604,123
5520,1965,121
5530,1674,139
5540,1432,162
5550,2034,136
5560,1970,140
5570,1812,84
5580,1518,96
5590,1829,120
5600,1658,137
5610,1868,106
5620,1814,123
5630,1607,119
5640,1691,149
5650,1793,127
5660,1591,132
5670,1762,95
5680,1766,132
5690,1885,95
5700,1729,137
5710,1682,219
5720,1737,127
5730,1545,126
5740,1645,138
5750,1929,97
5760,1382,135
5770,1609,130
5780,1733,128
5790,1997,126
5800,1432,141
5810,1719,134
5820,1595,128
5830,1754,147
5840,1706,139
5850,1854,140
5860,1919,125
5870,1791,138
5880,1819,130
5890,1970,93
5900,1624,125
5910,1367,90
5920,1906,103
5930,1714,105
5940,1416,130
5950,1791,151
5960,1604,131
5970,1797,115
5980,1643,94
5990,1899,131
6000,2036,230
6010,1716,125
6020,1869,181
6030,1743,130
6040,1781,153
6050,1462,129
6060,1863,168
6070,1799,135
6080,1695,138
6090,1815,91
6100,1855,125
6110,1507,90
6120,2190,137
6130,1656,131
6140,1652,136
6150,1905,95
6160,1666,146
6170,1927,126
6180,1726,102
6190,1719,139
6200,1656,99
6210,1437,99
6220,1653,97
6230,1450,158
6240,1635,129
6250,1481,100
6260,1661,135
6270,1722,114
6280,1739,154
6290,1714,122
6300,1738,121
6310,1657,133
6320,1701,134
6330,1708,149
6340,1791,144
6350,1650,159
6360,1766,130
6370,1831,133
6380,1641,139
6390,1746,110
6400,1490,136
6410,1533,134
6420,1834,103
6430,1938,99
6440,1684,131
6450,1854,168
6460,2038,95
6470,1830,145
6480,1891,139
6490,1807,134
6500,1741,145
6510,2039,97
6520,1930,121
6530,1976,130
6540,1999,155
6550,1957,136
6560,1846,134
6570,1850,137
6580,1782,137
6590,1897,246
6600,1749,128
6610,1851,145
6620,1733,96
6630,2023,111
6640,1940,95
6650,1966,130
6660,1600,109
6670,1647,136
6680,1694,137
6690,1867,144
6700,1929,140
6710,1689,146
6720,1812,187
6730,1908,170
6740,1784,172
6750,1865,117
6760,1649,156
6770,2039,108
6780,1662,94
6790,1508,101
6800,1920,133
6810,1748,152
6820,1845,158
6830,1550,141
6840,1797,97
6850,2028,97
6860,1785,99
6870,1559,150
6880,1734,130
6890,1871,134
6900,2345,123
6910,1927,113
6920,1882,151
6930,1905,142
6940,1859,169
6950,1829,159
6960,1875,161
6970,1821,144
6980,1963,142
6990,1822,133
7000,2036,127
7010,1979,112
7020,1999,107
7030,2066,154
7040,1682,140
7050,2071,111
7060,1866,172
7070,1934,151
7080,1905,155
7090,1911,140
7100,1899,153
7110,1808,147
7120,1738,138
7130,1833,144
7140,1953,154
7150,1925,152
7160,2029,144
7170,1672,137
7180,1941,140
7190,2032,156
7200,1939,166
7210,1756,112
7220,1751,114
7230,1734,128
7240,1759,106
7250,1669,137
7260,1843,138
7270,1827,144
7280,1935,162
7290,1700,142
7300,2002,138
7310,1953,177
7320,1826,137
7330,2134,140
7340,1837,152
7350,1762,113
7360,1737,152
7370,2004,99
7380,2058,108
7390,1734,137
7400,1808,101
7410,1961,155
7420,1783,109
7430,1765,144
7440,2001,110
7450,1866,163
7460,2026,146
7470,1935,149
7480,2124,156
7490,1941,142
7500,1912,162
7510,1793,140
7520,2092,117
7530,2002,139
7540,1963,162
7550,2159,150
7560,2196,167
7570,2060,100
7580,2054,149
7590,1909,135
7600,2013,158
7610,1745,160
7620,2145,152
7630,1478,118
7640,2511,168
7650,1776,149
7660,1896,175
7670,1834,167
7680,1889,163
7690,1951,102
7700,2057,120
7710,1945,142
7720,2092,150
7730,1730,115
7740,2001,168
7750,1748,142
7760,1660,106
7770,1997,156
7780,1822,147
7790,1985,145
7800,2188,100
7810,2158,127
7820,1656,126
7830,2045,113
7840,1974,119
7850,1800,122
7860,1955,145
7870,1953,188
7880,2116,175
7890,2071,273
7900,1959,159
7910,2089,165
7920,2135,176
7930,2101,162
7940,1866,176
7950,1927,145
7960,2042,152
7970,2073,165
7980,2034,176
7990,2080,157
8000,2113,147
8010,1830,149
8020,1895,319
8030,1974,163
8040,1999,157
8050,1978,127
8060,2012,107
8070,2106,163
8080,1915,108
8090,2069,149
8100,1816,102
8110,1943,99
8120,1821,158
8130,2112,173
8140,2050,160
8150,2129,183
8160,2035,161
8170,1921,152
8180,1998,104
8190,1963,180
8200,2123,122
8210,1986,181
8220,2033,160
8230,1853,112
8240,1838,109
8250,1860,174
8260,1985,160
8270,2104,112
8280,1967,121
8290,2264,109
8300,2027,108
8310,2201,151
8320,1900,163
8330,2022,159
8340,2245,166
8350,2121,122
8360,2044,159
8370,2044,130
8380,2264,117
8390,2082,111
8400,2166,177
8410,1902,121
8420,2082,168
8430,2206,154
8440,2314,177
8450,2048,150
8460,2320,183
8470,2035,126
8480,1961,159
8490,2129,160
8500,2195,149
8510,2204,168
8520,2071,164
8530,2199,106
8540,2096,135
8550,2117,197
8560,1846,145
8570,2185,181
8580,2390,153
8590,1962,112
8600,2021,127
8610,2241,117
8620,2197,108
8630,2135,176
8640,2073,151
8650,2210,123
8660,2314,126
8670,2176,151
8680,2138,107
8690,2184,113
8700,2155,121
8710,2195,110
8720,2247,157
8730,2224,182
8740,2145,209
8750,2158,261
8760,2269,187
8770,2174,161
8780,2114,164
8790,2147,172
8800,1896,158
8810,1905,121
8820,2066,161
8830,2088,157
8840,1846,118
8850,2201,190
8860,2240,158
8870,2123,161
8880,2500,124
8890,2088,165
8900,2232,157
8910,2135,157
8920,2162,188
8930,2151,160
8940,2084,158
8950,2106,166
8960,2157,161
8970,2305,197
8980,2242,178
8990,2182,166
9000,2216,165
9010,2362,111
9020,1939,131
9030,2296,119
9040,2334,166
9050,2020,125
9060,2153,113
9070,2109,118
9080,2216,175
9090,2028,172
9100,2205,199
9110,2390,211
9120,2308,212
9130,2409,205
9140,2024,193
9150,1953,149
9160,2290,167
9170,2281,179
9180,2046,162
9190,2267,190
9200,2046,164
9210,2287,159
9220,1983,173
9230,2950,185
9240,1980,149
9250,1952,198
9260,2098,172
9270,2170,172
9280,2057,159
9290,2106,160
9300,2274,162
9310,2039,220
9320,2022,212
9330,2284,164
9340,2084,172
9350,2339,197
9360,2381,209
9370,2079,162
9380,2149,161
9390,2497,200
9400,2362,213
9410,2183,157
9420,2122,202
9430,1998,157
9440,2273,208
9450,2165,206
9460,2007,152
9470,2241,153
9480,2197,152
9490,2347,208
9500,2968,192
9510,2211,184
9520,2260,156
9530,2440,199
9540,2518,201
9550,2351,197
9560,2112,158
9570,2176,207
9580,2487,211
9590,2047,156
9600,2352,159
9610,2575,190
9620,2389,225
9630,2108,349
9640,2365,220
9650,2566,212
9660,2399,201
9670,2527,204
9680,2665,216
9690,2611,222
9700,2296,160
9710,2483,161
9720,2630,208
9730,2138,199
9740,2325,164
9750,2115,157
9760,2324,195
9770,2615,217
9780,2153,203
9790,2501,160
9800,2335,147
9810,2285,175
9820,2558,190
9830,2262,202
9840,2309,191
9850,2390,185
9860,2382,119
9870,2227,138
9880,2301,128
9890,2332,179
9900,2191,178
9910,2250,172
9920,2309,186
9930,2283,131
9940,2419,175
9950,2279,196
9960,2422,134
9970,2462,190
9980,2240,139
9990,2191,130
10000,2502,180
10010,2514,145
10020,2118,137
10030,2375,155
10040,2453,187
10050,2407,195
10060,2365,175
10070,2489,180
10080,2427,132
10090,2338,126
10100,2433,128
10110,2446,136
10120,2448,121
10130,2253,134
10140,2346,132
10150,2390,179
10160,2380,180
10170,2304,120
10180,2490,140
10190,2586,128
10200,2605,121
10210,2264,147
10220,2353,208
10230,2340,236
10240,2469,207
10250,2144,154
10260,2721,186
10270,2641,189
10280,2573,217
10290,2426,139
10300,2466,190
10310,2512,172
10320,2516,171
10330,2466,433
10340,2512,185
10350,2553,156
10360,2286,179
10370,2308,196
10380,2294,135
10390,2284,195
10400,2648,180
10410,2315,202
10420,2554,198
10430,2261,194
10440,2233,181
10450,2391,212
10460,2392,172
10470,2607,180
10480,2440,176
10490,2571,130
10500,2601,181
10510,2593,181
10520,2559,285
10530,2316,180
10540,2481,188
10550,2658,153
10560,2394,200
10570,2601,216
10580,2531,130
10590,2431,157
10600,2496,224
10610,2601,135
10620,2333,174
10630,2926,208
10640,2604,187
10650,2732,184
10660,2386,179
10670,2629,197
10680,2291,185
10690,2442,138
10700,2579,195
10710,2257,135
10720,2344,127
10730,2528,126
10740,2610,153
10750,2346,274
10760,2536,186
10770,2506,147
10780,2596,182
10790,2416,136
10800,2549,178
10810,2417,138
10820,2707,127
10830,2623,142
10840,2313,138
10850,2719,137
10860,2571,182
10870,2566,128
10880,2186,130
10890,2391,201
10900,2471,207
10910,2479,201
10920,2415,202
10930,2631,147
10940,2778,205
10950,2584,134
10960,2456,181
10970,2352,182
10980,2686,161
10990,2493,139
11000,2787,145
11010,3056,210
11020,2795,167
11030,2323,167
11040,3148,168
11050,2482,131
11060,2587,140
11070,2613,186
11080,2682,196
11090,2491,192
11100,2494,191
11110,2650,218
11120,2617,170
11130,2570,198
11140,2462,189
11150,2367,140
11160,2622,212
11170,2719,192
11180,2616,162
11190,2596,210
11200,2737,199
11210,3007,194
11220,2467,193
11230,2676,192
11240,2469,219
11250,2761,176
11260,2595,213
11270,2480,181
11280,2642,178
11290,2732,140
11300,2683,212
11310,2601,201
11320,3001,148
11330,2744,136
11340,2683,148
11350,2776,137
11360,2690,140
11370,2667,192
11380,2766,189
11390,2589,202
11400,2512,164
11410,2467,189
11420,2339,130
11430,2724,211
11440,2794,213
11450,2594,196
11460,2775,210
11470,2728,214
11480,2839,130
11490,2629,194
11500,2852,207
11510,2478,186
11520,2848,202
11530,2817,255
11540,3080,173
11550,2718,220
11560,2788,149
11570,2824,210
11580,3051,229
11590,2682,192
11600,2725,205
11610,2698,218
11620,2779,213
11630,2853,164
11640,2713,203
11650,2737,210
11660,3023,149
11670,2734,130
11680,2764,227
11690,2614,143
11700,2713,139
11710,2533,135
11720,2727,162
11730,2692,140
11740,2802,218
11750,2704,192
11760,2543,133
11770,2651,221
11780,2729,189
11790,2999,160
11800,2527,210
11810,2830,140
11820,2955,208
11830,2795,198
11840,2649,136
11850,2850,200
11860,2830,333
11870,2813,199
11880,2868,155
11890,2738,152
11900,2699,217
11910,2765,146
11920,2722,138
11930,2559,148
11940,2904,200
11950,2588,134
11960,2784,146
11970,2947,205
11980,2806,206
11990,2569,145
12000,2575,193
12010,2555,224
12020,2635,195
12030,2986,232
12040,2738,197
12050,2905,234
12060,2751,136
12070,2630,148
12080,2938,178
12090,2781,202
12100,2961,154
12110,2791,140
12120,2608,146
12130,2831,143
12140,2854,206
12150,2920,204
12160,2833,197
12170,2928,203
12180,3029,199
12190,2965,212
12200,3002,200
12210,2647,196
12220,2954,196
12230,3052,213
12240,2890,143
12250,2931,158
12260,2748,173
12270,2619,178
12280,2762,232
12290,2945,235
12300,2959,219
12310,3019,217
12320,2833,204
12330,2873,213
12340,2864,165
12350,2960,149
12360,2769,165
12370,2918,216
12380,2733,198
12390,2692,149
12400,2894,160
12410,2782,254
12420,2813,162
12430,3045,205
12440,2826,222
12450,3020,243
12460,2866,157
12470,3090,150
12480,2840,208
12490,2804,154
12500,2834,138
12510,2988,215
12520,2839,151
12530,2821,160
12540,3103,226
12550,2770,199
12560,2844,236
12570,2844,189
12580,2654,209
12590,2691,148
12600,3228,211
12610,2916,151
12620,2872,207
12630,3041,150
12640,2797,207
12650,2827,209
12660,2950,209
12670,3033,208
12680,3243,206
12690,2977,219
12700,2907,144
12710,3031,217
12720,2917,150
12730,2793,147
12740,2760,245
12750,2858,152
12760,2901,143
12770,2987,225
12780,2981,214
12790,2821,201
12800,2866,207
12810,2864,210
12820,2764,214
12830,2812,210
12840,2687,208
12850,3047,226
12860,2633,292
12870,3092,229
12880,3195,213
12890,3102,217
12900,2855,167
12910,2840,148
12920,2939,159
12930,2852,169
12940,2826,213
12950,2939,230
12960,3040,205
12970,3144,218
12980,2935,223
12990,2987,285
13000,2950,232
13010,2783,150
13020,3094,233
13030,2839,205
13040,3095,164
13050,3243,207
13060,2623,163
13070,3127,208
13080,3162,181
13090,2996,180
13100,2596,147
13110,3053,225
13120,3311,419
13130,2966,153
13140,3384,230
13150,3059,235
13160,3314,164
13170,3132,156
13180,3580,253
13190,3208,156
13200,3255,176
13210,3307,152
13220,3158,164
13230,3278,215
13240,3232,226
13250,3096,228
13260,3097,149
13270,3316,157
13280,3114,148
13290,3043,233
13300,3139,228
13310,3257,266
13320,2998,217
13330,3031,209
13340,3043,212
13350,2761,155
13360,2909,220
13370,3349,214
13380,3318,163
13390,3217,162
13400,3208,143
13410,3242,168
13420,3098,229
13430,3397,239
13440,3094,210
13450,2868,225
13460,3014,226
13470,3316,268
13480,3201,476
13490,3266,251
13500,2980,260
13510,3223,237
13520,3102,169
13530,3128,175
13540,3483,219
13550,3052,167
13560,3345,147
13570,3070,172
13580,3203,153
13590,3148,237
13600,3317,230
13610,3356,244
13620,3063,229
13630,3104,236
13640,3271,223
13650,3715,228
13660,3224,244
13670,3298,157
13680,3348,219
13690,3066,222
13700,3274,230
13710,3166,226
13720,3244,202
13730,3067,234
13740,3256,234
13750,3284,241
13760,3382,225
13770,3019,213
13780,3145,234
13790,3161,165
13800,2960,144
13810,3250,228
13820,3356,166
13830,3026,157
13840,2950,164
13850,3553,215
13860,3270,223
13870,3301,243
13880,3568,216
13890,2982,165
13900,3334,163
13910,3425,247
13920,3076,168
13930,3056,164
13940,3224,168
13950,3181,187
13960,3198,215
13970,3268,222
13980,3578,243
13990,3275,249
14000,3125,150
14010,3147,240
14020,3537,231
14030,3291,160
14040,3497,231
14050,3253,169
14060,3268,236
14070,3216,169
14080,3627,229
14090,3512,216
14100,3129,165
14110,3563,263
14120,3465,231
14130,2995,152
14140,3240,252
14150,3195,229
14160,3453,172
14170,3234,228
14180,3083,218
14190,3045,223
14200,3348,227
14210,3243,242
14220,3867,238
14230,3389,246
14240,3228,166
14250,3270,172
14260,3443,241
14270,3415,234
14280,3229,236
14290,3057,159
14300,3334,219
14310,3283,221
14320,2862,158
14330,3345,153
14340,3124,159
14350,3357,245
14360,3027,168
14370,3208,170
14380,3438,218
14390,3371,223
14400,3421,228
14410,3307,256
14420,3286,262
14430,3026,314
14440,3283,154
14450,3258,245
14460,3374,189
14470,2935,265
14480,3327,227
14490,3444,247
14500,3468,248
14510,3201,232
14520,3296,201
14530,3356,267
14540,3512,231
14550,3213,224
14560,3482,225
14570,3154,163
14580,3422,237
14590,3242,178
14600,3359,181
14610,3431,233
14620,3440,232
14630,3650,269
14640,3524,253
14650,3287,265
14660,3286,245
14670,3322,164
14680,3300,257
14690,3300,199
14700,3391,193
14710,3176,196
14720,3350,173
14730,3387,251
14740,3534,233
14750,3395,232
14760,3328,248
14770,3408,235
14780,3626,245
14790,3455,227
14800,3449,241
14810,3304,244
14820,3381,226
14830,3413,253
14840,3929,184
14850,3378,168
14860,3338,325
14870,3326,162
14880,3121,244
14890,3376,238
14900,3414,269
14910,3115,170
14920,3163,259
14930,3201,230
14940,3220,253
14950,3412,259
14960,3389,184
14970,3721,255
14980,3611,268
14990,3439,183
15000,3312,160
15010,3431,164
15020,3472,249
15030,3452,233
15040,3191,408
15050,3263,230
15060,3736,247
15070,3428,163
15080,3345,242
15090,3403,271
15100,3454,237
15110,3635,238
15120,3558,250
15130,3519,234
15140,3404,266
15150,3301,254
15160,3330,254
15170,3535,236
15180,3460,168
15190,3428,252
15200,3458,236
15210,3605,272
15220,3595,207
15230,3646,250
15240,3731,272
15250,3564,165
15260,3270,230
15270,3405,241
15280,3231,187
15290,3701,251
15300,3304,168
15310,3401,237
15320,3565,257
15330,3433,232
15340,3660,235
15350,3611,255
15360,3572,261
15370,3249,286
15380,3602,254
15390,3373,229
15400,3588,264
15410,3428,187
15420,3104,223
15430,3085,237
15440,3572,305
15450,3612,270
15460,3338,273
15470,3261,177
15480,3873,182
15490,3749,245
15500,3179,252
15510,3605,264
15520,3423,163
15530,3709,250
15540,3430,261
15550,3430,170
15560,3565,245
15570,3906,190
15580,3603,239
15590,3478,177
15600,3505,256
15610,3507,187
15620,3463,174
15630,3602,165
15640,3899,166
15650,3324,183
15660,3612,244
15670,3371,251
15680,3604,242
15690,3131,170
15700,3737,258
15710,3560,184
15720,3464,173
15730,3507,177
15740,3640,265
15750,3638,261
15760,3603,221
15770,3764,272
15780,3437,163
15790,3727,252
15800,3740,252
15810,3719,250
15820,3531,262
15830,3476,257
15840,3329,160
15850,3509,258
15860,3420,264
15870,3477,248
15880,3657,169
15890,3630,263
15900,3833,220
15910,4029,277
15920,3362,199
15930,3647,277
15940,3642,248
15950,3626,248
15960,3873,252
15970,3932,296
15980,3704,254
15990,3731,366
16000,3654,271
16010,3187,163
16020,3495,244
16030,3505,277
16040,3686,249
16050,3494,281
16060,3854,279
16070,3768,248
16080,3834,246
16090,3493,260
16100,3789,242
16110,3769,276
16120,3638,255
16130,3813,243
16140,3935,258
16150,3639,259
16160,3746,252
16170,3631,268
16180,3813,267
16190,3837,254
16200,3745,262
16210,3401,266
16220,3599,250
16230,3781,248
16240,4054,471
16250,4179,282
16260,3789,215
16270,3971,278
16280,4057,268
16290,3647,242
16300,3998,332
16310,3926,253
16320,3890,168
16330,3932,182
16340,3904,173
16350,3925,172
16360,3570,166
16370,3830,236
16380,3403,267
16390,4067,190
16400,3989,221
16410,4193,254
16420,3854,253
16430,4099,250
16440,3860,289
16450,3710,259
16460,3450,266
16470,3859,260
16480,3739,296
16490,3569,189
16500,3801,202
16510,3620,256
16520,4113,273
16530,3629,252
16540,3575,181
16550,3825,175
16560,4312,255
16570,3912,257
16580,4207,257
16590,3687,255
16600,3802,258
16610,3745,251
16620,3876,277
16630,4093,256
16640,3854,200
16650,4050,269
16660,3421,250
16670,3431,268
16680,3621,274
16690,3988,256
16700,4231,230
16710,3891,186
16720,3774,262
16730,3332,265
16740,3647,184
16750,3922,223
16760,3913,263
16770,3890,280
16780,4095,305
16790,3649,258
16800,3830,284
16810,4295,278
16820,3765,256
16830,3512,213
16840,3789,182
16850,4047,274
16860,3577,304
16870,3713,270
16880,3757,273
16890,3716,506
16900,3946,276
16910,3894,273
16920,4283,192
16930,4119,240
16940,4107,260
16950,3990,326
16960,3865,264
16970,4193,257
16980,4043,283
16990,3745,270
17000,4056,272
17010,3685,276
17020,3868,256
17030,3813,253
17040,4155,289
17050,3804,283
17060,3932,279
17070,3980,282
17080,4161,260
17090,3746,298
17100,4248,229
17110,3942,278
17120,3857,212
17130,3716,268
17140,3715,215
17150,3960,268
17160,3898,257
17170,4160,276
17180,4083,266
17190,4061,283
17200,3946,253
17210,4074,268
17220,3826,188
17230,4167,203
17240,4371,283
17250,3827,185
17260,3599,201
17270,4262,266
17280,3759,213
17290,4259,277
17300,3894,269
17310,3665,195
17320,4085,189
17330,3920,280
17340,4016,274
17350,4161,291
17360,4283,283
17370,3865,281
17380,4416,268
17390,3995,299
17400,4216,284
17410,4046,283
17420,4120,278
17430,3975,262
17440,3904,284
17450,3744,256
17460,4067,287
17470,3865,190
17480,4019,188
17490,3850,307
17500,4298,289
17510,3840,188
17520,4072,276
17530,3906,253
17540,3775,234
17550,3841,298
17560,4197,271
17570,4024,260
17580,4155,272
17590,4085,265
17600,3962,201
17610,3967,269
17620,3846,290
17630,4248,197
17640,4026,191
17650,4100,187
17660,4229,269
17670,4065,292
17680,3756,303
17690,4101,201
17700,4333,286
17710,4051,268
17720,4196,205
