object_counts,gpu_elapsed_time,physics_update_elapsed_time,render_elapsed_time
5580,577.472,1145,148
5600,577.536,1073,133
5620,575.488,1172,128
5640,585.728,1094,238
5660,584.704,1090,136
5680,582.656,1212,154
5700,583.68,1086,135
5720,577.536,1070,135
5740,567.232,830,138
5760,570.368,868,153
5780,574.464,1147,131
5800,546.816,905,29044
5820,488.448,1444,3675
5840,540.672,882,174
5860,548.864,887,7857
5880,614.4,1634,13319
5900,593.92,1093,117
5920,621.568,1149,162
5940,640,1156,163
5960,592.896,963,8352
5980,595.84,1153,172
6000,565.248,868,184
6020,560.128,891,167
6040,612.352,1139,163
6060,595.968,1176,357
6080,607.232,1249,177
6100,555.008,836,163
6120,592.896,1159,152
6140,590.848,1149,147
6160,591.872,1093,128
6180,632.832,1214,141
6200,594.944,1109,242
6220,585.728,1091,139
6240,562.176,835,154
6260,593.92,1132,159
6280,592.896,1222,159
6300,571.392,1078,136
6320,574.464,1166,153
6340,590.848,1091,148
6360,632.832,1132,148
6380,667.648,1270,146
6400,665.472,1175,237
6420,665.6,1169,145
6440,654.336,1161,140
6460,631.808,1215,156
6480,626.688,1140,230
6500,608.256,1102,140
6520,625.664,1220,147
6540,615.36,1113,195
6560,626.688,1128,152
6580,627.712,1233,156
6600,649.216,1147,231
6620,632.8,1227,157
6640,664.576,1272,144
6660,691.2,1250,138
6680,693.248,1189,178
6700,632.832,1172,135
6720,633.856,1271,168
6740,635.904,1153,223
6760,636.928,1150,146
6780,662.528,1163,141
6800,679.936,1386,203
6820,672.768,1215,144
6840,711.68,1408,167
6860,654.336,1168,222
6880,659.424,1184,139
6900,625.664,1222,145
6920,613.376,1072,159
6940,730.112,1312,151
6960,758.784,1274,151
6980,692.224,1299,161
7000,641.024,1234,150
7020,625.664,1137,151
7040,620.512,1203,173
7060,615.424,1252,182
7080,589.824,1044,180
7100,592.896,884,176
7120,616.448,1177,171
7140,636.928,1155,163
7160,698.368,1296,205
7180,614.4,899,148
7200,645.12,1053,143
7220,629.76,947,204
7240,653.312,1385,263
7260,607.072,1120,149
7280,620.544,1118,185
7300,670.72,1228,146
7320,637.952,1066,154
7340,688.128,1212,163
7360,628.736,1174,149
7380,650.24,1403,178
7400,652.288,1168,151
7420,630.784,1139,144
7440,604.16,1041,160
7460,584.704,886,170
7480,631.808,1239,158
7500,598.016,911,155
7520,683.904,1191,151
7540,629.76,1228,154
7560,623.616,1059,147
7580,627.712,952,185
7600,776.192,1311,157
7620,1610.75,1993,195
7640,1558.53,2209,176
7660,1443.84,1851,188
7680,1458.18,2061,157
7700,1487.87,2126,159
7720,1474.56,2105,149
7740,1434.62,2058,150
7760,1498.11,2164,171
7780,1500.16,1893,193
7800,1558.53,2206,452
7820,1577.98,2223,150
7840,1531.9,1906,185
7860,1494.02,2110,150
7880,1553.41,2187,153
7900,1550.34,2323,192
7920,1596.42,2336,163
7940,1618.94,2356,167
7960,1549.31,1944,163
7980,1548.29,2214,163
8000,1570.82,2300,206
8020,1587.2,2326,169
8040,1558.53,2303,165
8060,1642.5,2405,174
8080,1685.5,2429,153
8100,1669.12,2400,153
8120,1630.21,2277,164
8140,1631.23,2405,181
8160,1660.93,2297,160
8180,1680.38,2347,166
8200,1640.45,2319,166
8220,1645.57,2287,160
8240,1672.19,2329,261
8260,1613.82,2034,174
8280,1688.58,2426,172
8300,1725.44,2375,168
8320,1711.1,2345,160
8340,1712.13,2505,162
8360,1775.62,2412,168
8380,1737.73,2378,157
8400,1765.38,2475,173
8420,1711.1,2398,182
8440,1654.78,2301,166
8460,1691.65,2362,235
8480,1702.91,2368,178
8500,1687.55,2338,172
8520,1740.8,2391,167
8540,1774.59,2559,183
8560,1796.1,2455,164
8580,1746.94,2440,164
8600,1730.56,2370,159
8620,1731.58,2386,159
8640,1734.66,2138,182
8660,1789.95,2461,197
8680,1873.92,2542,174
8700,2002.94,2404,249
8720,2401.28,3043,165
8740,2220.03,2874,170
8760,1841.15,2421,170
8780,1744.9,2352,174
8800,1831.94,2834,181
8820,1867.78,3056,172
8840,1909.76,3102,165
8860,2039.81,2964,158
8880,1955.84,2865,199
8900,1990.66,3170,169
8920,1931.26,2856,164
8940,1913.86,3115,176
8960,2173.95,3343,178
8980,2072.58,3094,178
9000,2149.38,2743,162
9020,2103.3,3303,191
9040,2039.81,3553,192
9060,1977.34,3226,198
9080,2017.28,3068,191
9100,1960.96,3085,176
9120,2105.34,3264,175
9140,2236.42,3397,187
9160,2405.38,3388,172
9180,2144.26,3359,177
9200,2079.74,3318,176
9220,2094.08,3080,183
9240,2064.38,2940,167
9260,2112.51,3061,198
9280,2221.06,3065,180
9300,2232.32,3145,155
9320,2162.69,2804,198
9340,2123.78,3330,195
9360,2146.3,3335,166
9380,2071.55,3226,181
9400,2152.45,3344,186
9420,2156.54,3316,169
9440,2257.92,2628,197
9460,2494.46,3474,192
9480,2192.38,2860,196
9500,2172.93,3053,182
9520,2186.24,3127,170
9540,2259.97,3155,301
9560,2305.02,2802,228
9580,2248.7,3248,209
9600,2267.14,3211,225
9620,2230.27,3164,208
9640,2169.86,3113,176
9660,2155.52,3360,168
9680,2321.41,2975,173
9700,2264.06,3270,192
9720,2529.28,3339,191
9740,2706.43,3951,198
9760,2804.74,3769,183
9780,2789.38,3531,175
9800,2707.46,3743,171
9820,2539.52,4375,173
9840,2533.38,3719,191
9860,2583.55,3786,202
9880,2688,3886,178
9900,2640.9,3345,187
9920,2681.86,3351,213
9940,2762.75,3756,177
9960,2744.32,3748,172
9980,2928.64,3942,190
10000,2778.11,4724,193
10020,2704.38,3615,172
10040,2674.69,4069,191
10060,2863.1,4062,188
10080,3007.49,4194,175
10100,3094.53,4290,193
10120,2904.06,3847,219
10140,3044.35,4301,181
10160,2875.39,4265,181
10180,2789.38,3960,172
10200,2766.85,3651,176
10220,2816,3698,184
10240,2777.09,3971,205
10260,2772.99,3973,270
10280,2659.33,4092,185
10300,2590.72,3538,180
10320,2651.14,3821,185
10340,2689.02,3872,186
10360,2929.66,4133,207
10380,2882.56,4243,182
10400,2825.22,4352,178
10420,2698.24,3932,185
10440,2641.92,3584,189
10460,2691.07,3328,180
10480,2621.44,3823,191
10500,2701.31,3609,200
10520,2622.46,4973,244
10540,2586.62,3823,200
10560,2605.06,3832,213
10580,2573.31,3557,209
10600,2552.83,3220,229
10620,2511.87,3412,190
10640,2480.13,4947,190
10660,2491.39,3688,195
10680,2493.44,3153,186
10700,2592.77,3778,178
10720,2636.8,3817,201
10740,2641.92,3384,199
10760,2700.29,4065,197
10780,2778.11,3917,188
10800,2615.3,3585,189
10820,2555.9,3528,193
10840,2738.18,3634,194
10860,3042.3,4262,193
10880,3065.86,4482,207
10900,3131.39,4246,191
10920,2918.4,3867,195
10940,2829.31,3493,194
10960,2782.21,3674,207
10980,2766.85,3732,194
11000,2875.39,5237,206
11020,2839.55,4036,200
11040,2749.44,3945,188
11060,2842.62,4091,207
11080,2710.53,3890,202
11100,2677.76,3375,192
11120,2884.61,5577,186
11140,2936.83,4116,191
11160,2897.92,3563,190
11180,2942.98,3613,193
11200,2975.74,4134,207
11220,3082.24,4045,194
11240,3065.86,5497,202
11260,2865.15,4082,204
11280,2817.02,4027,202
11300,2894.85,4105,189
11320,2810.88,4090,208
11340,2827.26,4040,191
11360,2863.1,5258,190
11380,2875.39,4071,200
11400,2863.1,4190,208
11420,2873.34,4123,188
11440,2836.48,3943,203
11460,2827.26,3750,205
11480,2787.33,3974,224
11500,3094.53,4022,208
11520,3049.47,4274,203
11540,2989.06,3995,211
11560,2996.22,3880,205
11580,3039.23,4196,194
11600,3010.56,4579,195
11620,3093.5,3991,205
11640,3013.63,4250,201
11660,3107.84,4040,218
11680,3097.6,4058,455
11700,3221.5,3952,270
11720,3343.36,4729,203
11740,3228.67,4160,225
11760,3150.85,4373,200
11780,3138.56,4146,212
11800,3207.17,4097,213
11820,3160.06,4187,199
11840,3147.78,4677,205
11860,3181.57,4080,199
11880,3193.86,4431,197
11900,3403.78,4084,192
11920,3249.15,4223,232
11940,3404.8,4668,200
11960,3513.34,5193,241
11980,3251.2,3979,235
12000,3209.22,4228,240
12020,3231.74,4019,241
12040,3377.15,4408,280
12060,3603.46,4807,259
12080,3612.67,5210,240
12100,3328,5028,265
12120,3502.08,4907,241
12140,3355.65,4604,216
12160,3389.44,4333,228
12180,3365.89,4646,204
12200,3426.3,4659,213
12220,3416.06,4114,200
12240,3290.11,4532,223
12260,3445.76,4702,216
12280,3485.7,4730,231
12300,3547.14,4522,215
12320,3440.64,5963,211
12340,3232.77,4492,212
12360,3202.05,3898,198
12380,3212.29,4443,202
12400,3295.23,3998,203
12420,3221.5,3936,232
12440,3225.6,5616,210
12460,3224.58,4243,205
12480,3466.24,4668,212
12500,3406.85,4631,208
12520,3437.57,3889,216
12540,3535.87,4288,221
12560,3589.12,6422,230
12580,3446.78,4358,195
12600,3435.52,4509,195
12620,3419.14,4118,201
12640,3560.45,4563,203
12660,3603.46,4541,213
12680,3516.42,6950,215
12700,3463.17,4483,213
12720,3460.1,4413,226
12740,3571.71,4524,211
12760,3482.62,4441,210
12780,3504.13,4232,218
12800,3812.35,7235,220
12820,3799.04,4581,206
12840,3907.58,5096,205
12860,3840,4798,219
12880,3481.6,4184,212
12900,3487.74,4555,218
12920,3661.82,7108,211
12940,3417.09,4408,232
12960,3340.29,4257,209
12980,3434.5,4359,206
13000,3497.98,4583,224
13020,3456,4407,238
13040,3366.91,6543,215
13060,3471.36,4524,213
13080,3468.29,4548,217
13100,3614.72,4610,212
13120,3348.48,4281,202
13140,3228.67,4080,231
13160,3458.05,6994,222
13180,3542.02,4523,219
13200,3873.79,4883,224
13220,3648.51,4598,226
13240,3266.56,4251,218
13260,3308.54,4090,222
13280,3580.93,7107,212
13300,3409.92,4424,218
13320,3414.02,4377,221
13340,3374.08,4434,223
13360,3262.46,3992,225
13380,3366.91,4099,249
13400,3497.98,7016,207
13420,3376.13,4324,214
13440,3331.07,4510,209
13460,3443.71,4743,243
13480,3431.42,4701,217
13500,3363.84,4260,240
13520,3347.46,4342,218
13540,3492.86,4768,239
13560,3589.12,4861,239
13580,3655.68,4921,223
13600,3453.95,4705,226
13620,3373.06,4360,240
13640,3388.42,6710,216
13660,3546.11,4558,213
13680,3480.58,4463,235
13700,3475.46,4465,227
13720,3522.56,4469,221
13740,3346.43,4098,244
13760,3428.35,6738,216
13780,3418.11,4420,217
13800,3422.21,4648,211
13820,3497.98,4226,221
13840,3582.98,4344,296
13860,3579.9,4399,335
13880,3654.66,7274,288
13900,3683.33,4713,247
13920,3542.02,4487,231
13940,3642.37,4616,223
13960,3862.53,4639,237
13980,3821.57,4508,218
14000,3913.73,4792,223
14020,3814.4,4849,241
14040,3625.98,4115,226
14060,3586.05,4612,284
14080,3650.56,4326,301
14100,3652.61,4291,323
14120,3597.31,4330,317
14140,3657.73,4644,264
14160,3752.96,4776,301
14180,3854.34,5035,229
14200,3740.67,4958,232
14220,3737.6,4455,274
14240,3684.35,4610,239
14260,3582.98,4333,327
14280,3688.45,4163,242
14300,3677.18,4725,233
14320,3683.33,4453,270
14340,3691.52,4396,315
14360,3706.88,4672,227
14380,3646.46,4424,286
14400,3676.16,4863,225
14420,3781.63,4831,251
14440,3968,4692,237
14460,3936.26,4750,229
14480,3697.66,4656,231
14500,3725.31,4537,248
14520,3736.58,4922,229
14540,3748.86,5068,260
14560,3857.41,4670,265
14580,3798.02,5314,270
14600,3856.38,4628,254
14620,3867.65,4653,278
14640,3948.54,5099,242
14660,4087.81,5345,253
14680,3933.18,4421,236
14700,3956.74,6365,240
14720,4059.14,4784,220
14740,3996.67,4505,261
14760,3985.41,4564,236
14780,3909.63,4921,228
14800,3905.54,4619,254
14820,3910.66,4605,239
14840,4040.7,4749,226
14860,4113.41,4849,235
14880,4060.16,4566,247
14900,3975.17,4820,232
14920,3892.22,4710,221
14940,3879.94,4671,249
14960,3799.04,4511,233
14980,3905.54,4635,225
15000,4749.31,5566,228
15020,3946.5,5030,275
15040,4077.57,4802,251
15060,4030.46,6834,247
15080,4142.08,4891,244
15100,3908.61,4682,247
15120,3799.04,4277,241
15140,3804.16,4825,237
15160,3795.97,4522,244
15180,3843.07,4557,235
15200,3811.33,4502,230
15220,3814.4,4572,246
15240,3764.22,4558,303
15260,3819.52,4854,237
15280,3836.93,4555,240
15300,3810.3,4376,231
15320,3840,5108,253
15340,3914.75,5206,267
15360,3936.26,5020,249
15380,4067.33,4908,228
15400,4176.9,5003,238
15420,4290.56,5589,241
15440,4143.1,5426,231
15460,3937.28,5283,251
15480,4017.15,4763,255
15500,3876.86,4481,240
15520,3863.55,4569,239
15540,3934.21,5214,248
15560,4081.66,5381,250
15580,4071.42,5378,242
15600,4055.04,4804,327
15620,4079.62,5000,386
15640,4056.06,4829,350
15660,4005.89,5089,301
15680,3964.93,5023,389
15700,4162.56,5827,258
15720,4268.03,5044,382
15740,4536.32,5297,319
15760,4211.71,5192,308
15780,4721.66,5500,315
15800,4195.33,5284,260
15820,4094.98,5866,236
15840,3996.67,4756,326
15860,4225.02,5909,276
15880,4295.68,5080,400
15900,4210.69,5267,306
15920,4152.32,5879,246
15940,3939.33,5023,383
15960,3899.39,4679,267
15980,3921.92,4742,383
16000,3934.21,4726,366
16020,3921.92,5029,254
16040,3946.5,5016,381
16060,3917.82,5031,240
16080,3991.55,4762,322
16100,3992.58,5618,254
16120,3996.67,4743,242
16140,4177.92,5235,297
16160,4218.88,5888,258
16180,4399.1,5466,374
16200,4412.42,4947,393
16220,4300.8,5379,313
16240,4917.25,5674,255
16260,4457.47,5506,366
16280,4385.79,5446,428
16300,4230.14,5265,409
16320,4146.18,4647,330
16340,4116.48,4948,332
16360,4643.84,6994,268
16380,4034.56,5059,348
16400,4337.86,4978,304
16420,4336.54,4990,318
16440,4444.51,5120,342
16460,4815.87,5211,482
16480,7468.51,8277,245
16500,4455.78,4854,382
16520,4419.33,4822,398
16540,4451.36,4895,279
16560,4409.82,5212,250
16580,4512.29,5502,264
16600,4456.99,5106,248
16620,4481.82,5101,324
16640,4398.11,5292,351
16660,4731.65,5617,252
16680,5067.94,5712,248
16700,4747.04,5152,255
16720,4410.66,5054,259
16740,4671.26,5073,259
16760,4853.73,5273,260
16780,4819.36,5454,263
16800,4751.23,5763,247
16820,4826.98,5773,269
16840,4741.98,5121,247
16860,4551.36,5182,347
16880,4528.74,5149,248
16900,4481.76,5151,265
16920,4569.82,5218,254
16940,4545.98,5144,283
16960,4423.65,5094,283
16980,4423.2,5354,276
17000,4395.17,5126,248
17020,5365.28,6004,250
17040,4663.9,5305,264
17060,4338.69,5079,314
17080,4504.96,5472,287
17100,5127.97,5896,288
17120,4241.76,4678,282
17140,5187.68,5862,275
17160,4919.07,5542,253
17180,4301.7,5171,283
17200,4342.4,5241,249
17220,4171.1,4803,250
17240,4229.79,5131,262
17260,4327.42,4975,271
17280,4396.1,4803,258
17300,4416.1,5067,288
17320,4255.62,4945,257
17340,4186.27,5092,335
17360,4068.51,4949,249
17380,4279.39,4948,276
17400,4320.7,4980,265
17420,4321.31,5184,322
17440,4396.42,5296,259
17460,4436.29,5363,265
17480,4280.54,4923,258
17500,5299.33,5958,270
17520,4666.4,5313,518
17540,4376.19,5271,260
17560,4419.65,5147,277
17580,4410.72,5067,268
17600,4371.62,5253,255
17620,4487.52,5133,269
17640,4573.02,5222,276
17660,4592.93,5224,276
17680,4388.03,5460,275
17700,4276.48,4916,268
17720,4267.74,5172,273
17740,4162.46,4814,262
17760,4230.5,5184,285
17780,4336.96,5208,281
17800,4467.23,5120,271
17820,4329.73,5397,315
17840,4261.79,5213,311
17860,4809.12,5307,322
17880,5540.29,6246,304
17900,6544.67,7285,318
17920,6852,7466,315
17940,3983.94,4440,288
17960,4037.57,4453,297
17980,6920.26,7300,277
18000,4107.65,4520,263
18020,4117.54,4821,296
18040,3932.13,4596,301
18060,4799.68,5213,288
18080,4037.47,4679,274
18100,4761.6,5441,301
18120,4265.41,4906,257
18140,4061.47,4727,302
18160,4005.89,4679,279
18180,4116.16,4551,278
18200,3970.21,4439,322
18220,4729.5,5451,302
18240,4240.96,4963,299
18260,4053.57,5135,317
18280,3999.94,4901,300
18300,3998.5,4734,307
18320,3935.1,4951,316
18340,4004.22,4477,309
18360,3946.14,4423,316
18380,3956.64,4949,312
18400,5106.69,5635,337
18420,3983.36,4702,320
18440,3920.29,4339,298
18460,4598.02,5286,300
18480,4055.39,4733,304
18500,4075.39,5010,290
18520,4079.23,5021,306
18540,4062.34,4764,311
18560,4031.23,4985,307
18580,4103.14,4834,304
18600,3991.14,4667,300
18620,4096.8,5048,299
18640,4838.05,5621,378
18660,4242.72,4705,301
18680,4140.38,5072,302
18700,4126.08,4809,301
18720,4184.32,4955,311
18740,4241.95,5179,309
18760,4292.26,5206,305
18780,4144.93,4863,317
18800,4181.66,5128,305
18820,4799.23,5265,310
18840,4199.71,4972,305
18860,4312.38,5270,310
18880,4336.42,5310,438
18900,4139.2,4833,304
18920,4116.8,5060,306
18940,4082.56,4843,313
18960,4069.54,4802,321
18980,4062.91,5018,314
19000,4108.99,4861,310
19020,4169.98,4930,307
19040,4287.04,5294,307
19060,5073.34,5805,313
19080,4300.58,5006,304
19100,4444.54,5431,322
19120,4276.16,5026,312
19140,3958.4,4646,316
19160,3954.78,4907,322
19180,4412.48,5153,323
19200,4366.85,5075,313
19220,4066.98,5043,317
19240,4048.58,4830,334
19260,4092.06,4844,325
19280,3981.6,4964,314
19300,4359.87,4835,313
19320,3983.01,4689,320
19340,4067.23,5055,311
19360,4070.21,5046,318
19380,4156.86,5115,316
19400,4134.94,4831,327
19420,4072.8,4800,319
19440,4120.54,4849,312
19460,4050.66,5054,319
19480,4137.54,5112,310
19500,4388.83,5464,316
19520,4135.49,5097,304
19540,4224.35,4900,288
19560,4166.02,4637,341
19580,4197.47,4885,336
19600,4152.77,4873,343
19620,4246.27,5194,317
19640,4205.41,4899,311
19660,4277.31,4987,369
19680,4233.44,5302,304
19700,4239.2,4894,283
19720,4306.43,4983,295
19740,4308,4991,282
19760,4425.41,5362,293
19780,5318.18,5735,292
19800,4346.75,5016,271
19820,4348.48,5017,302
19840,4387.74,5063,308
19860,5044.77,5721,294
19880,4352.38,5120,279
19900,5905.18,6522,287
19920,5395.46,6104,280
19940,4766.11,5450,303
19960,4498.78,5178,305
19980,5112.8,5787,289
20000,4480.83,5254,287
20020,5716.67,6407,292
20040,4441.25,4849,282
20060,4494.34,4923,283
20080,4381.22,5082,316
20100,5187.04,5867,294
20120,4588.9,5369,291
20140,5614.24,6346,294
20160,4418.46,4851,319
20180,4442.72,5127,292
20200,4334.24,5132,316
20220,4261.63,4930,302
20240,4191.1,5121,300
20260,4205.09,4886,304
20280,4822.11,5504,293
20300,4148.45,5110,297
20320,4174.78,4880,339
20340,4177.98,4871,321
20360,4119.97,4792,312
20380,4418.82,5070,304
20400,4384.26,5097,285
20420,4259.04,5200,295
20440,4349.02,5071,321
20460,4298.4,5259,304
20480,4227.87,4930,298
20500,4220.1,4896,304
20520,4209.89,4895,301
20540,4205.98,4885,285
20560,4408.32,5351,307
20580,4378.18,5336,305
20600,4290.02,5093,309
20620,4366.11,5101,284
20640,4709.12,5150,296
20660,4408.7,5387,291
20680,4398.82,4859,330
20700,4656.06,5339,306
20720,4878.69,5555,316
20740,4672.42,5364,308
20760,4926.91,5623,304
20780,4491.26,5173,304
20800,4510.82,4950,311
20820,4428.74,5115,299
20840,4371.58,5322,312
20860,5584.38,6034,312
20880,4503.65,5235,290
20900,4561.41,5242,299
20920,4586.24,5274,288
20940,5412.77,5865,313
20960,4531.81,5479,286
20980,5534.69,6246,326
21000,4619.55,5401,328
21020,4596.13,5290,298
21040,4422.18,5068,300
21060,4475.39,5174,301
21080,4512.29,5474,297
21100,4510.24,5214,320
21120,4660.86,5336,293
21140,4491.04,5164,297
21160,4502.27,5190,317
21180,4459.42,5192,313
21200,4440.61,5126,315
21220,4478.4,5174,318
21240,4691.78,5417,299
21260,4412.61,5355,295
21280,4437.47,4894,300
21300,4461.18,5158,321
21320,4353.89,5291,300
21340,4353.44,5078,303
21360,4438.94,5085,318
21380,4344.61,5059,307
21400,4356.19,5293,400
21420,4275.01,4723,323
21440,4295.55,4979,328
21460,4344.35,5169,309
21480,4597.15,5349,308
21500,4714.05,5662,299
21520,4717.28,5410,303
21540,4509.57,5209,317
21560,4354.85,5293,296
21580,4290.24,5252,293
21600,4331.42,5037,336
21620,4260.26,5210,307
21640,4286.75,5220,294
21660,4310.24,5057,327
21680,4386.75,5335,304
21700,4436.32,5156,329
21720,4483.62,5186,307
21740,4302.91,5256,325
21760,4309.02,5250,307
21780,4399.04,5360,415
21800,4480.83,5422,317
21820,4519.97,5218,309
21840,4485.89,5206,301
21860,4769.34,5491,320
21880,4562.88,5309,334
21900,4568.96,5543,315
21920,4430.62,5419,308
21940,4489.44,5275,307
21960,4498.53,5187,313
21980,4584.99,5539,319
22000,4507.17,5459,306
22020,4467.87,5204,331
22040,4526.11,5224,308
22060,4488.96,4996,345
22080,4552,5295,337
22100,4586.53,5591,341
22120,4561.18,5547,341
22140,4551.39,5538,346
22160,4447.01,5431,305
22180,4496.64,5218,328
22200,4828,5281,323
22220,4492,5177,305
22240,4528.83,5514,325
22260,4648.13,5610,330
