object_counts,gpu_elapsed_time,physics_update_elapsed_time,render_elapsed_time
2420,795.648,1233,176
2440,792.576,1298,142
2460,817.152,1286,102
2480,891.904,1432,105
2500,833.536,1355,113
2520,877.568,1391,119
2540,868.352,1375,101
2560,869.44,1339,108
2580,944.128,1505,126
2600,779.104,1248,111
2620,733.184,1179,92
2640,412.672,661,125
2660,729.024,1183,99
2680,714.752,1156,95
2700,987.136,1517,99
2720,362.496,645,115
2740,726.016,1200,100
2760,702.464,1166,111
2780,639.872,1109,103
2800,569.344,1041,104
2820,611.328,1071,97
2840,789.504,1334,96
2860,629.76,1196,101
2880,491.52,785,156
2900,655.36,1121,108
2920,635.904,1113,95
2940,545.792,1102,109
2960,620.512,1071,99
2980,576.512,1036,110
3000,633.856,1264,172
3020,560.128,1014,95
3040,552.96,1016,115
3060,551.936,1044,101
3080,556.032,1032,95
3100,512,996,112
3120,431.104,710,114
3140,569.344,1103,117
3160,418.72,723,129
3180,539.648,1024,102
3200,535.552,1022,123
3220,510.976,958,102
3240,409.6,696,127
3260,457.728,935,102
3280,458.752,907,97
3300,567.264,1039,208
3320,540.672,1023,109
3340,553.984,1104,100
3360,475.136,966,120
3380,437.248,689,116
3400,515.072,1090,157
3420,480.256,941,98
3440,477.056,961,107
3460,586.656,1044,226
3480,573.44,1063,118
3500,457.728,730,119
3520,502.784,987,102
3540,515.04,997,116
3560,524.256,1008,114
3580,513.024,999,110
3600,507.904,828,227
3620,513.024,766,121
3640,595.968,1080,113
3660,562.176,1017,116
3680,552.96,1075,152
3700,648.192,1182,125
3720,458.752,740,147
3740,532.48,1025,106
3760,486.4,1032,287
3780,517.984,1054,139
3800,548.8,1151,136
3820,498.688,993,136
3840,510.944,993,126
3860,588.8,1078,122
3880,604.16,1135,143
3900,534.528,1025,114
3920,542.72,807,120
3940,502.784,997,107
3960,599.04,1096,121
3980,605.184,1071,113
4000,505.856,1029,226
4020,489.472,818,145
4040,551.936,1094,115
4060,587.776,1099,119
4080,640,1146,132
4100,550.912,1029,123
4120,600.064,1078,103
4140,584.704,1061,194
4160,592.896,1084,119
4180,583.552,1216,119
4200,593.76,1048,112
4220,575.488,1116,138
4240,501.76,741,137
4260,569.344,1056,134
4280,523.264,1020,118
4300,564.064,1142,133
4320,587.776,1054,112
4340,576.512,1114,138
4360,815.104,1491,141
4380,549.888,1019,117
4400,537.6,1018,114
4420,570.368,1088,176
4440,474.112,756,139
4460,588.8,1082,122
4480,588.8,1072,125
4500,584.704,1073,216
4520,540.672,813,121
4540,511.872,783,119
4560,527.328,809,126
4580,569.344,1040,128
4600,579.584,1073,118
4620,561.152,1037,124
4640,572.416,1099,142
4660,522.176,1043,119
4680,547.84,1113,184
4700,536.576,1057,175
4720,568.32,1052,288
4740,577.536,1065,132
4760,514.048,788,123
4780,595.968,1068,110
4800,583.68,1061,120
4820,621.568,1119,138
4840,601.088,1220,130
4860,571.392,1061,125
4880,585.728,1073,122
4900,564.224,1063,180
4920,583.68,1076,119
4940,567.296,1054,227
4960,562.176,1073,137
4980,612.352,1226,132
5000,651.264,1242,132
5020,568.32,1067,117
5040,532.48,1089,128
5060,557.056,1042,128
5080,480.256,761,132
5100,569.312,1047,123
5120,555.008,1050,133
5140,609.28,1101,129
5160,645.12,1279,128
5180,613.376,1183,142
5200,610.304,1114,480
5220,625.664,1144,138
5240,637.952,1129,127
5260,629.76,1126,133
5280,616.448,1191,133
5300,601.088,1086,121
5320,616.448,1283,123
5340,582.656,1181,137
5360,611.296,1103,131
5380,624.576,1097,120
5400,627.712,1121,139
5420,599.04,1164,297
5440,619.52,1111,128
5460,608.256,1187,139
5480,620.544,1091,200
5500,543.744,826,129
5520,616.448,1111,140
5540,605.184,1098,131
5560,610.304,1098,135
5580,599.936,1086,133
5600,577.536,1293,140
5620,484.352,737,125
5640,612.352,1111,130
5660,477.184,773,210
5680,567.296,1133,163
5700,632.832,1143,146
5720,668.672,1163,138
5740,651.264,1175,149
5760,614.4,1177,130
5780,519.168,871,33854
5800,613.376,1774,7953
5820,587.776,1194,126
5840,679.936,1268,139
5860,593.92,943,19684
5880,568.32,851,506
5900,561.152,887,4580
5920,701.44,1258,166
5940,538.624,854,179
5960,544.768,829,161
5980,515.072,1804,424
6000,531.456,833,152
6020,571.392,882,158
6040,527.36,833,162
6060,519.168,816,162
6080,530.432,861,174
6100,544.768,879,170
6120,587.776,1365,174
6140,584.704,1337,155
6160,589.824,1167,138
6180,715.776,1227,157
6200,697.312,1195,136
6220,776.096,1322,170
6240,686.08,1240,174
6260,689.152,1279,168
6280,552.96,872,181
6300,591.872,1122,146
6320,647.04,1125,128
6340,660.48,1169,160
6360,670.72,1207,188
6380,627.712,1197,142
6400,517.12,781,130
6420,553.984,835,211
6440,606.112,1098,131
6460,650.24,1223,151
6480,593.92,1090,225
6500,664.48,1192,238
6520,635.904,1186,215
6540,656.384,1144,144
6560,649.216,1255,150
6580,631.808,1141,143
6600,649.152,1144,151
6620,668.672,1272,150
6640,567.296,849,157
6660,753.664,1291,130
6680,721.92,1257,161
6700,638.976,1212,143
6720,722.944,1247,141
6740,600.992,890,241
6760,652.288,1162,244
6780,648.192,1189,165
6800,628.672,1114,143
6820,609.28,1095,219
6840,599.04,1138,177
6860,513.024,838,175
6880,658.432,1172,162
6900,519.008,778,143
6920,617.472,1099,131
6940,626.688,1129,142
6960,623.616,1122,146
6980,567.296,871,153
7000,633.856,1130,158
7020,654.336,1258,165
7040,679.936,1395,217
7060,623.616,1132,149
7080,660.48,1170,152
7100,564.224,870,163
7120,628.736,1136,153
7140,621.568,1113,145
7160,641.024,1260,154
7180,635.904,1128,148
7200,592.896,1079,134
7220,560.128,827,152
7240,560.128,830,159
7260,646.112,1174,170
7280,631.808,1139,159
7300,666.624,1278,153
7320,630.784,1124,223
7340,634.88,947,160
7360,647.168,1237,155
7380,623.616,1136,168
7400,679.936,1239,207
7420,664.512,1159,145
7440,623.616,1216,148
7460,625.664,1227,239
7480,625.664,1190,195
7500,628.736,1138,156
7520,669.696,1293,171
7540,679.84,1271,154
7560,681.984,1188,161
7580,671.744,1347,275
7600,640,1158,170
7620,635.904,1132,155
7640,646.144,1157,159
7660,657.248,1158,167
7680,649.216,1159,155
7700,614.4,1147,253
7720,620.544,1184,155
7740,646.144,1147,144
7760,666.528,1178,156
7780,645.12,1242,159
7800,629.76,1121,448
7820,566.272,967,266
7840,534.528,823,158
7860,620.544,1114,151
7880,611.328,1110,240
7900,625.664,1137,166
7920,602.112,1173,162
7940,540.672,1041,141
7960,634.88,1205,163
7980,586.752,1140,165
8000,635.904,1144,152
8020,598.016,1212,145
8040,652.288,1330,184
8060,562.112,1081,244
8080,537.6,842,184
8100,526.304,838,226
8120,631.808,1136,152
8140,1479.68,2115,158
8160,1375.23,2048,169
8180,1422.34,2125,180
8200,1388.54,2177,168
8220,1393.66,2008,158
8240,1386.5,2009,154
8260,1338.37,1974,241
8280,1389.57,2019,164
8300,1541.12,2312,311
8320,1606.66,2278,166
8340,1555.46,2232,170
8360,1474.56,2111,166
8380,1462.27,2099,159
8400,1405.95,2032,243
8420,1431.55,2090,174
8440,1461.25,2233,175
8460,1386.5,2002,168
8480,1416.19,2037,184
8500,1415.17,2150,168
8520,1439.74,2087,162
8540,1444.86,2077,154
8560,1521.66,2267,184
8580,1434.62,2095,181
8600,1472.51,2134,163
8620,1674.24,2432,159
8640,1780.74,2437,165
8660,1557.5,2214,155
8680,1466.37,2122,180
8700,1387.52,1828,191
8720,1464.32,2224,194
8740,1495.04,2327,202
8760,1508.35,2292,190
8780,1579.01,2473,187
8800,1618.94,2267,174
8820,1660.93,2299,176
8840,1903.62,2627,172
8860,2056.19,2814,171
8880,1982.46,2637,162
8900,1763.33,2557,163
8920,1801.22,2453,167
8940,1726.46,2386,182
8960,1686.53,2336,171
8980,1554.43,2382,168
9000,1619.97,2257,159
9020,1531.9,2209,175
9040,1586.18,2233,179
9060,1625.09,2287,159
9080,1613.82,2288,197
9100,1764.35,2581,182
9120,1667.07,2159,182
9140,1702.91,2361,164
9160,1702.91,2373,184
9180,1645.57,2297,169
9200,1640.45,2831,187
9220,1589.25,2193,170
9240,1593.34,2621,177
9260,1651.71,5331,179
9280,1618.94,2785,190
9300,1714.18,2859,163
9320,1758.21,2354,223
9340,1852.42,2537,186
9360,1767.42,2612,167
9380,1736.7,2597,173
9400,1762.3,2625,186
9420,1763.33,3046,166
9440,1753.09,2413,185
9460,1788.93,2505,195
9480,1750.02,2713,190
9500,1911.81,2895,164
9520,2007.04,2867,179
9540,2011.14,3258,178
9560,1998.85,2661,183
9580,2212.86,3293,164
9600,2048,3220,182
9620,2019.33,3201,185
9640,1888.26,2827,189
9660,1844.22,2819,170
9680,1896.45,3082,188
9700,1882.11,2969,176
9720,2132.99,3362,173
9740,2187.26,5279,191
9760,2285.57,3140,195
9780,2307.07,3515,210
9800,2252.8,2866,168
9820,2182.14,2811,171
9840,1987.58,2899,178
9860,1900.54,2802,188
9880,1858.56,3128,199
9900,1906.69,3059,166
9920,1923.07,3075,183
9940,1838.08,2464,178
9960,1838.08,2718,170
9980,1808.38,2513,191
10000,1892.35,3154,200
10020,1900.54,3233,183
10040,1878.02,2890,181
10060,1931.26,2809,181
10080,2082.82,3057,189
10100,2029.57,5297,171
10120,2020.35,2899,200
10140,1969.15,3270,198
10160,1889.28,2829,179
10180,1896.45,2554,172
10200,1961.98,2863,179
10220,2011.14,5203,185
10240,2009.09,2866,188
10260,1945.6,3205,196
10280,1904.64,2835,187
10300,2099.2,2861,212
10320,2174.98,2919,171
10340,2093.06,3016,177
10360,2198.53,3089,222
10380,2454.53,3502,201
10400,2402.3,3620,180
10420,2186.24,3112,175
10440,2209.79,3071,178
10460,2223.1,3141,186
10480,2222.08,3111,307
10500,2266.11,3126,253
10520,2372.61,3042,270
10540,2478.08,3374,189
10560,2311.17,3043,185
10580,2269.18,3547,202
10600,2245.63,3160,190
10620,2210.82,2899,195
10640,2157.57,3351,225
10660,2206.72,3153,204
10680,2214.91,2849,179
10700,2170.88,3354,190
10720,2220.03,3434,197
10740,2220.03,3113,185
10760,2182.14,2847,203
10780,2258.94,2961,180
10800,2231.3,2875,213
10820,2287.62,3226,174
10840,2202.62,3218,204
10860,2268.16,3463,181
10880,2300.93,3499,202
10900,2287.62,3164,196
10920,2316.29,2984,190
10940,2352.13,3443,194
10960,2257.92,3125,190
10980,2343.94,3447,187
11000,2283.52,3110,200
11020,2269.18,2944,199
11040,2201.6,2859,193
11060,2171.9,3205,192
11080,2181.12,3372,193
11100,2195.46,3398,199
11120,2136.06,2791,183
11140,2209.79,3481,191
11160,2231.3,3022,224
11180,2368.51,3576,205
11200,2401.28,3308,222
11220,2434.05,3469,227
11240,2306.05,2774,221
11260,2386.94,3153,231
11280,2457.6,3131,194
11300,2454.53,3355,288
11320,2444.29,3147,200
11340,2515.97,3490,191
11360,2451.46,3366,190
11380,2465.79,3381,186
11400,2457.6,3161,218
11420,2414.59,3414,296
11440,2404.35,3409,186
11460,2342.91,3260,288
11480,2343.94,2822,218
11500,2392.06,3052,292
11520,2467.84,3154,177
11540,2455.55,3437,287
11560,2457.6,3409,297
11580,2461.7,3421,200
11600,2625.54,3656,186
11620,2818.05,3991,340
11640,2853.89,3799,190
11660,2837.5,4085,201
11680,2653.18,3907,478
11700,2429.95,3670,199
11720,2299.9,3390,197
11740,2395.14,3443,194
11760,2422.78,3476,202
11780,2424.83,3660,199
11800,2417.66,3435,214
11820,2463.74,3695,206
11840,2532.35,3587,201
11860,2532.35,3833,194
11880,2532.35,3788,202
11900,2508.8,3914,189
11920,2409.47,3642,204
11940,2473.98,3728,211
11960,2493.44,3409,204
11980,2530.3,3464,203
12000,2557.95,4002,193
12020,2480.13,3711,194
12040,2516.99,3719,198
12060,2658.3,3678,226
12080,2906.11,3864,246
12100,2893.82,3910,229
12120,2606.08,3310,194
12140,2541.57,3541,219
12160,2561.02,3543,208
12180,2638.85,3883,221
12200,2680.83,3619,212
12220,2706.43,4921,196
12240,2819.07,4506,206
12260,2813.95,4040,201
12280,2810.88,4018,213
12300,2813.95,3812,226
12320,2755.58,3434,209
12340,2775.04,4017,199
12360,2932.74,4389,218
12380,2804.74,4038,196
12400,2745.34,3735,197
12420,2712.58,3959,212
12440,2761.73,3713,220
12460,2919.42,3896,205
12480,2849.79,4917,196
12500,2842.62,4072,216
12520,2824.19,4041,198
12540,2772.99,4142,209
12560,2742.27,3422,198
12580,2720.77,3442,223
12600,2727.94,4882,204
12620,2675.71,3889,199
12640,2709.5,3921,203
12660,2669.57,3990,210
12680,2736.13,3668,206
12700,2817.02,5114,220
12720,2832.38,5340,217
12740,2893.82,4127,209
12760,2807.81,4023,208
12780,2789.38,4038,251
12800,2803.71,3804,211
12820,2746.37,3879,203
12840,2843.65,4268,289
12860,3023.87,4298,219
12880,3075.07,4377,233
12900,2963.46,3964,210
12920,2872.32,3542,208
12940,2951.17,3893,207
12960,2921.47,4361,215
12980,2928.64,4244,210
13000,2890.75,4140,213
13020,2990.08,4292,225
13040,3172.35,3887,204
13060,3075.07,4459,209
13080,3120.13,4547,211
13100,3066.88,4305,232
13120,3082.24,4337,209
13140,3080.19,4429,228
13160,3115.01,4097,213
13180,3093.5,4328,213
13200,3054.59,4667,212
13220,3302.4,4572,224
13240,3330.05,4667,226
13260,3366.91,4647,236
13280,3467.26,4203,225
13300,3238.91,4308,208
13320,3100.67,4736,223
13340,3102.72,4363,219
13360,3120.13,4396,210
13380,3198.98,4422,221
13400,4046.85,5480,340
13420,3127.3,4072,205
13440,3108.86,4691,215
13460,3121.15,4393,226
13480,3211.26,4480,220
13500,3053.57,4308,225
13520,3898.37,4390,224
13540,3000.32,4328,225
13560,2911.23,4441,249
13580,3013.63,4254,204
13600,3107.84,4367,226
13620,3015.68,4303,218
13640,3081.22,3803,221
13660,3212.29,4309,208
13680,3132.42,5083,256
13700,3070.98,4116,244
13720,3093.5,4471,240
13740,3012.61,4313,254
13760,2967.55,3751,250
13780,3017.73,4063,217
13800,3135.49,4660,219
13820,3262.46,4301,221
13840,3348.48,4372,214
13860,3172.35,4471,230
13880,3096.58,4616,251
13900,3144.7,4243,221
13920,3341.31,4866,226
13940,3228.67,4457,211
13960,3113.98,4370,214
13980,3131.39,4469,232
14000,3147.78,3916,229
14020,3096.58,3812,217
14040,3045.38,4127,218
14060,3030.02,4300,215
14080,3033.09,4321,238
14100,3021.82,4302,221
14120,3130.37,3904,241
14140,3563.52,6388,220
14160,4361.22,6631,236
14180,3347.46,4588,213
14200,3332.1,4880,234
14220,3391.49,4913,220
14240,3568.64,4526,223
14260,3436.54,5038,249
14280,3606.53,6709,244
14300,3391.49,4691,214
14320,3487.74,5155,213
14340,3388.42,5015,224
14360,3416.06,5114,221
14380,3346.43,4862,238
14400,3193.86,6417,229
14420,3202.05,3927,228
14440,3214.34,4182,213
14460,3290.11,4255,220
14480,3162.11,4173,230
14500,3208.19,3946,249
14520,3353.6,5774,231
14540,3177.47,4417,219
14560,3156.99,4203,247
14580,3265.54,4717,229
14600,3268.61,4102,229
14620,3160.06,4467,226
14640,3069.95,4501,248
14660,3224.58,4495,234
14680,3180.54,4419,218
14700,3295.23,4536,234
14720,3224.58,3971,233
14740,3390.46,4341,236
14760,3186.69,4351,242
14780,3307.52,4569,237
14800,3116.03,4160,224
14820,3214.34,3971,221
14840,3333.12,4289,214
14860,3196.93,4341,240
14880,3277.82,5263,325
14900,3393.54,4687,236
14920,3182.59,4446,213
14940,3267.58,4603,238
14960,3246.08,4266,227
14980,3177.47,3919,236
15000,3162.11,5686,232
15020,3201.02,4277,243
15040,3148.8,4450,255
15060,3270.66,4577,250
15080,3352.58,4335,273
15100,3194.88,3911,227
15120,3178.5,5216,237
15140,3279.87,4551,229
15160,3226.62,4589,258
15180,3169.28,4441,229
15200,3331.07,4315,224
15220,3320.83,4276,233
15240,3213.31,4237,240
15260,3107.84,4357,220
15280,3217.41,4706,255
15300,3166.21,4500,239
15320,3240.96,3998,236
15340,3247.1,3957,234
15360,3336.19,4526,232
15380,3329.02,4616,236
15400,3400.7,4681,241
15420,3503.1,4765,237
15440,3278.85,4035,255
15460,3229.7,4143,240
15480,3145.73,4118,233
15500,3103.74,4412,282
15520,3111.94,4163,249
15540,3250.18,4536,246
15560,3189.76,3933,259
15580,3233.79,4471,223
15600,3237.89,5242,252
15620,3326.98,4603,253
15640,3205.12,4213,229
15660,3254.27,4562,256
15680,3145.73,4130,256
15700,3195.9,4070,239
15720,3349.5,5681,234
15740,3430.4,4722,241
15760,3360.77,4100,247
15780,3333.12,4347,249
15800,3316.74,4334,261
15820,3340.29,4313,251
15840,3291.14,5364,242
15860,3173.38,4466,244
15880,3169.28,4274,241
15900,3345.41,4620,239
15920,3167.23,4169,261
15940,3359.74,4448,248
15960,3311.62,5607,250
15980,3268.61,4540,234
16000,3292.16,4547,240
16020,3389.44,4656,235
16040,3196.93,4157,254
16060,3290.11,4050,256
16080,3255.3,5473,251
16100,3363.84,4659,243
16120,3389.44,4433,241
16140,3406.85,4667,237
16160,3382.27,4156,266
16180,3460.1,4000,277
16200,3600.38,5831,276
16220,3801.09,4864,267
16240,3625.98,4898,269
16260,3622.91,4905,243
16280,3701.76,4824,255
16300,3851.26,5149,244
16320,3650.56,5861,263
16340,3837.95,4871,244
16360,3659.78,4702,244
16380,3539.97,4843,237
16400,3605.95,4239,246
16420,4075.62,4730,249
16440,4075.49,4725,264
16460,3768.16,4700,248
16480,3742.43,4657,259
16500,3772.67,4671,253
16520,4038.24,4404,232
16540,5948.13,6370,287
16560,5860.99,6517,274
16580,3971.68,4671,248
16600,3943.33,4561,252
16620,3840.48,4501,248
16640,3819.94,4244,283
16660,3962.72,4644,275
16680,5729.28,6356,261
16700,4118.4,4767,269
16720,4167.87,4849,244
16740,4187.74,4828,244
16760,4120,4741,249
16780,4208.7,4617,278
16800,7348.26,7713,252
16820,4566.85,5233,258
16840,4474.4,5234,259
16860,4152.58,4788,249
16880,4117.02,4748,254
16900,4435.68,4836,263
16920,5918.88,6538,254
16940,4144.42,4530,247
16960,4182.37,4819,276
16980,4120.67,4766,254
17000,4089.15,4728,258
17020,3987.14,4433,331
17040,5886.66,6299,265
17060,4149.34,4780,255
17080,3993.06,4634,264
17100,4109.34,4770,268
17120,3961.41,4353,261
17140,4241.5,4654,278
17160,5542.27,6185,265
17180,3918.21,4543,243
17200,3953.47,4578,242
17220,3938.66,4578,279
17240,3955.42,4582,253
17260,3908.45,4326,268
17280,6736.29,7121,270
17300,3907.58,4576,268
17320,3777.34,4493,251
17340,3876.35,4547,279
17360,3950.3,4594,272
17380,3859.17,4235,359
17400,3856.38,4222,343
17420,3924.9,4336,281
17440,4126.37,4568,256
17460,3935.33,4613,252
17480,3766.78,4422,272
17500,3777.79,4183,283
17520,5376.06,5836,510
17540,3891.9,4538,252
17560,3939.81,4587,255
17580,3907.55,4559,275
17600,3972.64,4622,272
17620,3918.18,4312,275
17640,4787.49,5420,254
17660,4015.81,4658,264
17680,4115.84,4780,275
17700,4067.62,4469,258
17720,4006.11,4683,275
17740,4200.19,4812,298
17760,5899.14,6845,285
17780,4308.8,5346,303
17800,5390.05,6444,298
17820,8094.91,9163,313
17840,10651.4,12028,431
17860,19280.9,20896,314
17880,19041.7,19761,561
17900,7167.74,7759,307
17920,4973.31,5557,329
17940,4786.14,5786,262
17960,4999.3,6002,256
17980,2388.13,3041,267
18000,2681.18,3564,255
18020,2669.57,3348,309
18040,2594.34,3287,290
18060,2600.42,3257,264
18080,2607.26,3010,264
18100,2576.58,3318,301
18120,2399.58,3133,309
18140,2643.01,3308,287
18160,2979.23,3849,302
18180,2728.13,3425,292
18200,2452.42,2903,315
18220,2710.3,3480,301
18240,2618.53,3590,293
18260,2605.54,3353,302
18280,2659.55,3363,306
18300,2684.19,3406,307
18320,2690.91,3167,289
18340,2690.11,3127,337
18360,3919.74,4367,315
18380,2591.2,3287,300
18400,2573.34,3264,292
18420,2664.29,3658,302
18440,2535.01,3215,288
18460,2664.51,3564,371
18480,2778.56,3475,301
18500,2663.68,3369,304
18520,2695.62,3638,297
18540,2747.97,3694,301
18560,2769.31,3456,286
18580,2679.74,3343,296
18600,3920.99,4371,316
18620,2736.77,3679,304
18640,2738.69,3717,314
18660,2686.5,3685,309
18680,3125.95,4166,310
18700,2732.58,3594,327
18720,2736.45,3739,302
18740,2793.92,3494,315
18760,2758.75,3715,321
18780,2728.1,3444,318
18800,2751.49,3189,306
18820,2788.1,3722,297
18840,2868.1,3542,304
18860,2858.69,3930,318
18880,2843.04,3951,305
18900,2764.16,3849,308
18920,3276.06,4145,382
18940,2819.94,3894,307
18960,2850.75,3679,305
18980,2804.13,3879,303
19000,2857.86,3568,319
19020,2917.28,3990,312
19040,2860.54,3915,300
19060,2823.26,3885,307
19080,3001.44,3808,312
19100,2871.07,3967,309
19120,2818.4,3868,310
19140,2844.54,3958,327
19160,3280.64,4106,407
19180,2844.67,3913,323
19200,2955.65,3781,306
19220,2862.5,3919,310
19240,2821.66,3898,306
19260,2877.38,3918,308
19280,2847.58,3904,310
19300,2948.67,3975,322
19320,2824.38,3319,314
19340,2770.3,3794,308
19360,2734.43,3808,313
19380,2773.66,3505,313
19400,3044.93,3848,307
19420,2777.41,3861,310
19440,2710.3,3149,315
19460,2775.2,3452,293
19480,2730.53,3395,279
19500,2727.01,3530,328
19520,2711.17,3481,296
19540,2686.24,3373,400
19560,2811.04,3238,389
19580,2746.62,3173,377
19600,2769.73,3693,271
19620,2742.85,3181,275
19640,2821.95,3550,318
19660,2794.21,3283,330
19680,2861.5,3280,305
19700,2806.53,3825,281
19720,2752.42,3787,283
19740,2764.51,3786,278
19760,2749.63,3681,271
19780,2762.91,3691,286
19800,2710.98,3340,307
19820,2720.7,3647,288
19840,2780.54,3703,276
19860,2797.22,3757,283
19880,2812.19,3563,291
19900,2561.98,3233,281
19920,2876.19,3740,284
19940,2794.56,3755,328
19960,2781.12,3756,281
19980,2732.51,3405,283
20000,2573.86,3258,276
20020,2529.6,2968,298
20040,2719.07,3387,279
20060,2743.33,3678,311
20080,2832.13,3775,298
20100,2752.58,3443,299
20120,2792.22,3446,365
20140,4407.42,5082,278
20160,4188.8,4878,307
20180,3264.86,4007,318
20200,3392.77,4096,298
20220,3362.24,4046,286
20240,3084.7,3881,293
20260,3361.95,4082,293
20280,4275.65,4941,277
20300,3382.85,4079,288
20320,3310.3,4012,304
20340,3299.46,3771,301
20360,3424.1,4098,275
20380,4251.14,4922,288
20400,4648.13,5287,305
20420,3664.42,4392,389
20440,3389.02,3819,318
20460,3361.28,4026,296
20480,3418.34,3857,297
20500,3360.35,3799,307
20520,3615.87,4021,279
20540,3488.42,4153,305
20560,3545.09,4212,292
20580,3802.98,4538,396
20600,3661.57,4088,302
20620,3377.15,4075,306
20640,4344.74,5059,314
20660,3742.14,4425,298
20680,3758.91,4470,306
20700,3683.49,4465,301
20720,3655.52,4363,292
20740,3437.09,3886,301
20760,3775.78,4195,296
20780,3638.08,4302,296
20800,3599.1,4261,270
20820,3702.88,4365,377
20840,3657.92,4090,310
20860,3649.38,4074,302
20880,3759.55,4178,293
20900,3639.65,4320,298
20920,3587.62,4256,287
20940,3707.62,4425,378
20960,3670.78,4173,435
20980,3380.1,3847,303
21000,3815.62,4269,329
21020,3653.34,4343,318
21040,3538.82,4212,284
21060,3549.86,4227,300
21080,3485.5,3914,296
21100,3371.14,3795,431
21120,3524.93,3943,288
21140,3546.62,4232,311
21160,3492.1,3966,357
21180,3513.47,4225,347
21200,3474.4,3991,340
21220,3344.35,3838,338
21240,3525.57,3952,315
21260,3495.81,4171,304
21280,3537.7,4224,379
21300,3531.33,4215,302
21320,3528.9,3939,287
21340,4364.51,4768,298
21360,3650.18,4082,314
21380,3592.38,4275,313
21400,3629.73,4334,373
21420,3577.09,4248,296
21440,3699.65,4150,303
21460,4554.72,4971,292
21480,3793.66,4224,304
21500,3682.02,4411,332
21520,3756,4450,375
21540,3688.06,4376,316
21560,3775.36,4216,310
21580,4982.88,5432,391
21600,3935.26,4359,290
21620,3794.88,4537,336
21640,3864.06,4548,306
21660,3862.5,4554,306
21680,3837.63,4259,293
21700,4246.05,4710,324
21720,3855.1,4293,307
21740,3802.85,4511,326
21760,3791.07,4481,316
21780,3773.38,4458,298
21800,3860.93,4305,312
21820,4418.5,4864,293
21840,3850.11,4281,308
21860,3771.74,4466,316
21880,3767.62,4200,321
21900,3720.7,4414,311
21920,3796.42,4526,302
21940,4689.98,5119,289
21960,3749.44,4182,311
21980,3749.54,4462,339
22000,3749.31,4459,326
22020,3739.39,4444,319
22040,3749.38,4213,299
22060,3561.6,3994,312
22080,3869.57,4297,303
22100,3703.81,4426,421
22120,3674.69,4368,447
22140,3669.92,4372,397
22160,3381.79,3884,303
22180,3807.1,4246,311
22200,4342.4,5048,298
22220,3811.42,4529,329
22240,3802.88,4511,330
22260,3787.65,4588,343
