object_counts,gpu_elapsed_time,physics_update_elapsed_time,render_elapsed_time
8240,1453.06,2099,160
8260,1446.91,2093,151
8280,1515.52,2313,158
8300,1502.21,2257,187
8320,1530.88,2187,170
8340,1561.6,2224,156
8360,1518.59,2300,156
8380,1479.68,2227,186
8400,1446.91,1881,222
8420,1443.84,2182,168
8440,1498.11,2281,169
8460,1564.67,2318,165
8480,1765.38,2600,216
8500,1848.32,2499,239
8520,1717.25,2210,208
8540,1480.7,1897,194
8560,1474.56,1883,178
8580,1488.9,2158,256
8600,1468.42,2151,175
8620,1502.21,2240,169
8640,1611.78,2397,162
8660,1644.54,2365,192
8680,1583.1,2344,181
8700,1512.45,2281,178
8720,1491.97,2166,166
8740,1548.29,2713,174
8760,1564.67,2800,164
8780,1600.51,2831,187
8800,1565.7,2794,161
8820,1688.58,2683,184
8840,1745.92,2600,172
8860,1726.46,2958,166
8880,1733.63,2300,187
8900,1646.59,2228,216
8920,1713.15,2591,193
8940,1726.46,2608,155
8960,1640.45,2646,179
8980,1645.57,2878,180
9000,1695.74,2865,169
9020,1786.88,2953,195
9040,1779.71,2982,170
9060,1732.61,2684,183
9080,1769.47,2947,179
9100,1602.56,2769,167
9120,1685.5,2860,187
9140,1830.91,2972,187
9160,1860.61,3043,166
9180,1842.18,2896,164
9200,1925.12,2928,182
9220,1876.99,3054,200
9240,1802.24,3093,183
9260,1783.81,2951,202
9280,1763.33,2974,192
9300,1778.69,3019,179
9320,1767.42,2970,197
9340,1886.21,3075,197
9360,1827.84,3017,175
9380,1772.54,2437,208
9400,1899.52,3071,172
9420,1878.02,3030,178
9440,1874.94,2797,173
9460,2032.64,3214,168
9480,1804.29,2975,182
9500,1800.19,3146,233
9520,1798.14,3029,184
9540,1776.64,2639,166
9560,1782.78,2998,179
9580,1796.1,2724,188
9600,1842.18,2695,188
9620,1796.1,2756,217
9640,2082.82,2726,182
9660,1900.54,3180,174
9680,2036.74,2935,174
9700,2002.94,3147,176
9720,2030.59,3210,200
9740,2106.37,3300,208
9760,2231.3,2854,199
9780,2319.36,3525,183
9800,2341.89,3496,174
9820,2259.97,3415,181
9840,2186.24,3368,175
9860,2014.21,3144,192
9880,1997.82,2876,186
9900,2067.46,2961,182
9920,2334.72,3411,213
9940,2232.32,3456,209
9960,2075.65,3283,206
9980,2092.03,3294,205
10000,2174.98,3067,202
10020,2112.51,3285,193
10040,2091.01,3257,179
10060,2030.59,3191,175
10080,1975.3,3140,185
10100,2007.04,3183,177
10120,1922.05,3095,204
10140,1961.98,3065,186
10160,2163.71,2813,185
10180,2100.22,3258,171
10200,2034.69,2994,183
10220,2247.68,3475,180
10240,2280.45,2963,204
10260,2299.9,4149,199
10280,2332.67,3528,180
10300,2235.39,3403,226
10320,2192.38,3108,287
10340,2125.82,3317,182
10360,2111.49,2787,194
10380,2168.83,3206,200
10400,2116.61,2788,187
10420,2111.49,3072,190
10440,2100.22,3309,203
10460,2302.98,3498,183
10480,2264.06,2800,201
10500,2656.26,4702,207
10520,2623.49,3623,208
10540,2237.44,3148,175
10560,2086.91,2923,271
10580,2085.89,3030,175
10600,2082.82,2562,314
10620,2199.55,3151,185
10640,2226.18,2902,197
10660,2199.55,3407,184
10680,2216.96,3139,230
10700,2311.17,3578,237
10720,2244.61,3474,202
10740,2262.02,3766,197
10760,2277.38,3400,225
10780,2483.2,3693,187
10800,2240.51,2944,200
10820,2349.06,3424,196
10840,2705.41,3425,314
10860,2314.24,3229,275
10880,2341.89,2997,180
10900,2338.82,3426,208
10920,2340.86,3029,216
10940,2311.17,3435,201
10960,2328.58,3511,276
10980,2488.32,3604,193
11000,2453.5,3334,183
11020,2352.13,3239,215
11040,2375.68,3111,201
11060,2370.56,3401,200
11080,2267.14,2934,230
11100,2360.32,3535,196
11120,2445.31,3114,199
11140,2455.55,3549,199
11160,2533.38,3532,213
11180,2622.46,3299,270
11200,2683.9,3415,224
11220,2458.62,4278,188
11240,2451.46,3657,197
11260,2385.92,3634,199
11280,2433.02,3667,202
11300,2419.71,3624,199
11320,2492.42,3186,213
11340,2512.9,3601,196
11360,2593.79,3265,201
11380,2613.25,3823,187
11400,2495.49,3469,199
11420,2709.5,3899,213
11440,2762.75,3478,216
11460,2694.14,4406,192
11480,2563.07,3758,204
11500,2406.4,3621,197
11520,2475.01,3695,198
11540,2407.42,3424,213
11560,2526.21,3551,221
11580,2508.8,3209,203
11600,2716.67,3165,190
11620,2719.74,3959,209
11640,2658.3,3625,217
11660,2677.76,3894,213
11680,2718.72,3398,503
11700,2664.45,4323,202
11720,2655.23,3897,213
11740,2521.09,3760,202
11760,2605.06,3836,196
11780,2637.82,3859,199
11800,2613.25,3688,233
11820,2506.75,3536,204
11840,2581.5,3801,192
11860,2647.04,3874,204
11880,2669.57,3907,202
11900,2614.27,3848,194
11920,2563.07,3493,215
11940,2644.99,3719,256
11960,2642.94,3902,195
11980,2793.47,4064,218
12000,2672.64,3917,217
12020,2642.94,3882,189
12040,2644.99,3586,222
12060,2603.01,3337,215
12080,2580.48,3296,202
12100,2664.45,3918,200
12120,2851.84,4124,219
12140,2722.82,3988,205
12160,2647.04,3404,222
12180,2840.58,3863,215
12200,2865.15,4146,207
12220,2877.44,4148,204
12240,3128.32,4458,337
12260,3238.91,4479,222
12280,2889.73,4200,223
12300,2848.77,3820,211
12320,2995.2,3837,219
12340,2934.78,4457,223
12360,2989.06,4514,207
12380,3109.89,4621,201
12400,3127.3,4235,212
12420,2935.81,4166,236
12440,2844.67,6321,234
12460,2980.86,4543,232
12480,3004.42,4539,239
12500,3001.34,4551,214
12520,3119.1,4718,215
12540,3179.52,4390,201
12560,3628.03,6261,200
12580,3555.33,5203,308
12600,3188.74,4828,223
12620,3303.42,4855,205
12640,3214.34,4290,201
12660,2979.84,4271,210
12680,2966.53,5948,213
12700,2976.77,4230,212
12720,2975.74,4224,210
12740,2994.18,4541,217
12760,2983.94,4342,212
12780,2891.78,4117,212
12800,2832.38,4193,205
12820,2838.53,4090,225
12840,2922.5,4198,225
12860,2902.02,4173,222
12880,2834.43,3942,234
12900,2910.21,4197,220
12920,2649.09,4141,206
12940,2743.3,4028,210
12960,2779.14,4087,227
12980,2753.54,4046,210
13000,2787.33,4071,207
13020,2745.34,3959,207
13040,2772.99,4103,218
13060,2718.72,3961,209
13080,2840.58,4126,226
13100,2848.77,4215,235
13120,2778.11,4042,214
13140,2830.34,4177,210
13160,2796.54,3539,196
13180,2909.18,4150,210
13200,2811.9,4099,213
13220,2821.12,4117,230
13240,2646.02,3945,213
13260,2626.56,3623,217
13280,2728.96,3980,205
13300,2649.09,3930,205
13320,2692.1,3973,240
13340,2921.47,4266,246
13360,2958.34,4254,212
13380,2852.86,3918,217
13400,2820.1,3916,219
13420,2802.69,4103,217
13440,2762.75,4052,224
13460,2818.05,4116,212
13480,3223.55,4513,234
13500,3365.89,7150,227
13520,3002.37,4886,214
13540,2888.7,4136,221
13560,2820.1,4087,225
13580,2812.93,3814,212
13600,2849.79,4100,206
13620,2992.13,4057,261
13640,2879.49,5060,208
13660,2802.69,4054,205
13680,2724.86,3974,216
13700,2806.78,4048,225
13720,2967.55,4234,216
13740,2989.06,3984,258
13760,2963.46,4725,230
13780,2920.45,4179,220
13800,2927.62,4188,224
13820,2823.17,4094,223
13840,2850.82,4102,209
13860,2791.42,4087,240
13880,2821.12,4735,233
13900,2847.74,4130,218
13920,2833.41,4100,228
13940,2847.74,3887,215
13960,2830.34,4101,204
13980,2898.94,3863,231
14000,2814.98,4656,240
14020,2837.5,4077,220
14040,2971.65,4257,216
14060,2929.66,4225,214
14080,2845.7,4124,241
14100,2758.66,3797,235
14120,2791.42,4729,254
14140,2683.9,3755,238
14160,2946.05,4215,230
14180,3118.08,4392,217
14200,2862.08,3911,229
14220,2799.62,6237,242
14240,2799.62,4689,217
14260,2715.65,3743,233
14280,2761.73,3762,234
14300,2925.57,4230,226
14320,2893.82,4153,221
14340,2900.99,3862,234
14360,2989.06,4507,231
14380,2975.74,4013,234
14400,3124.22,4387,236
14420,3133.44,4415,218
14440,2984.96,3955,233
14460,2938.88,3916,236
14480,2965.5,5512,220
14500,2924.54,4173,214
14520,2940.93,4230,267
14540,2847.74,4115,246
14560,2816,3855,225
14580,2864.13,3607,251
14600,2984.96,5858,236
14620,2877.44,4145,229
14640,2972.67,4262,244
14660,3035.14,4405,241
14680,2876.42,4140,228
14700,2851.84,3854,250
14720,2867.2,3917,222
14740,3046.4,4306,241
14760,3058.69,4309,230
14780,3047.42,4087,244
14800,3118.08,4372,223
14820,3052.54,3785,235
14840,3184.64,5693,235
14860,3369.98,4646,230
14880,3441.66,4405,236
14900,3174.4,4526,253
14920,3144.7,4465,265
14940,3136.51,3930,279
14960,3263.49,4379,265
14980,3567.62,5003,256
15000,3596.29,4896,242
15020,3476.48,4745,233
15040,3477.5,4832,253
15060,3467.26,4448,253
15080,3690.5,7251,232
15100,3333.12,4609,238
15120,3449.86,4709,240
15140,3334.14,4664,231
15160,3354.62,4631,243
15180,3381.25,4679,249
15200,3342.34,4306,234
15220,2994.18,4015,238
15240,3010.56,4060,265
15260,3075.07,4337,243
15280,3115.01,4369,239
15300,3231.74,4420,260
15320,3119.1,4970,236
15340,3120.13,4415,229
15360,2917.38,4210,231
15380,2882.56,4255,242
15400,2921.47,4321,237
15420,2950.14,4196,250
15440,3009.54,4032,238
15460,3096.58,4368,230
15480,3010.56,4300,243
15500,2934.78,4231,236
15520,2924.54,3958,244
15540,3012.61,4227,255
15560,3169.28,4704,238
15580,3047.42,4122,227
15600,3198.98,4524,257
15620,3184.64,4463,236
15640,3082.24,4378,240
15660,3000.32,3767,233
15680,3069.95,5018,254
15700,3112.96,4110,257
15720,3053.57,3811,289
15740,3095.55,4377,254
15760,3041.28,4309,227
15780,3130.37,4104,250
15800,3252.22,5795,262
15820,3346.43,4538,250
15840,3574.78,4844,245
15860,3383.3,4658,241
15880,3431.42,4732,232
15900,3313.66,7379,245
15920,3263.49,6777,249
15940,3323.9,4344,251
15960,3348.48,4415,256
15980,3530.75,4774,240
16000,3480.58,4570,254
16020,3345.41,4072,242
16040,3232.77,4030,246
16060,3147.78,4205,233
16080,3210.24,4257,262
16100,3202.05,4250,255
16120,3168.26,4273,239
16140,3172.35,3903,249
16160,3224.58,3969,236
16180,3441.66,4494,338
16200,3236.86,4389,374
16220,3311.62,4429,342
16240,3266.56,4487,254
16260,3184.64,3901,251
16280,3143.68,3967,265
16300,3131.39,4199,256
16320,3186.69,4259,263
16340,3277.82,4457,385
16360,3235.84,4527,260
16380,3142.66,3924,241
16400,6795.46,7165,254
16420,3720.8,4343,342
16440,3524.26,4150,255
16460,3656.64,4359,361
16480,3457.44,4130,244
16500,3477.5,3838,253
16520,3696.1,4099,278
16540,3594.4,4239,249
16560,3473.15,4135,251
16580,3468.42,4109,270
16600,3269.12,3640,271
16620,3560.16,4029,287
16640,3528.67,3973,287
16660,3495.14,4215,298
16680,3548.06,4242,292
16700,3602.69,4307,407
16720,3380.06,3826,302
16740,3544.45,3985,302
16760,6796.13,7288,302
16780,3984.32,4648,365
16800,3812.58,4526,271
16820,3636.38,4287,337
16840,3707.74,4358,306
16860,3605.31,3969,251
16880,3609.5,4013,276
16900,3557.95,4175,247
16920,3617.54,4262,267
16940,3634.46,4256,257
16960,3542.94,3914,265
16980,3482.3,3861,270
17000,6638.53,7058,279
17020,3668.64,4333,348
17040,3553.63,4214,337
17060,3815.39,4469,243
17080,3993.66,4383,373
17100,3952.77,4347,399
17120,6703.07,7104,279
17140,3784.32,4431,309
17160,3713.73,4376,325
17180,3782.53,4440,340
17200,3728.77,4368,341
17220,3617.12,4303,366
17240,6939.78,7362,277
17260,3781.86,4403,318
17280,3547.04,4184,364
17300,3570.08,4207,247
17320,3463.62,3831,265
17340,3541.06,3932,261
17360,3904.48,4510,277
17380,3997.25,4977,277
17400,3801.73,4474,288
17420,3775.36,4736,295
17440,4009.34,4686,289
17460,4136.35,4793,296
17480,6958.46,7586,301
17500,4122.85,5037,260
17520,4069.6,4973,540
17540,4166.94,5103,267
17560,4162.11,5313,259
17580,4154.72,5058,265
17600,3465.66,4357,258
17620,3454.72,4126,293
17640,3472.74,4134,255
17660,3378.91,3755,256
17680,3370.75,4100,263
17700,3369.31,4072,265
17720,5739.97,6390,261
17740,3717.02,4394,281
17760,3508.99,4179,270
17780,3436.16,4280,314
17800,3635.74,4114,451
17820,5389.73,5897,363
17840,6465.31,6926,326
17860,6521.47,7276,333
17880,5050.4,5772,295
17900,3524.06,4186,361
17920,3713.12,4111,269
17940,3483.71,4139,258
17960,5625.95,6369,268
17980,3407.55,4059,265
18000,3514.24,3925,287
18020,3449.57,4122,279
18040,3504.51,4226,263
18060,3554.88,4237,289
18080,6446.91,7130,283
18100,3251.46,3976,294
18120,3364.67,4111,294
18140,3449.92,4112,286
18160,3346.18,4086,300
18180,3312.74,4034,308
18200,5582.5,6346,301
18220,3283.39,3806,313
18240,3339.9,4134,308
18260,3315.42,4112,312
18280,3366.62,3841,314
18300,3411.49,4169,309
18320,5840.13,6322,315
18340,3499.2,3974,307
18360,3353.15,3841,312
18380,3635.23,4360,309
18400,3506.56,4217,299
18420,3466.75,4181,309
18440,5773.12,6508,306
18460,3518.3,4212,311
18480,3539.52,4229,302
18500,3468,4186,316
18520,3393.47,3868,313
18540,3400.58,3856,308
18560,5640.29,6078,321
18580,3267.33,3997,314
18600,3319.62,4077,328
18620,3355.81,4107,312
18640,3431.81,4224,308
18660,3412.67,4111,312
18680,4664.99,5358,312
18700,3366.05,4309,317
18720,3358.66,4312,296
18740,3475.78,4430,313
18760,3490.75,4452,304
18780,5663.9,6397,306
18800,5603.97,6342,322
18820,3401.09,4131,329
18840,3320.67,4036,302
18860,3438.14,4121,303
18880,3482.69,4181,297
18900,3510.46,4242,325
18920,3644.32,4059,407
18940,3362.02,3808,337
18960,3395.84,4121,316
18980,3267.84,3943,318
19000,3316.06,4069,314
19020,3460.19,4218,325
19040,5620.96,6360,325
19060,3223.14,3952,308
19080,3295.01,4038,317
19100,3387.46,4119,346
19120,3688.29,4766,316
19140,3725.86,4510,322
19160,4713.95,5430,327
19180,3483.68,4434,320
19200,3305.89,4256,316
19220,3474.14,4448,328
19240,3538.82,4489,305
19260,3729.54,4463,309
19280,4812.29,5569,327
19300,3358.37,4078,325
19320,3337.7,4090,330
19340,3330.18,3989,314
19360,3371.71,4336,315
19380,3372.06,4313,312
19400,4595.07,5299,303
19420,3334.82,3959,321
19440,3277.79,3971,315
19460,3266.14,4095,287
19480,3327.97,4026,300
19500,3431.52,4352,290
19520,4599.81,5279,288
19540,3359.62,4117,302
19560,3321.09,3986,282
19580,3366.02,4277,285
19600,3349.34,4275,282
19620,3391.07,4054,282
19640,3837.57,4264,304
19660,3570.56,4259,290
19680,3496.9,4427,319
19700,3467.58,3903,321
19720,3430.34,4357,278
19740,3471.65,3932,286
19760,4018.5,4718,278
19780,3586.69,4471,298
19800,3517.95,4468,329
19820,3450.88,4116,302
19840,3403.26,4148,335
19860,3370.72,4200,283
19880,3540.86,4442,380
19900,3622.08,4548,316
19920,3468.77,4469,336
19940,3454.43,4412,320
19960,3502.5,4474,317
19980,3444.7,4386,298
20000,3628.58,4322,293
20020,3471.97,4235,336
20040,3576.29,4243,311
20060,3720.77,4404,299
20080,3679.07,4610,293
20100,3829.25,4505,293
20120,4054.75,4759,314
20140,3576.51,4461,303
20160,4420.9,5368,411
20180,3522.88,4485,318
20200,3488.22,4424,291
20220,5398.82,5839,299
20240,6826.46,7523,297
20260,3876.61,4551,294
20280,4006.56,4676,287
20300,3905.38,4574,297
20320,3855.94,4539,315
20340,3875.74,4307,306
20360,4688.48,5100,281
20380,4036.67,4766,278
20400,4025.63,4754,298
20420,4230.02,4938,316
20440,3979.87,4384,374
20460,4063.97,4567,283
20480,7096.35,7508,292
20500,4163.39,4858,285
20520,4070.98,4788,317
20540,4043.33,4723,303
20560,3981.06,4552,290
20580,4044.58,4460,338
20600,4679.87,5106,308
20620,3942.24,4653,293
20640,3856.42,4593,299
20660,3964.7,4633,288
20680,4104.77,4514,296
20700,4057.57,4482,331
20720,7198.24,7609,296
20740,4145.95,4840,289
20760,4017.54,4717,295
20780,4228.38,4663,380
20800,4091.52,4550,289
20820,4382.18,4824,342
20840,6839.46,7548,305
20860,4153.63,4869,300
20880,3904.74,4575,300
20900,4008.74,4753,353
20920,4180.83,4607,297
20940,4176.16,4637,295
20960,4134.66,4545,293
20980,4111.52,4801,307
21000,4104.26,4803,312
21020,4014.02,4698,291
21040,4141.34,4849,304
21060,4398.94,4822,302
21080,6911.71,7409,334
21100,4133.31,4830,301
21120,4092.77,4814,314
21140,4245.86,4934,293
21160,4087.81,4501,327
21180,4146.37,4646,333
21200,4207.94,4732,343
21220,4086.91,4827,340
21240,4126.5,4864,336
21260,4137.76,4832,289
21280,4108.8,4836,319
21300,4198.37,4653,303
21320,7188.13,7605,302
21340,4458.21,5153,314
21360,4126.91,4866,319
21380,4146.66,4852,295
21400,4067.55,4776,302
21420,4066.11,4470,335
21440,7318.11,7747,314
21460,4133.57,4838,305
21480,4028.86,4740,323
21500,3988.7,4697,313
21520,4053.34,4755,308
21540,4162.94,4732,301
21560,7232.8,7691,293
21580,4193.44,4667,314
21600,4093.06,4566,358
21620,4021.54,4743,323
21640,3998.02,4707,299
21660,4080.77,4550,307
21680,4024.8,4445,299
21700,3943.04,4622,295
21720,4032.54,4511,387
21740,4034.59,4734,326
21760,4477.38,4896,305
21780,5524.67,5980,307
21800,4491.46,4915,312
21820,4360.93,5060,339
21840,4191.2,4653,378
21860,4149.28,4837,327
21880,4298.75,4733,328
21900,4153.7,4577,305
21920,4222.59,4663,323
21940,4318.05,5014,309
21960,4109.22,4567,325
21980,4067.49,4750,326
22000,4064.48,4518,321
22020,4817.6,5242,305
22040,4371.42,4816,314
22060,4061.73,4788,307
22080,3988.19,4719,316
22100,4082.98,4780,320
22120,4139.74,4836,317
22140,4473.06,4922,308
22160,4200.83,4706,314
22180,4240.67,4935,307
22200,4290.59,5016,331
22220,4345.12,4815,330
22240,4418.72,5123,319
22260,4476.54,5182,310
