object_counts,gpu_elapsed_time,physics_update_elapsed_time,render_elapsed_time
72380,4856.58,5339,1572
72400,4859.68,5354,1533
72420,4863.58,5347,1515
72440,4828.1,5305,1548
72460,4807.17,5275,1627
72480,4889.86,5361,1577
72500,4807.74,5294,1517
72520,4868.99,5346,1592
72540,4871.78,5347,1600
72560,4848.83,5348,1538
72580,4838.66,5361,1819
72600,4834.37,5345,1564
72620,4712.61,5207,1565
72640,4715.3,5197,1343
72660,4679.26,5159,1608
72680,4690.11,5170,1983
72700,4684.64,5159,2031
72720,4728.51,5214,2060
72740,4731.97,5200,2025
72760,4734.02,5240,1988
72780,4720.26,5195,2032
72800,4749.06,5213,1880
72820,4704.13,5231,2236
72840,4738.56,5245,1940
72860,4724.99,5228,2057
72880,4716,5204,1883
72900,4853.44,5364,1822
72920,4723.23,5200,2251
72940,4743.17,5226,2113
72960,4766.78,5243,2161
72980,4741.92,5235,2062
73000,4787.3,5278,2026
73020,4768.26,5271,2090
73040,4749.09,5232,1994
73060,4725.02,5254,2024
73080,4731.2,5210,1466
73100,4740.26,5216,1709
73120,4789.31,5271,1738
73140,4768.42,5249,1780
73160,4791.14,5272,1560
73180,4797.09,5312,1527
73200,4783.04,5291,1633
73220,4801.25,5291,1716
73240,4725.28,5226,1537
73260,4716.42,5213,1661
73280,4715.9,5192,1721
73300,4751.68,5282,1608
73320,4792.9,5271,1655
73340,4756.48,5229,1551
73360,4824.61,5302,1516
73380,4751.65,5239,1489
73400,4812.32,5406,1515
73420,4744.51,5247,4452
73440,4766.34,5257,1578
73460,4720.38,5238,1536
73480,4743.81,5265,1651
73500,4792.96,5314,1526
73520,4815.01,5333,1536
73540,4814.14,5350,6661
73560,4801.7,5320,2017
73580,4816.22,5314,2004
73600,4791.04,5276,2125
73620,4785.28,5314,1894
73640,4768.61,5260,2142
73660,4798.94,5297,4835
73680,4813.98,5307,2080
73700,4784.61,5271,2016
73720,4820.35,5302,2106
73740,4771.46,5257,2249
73760,4815.49,5314,1918
73780,4812.26,5328,5001
73800,4773.66,5260,1992
73820,4828.74,5310,1902
73840,4763.62,5239,1980
73860,4818.3,5301,1998
73880,4758.98,5241,2011
73900,4836.13,5332,2855
73920,4850.4,5334,2142
73940,4856.67,5343,2135
73960,4830.82,5328,1499
73980,4823.2,5330,1444
74000,4813.41,5325,1825
74020,4823.39,5379,3625
74040,4811.55,5309,2134
74060,4822.56,5308,1995
74080,4864.54,5385,2068
74100,4878.62,5378,2125
74120,4845.7,5393,2110
74140,4876.38,5599,2571
74160,4808.9,5342,2046
74180,4875.87,5651,2148
74200,4846.78,5373,2178
74220,4830.46,5569,2122
74240,4853.7,5360,1904
74260,4911.87,5405,2086
74280,4933.34,5423,1990
74300,4905.98,5377,2089
74320,4900.7,5377,2053
74340,4943.17,5424,1979
74360,4934.98,5429,1978
74380,4866.43,5352,1820
74400,4855.39,5335,1243
74420,4860.7,5614,2076
74440,4879.81,5415,1946
74460,4910.69,5409,2070
74480,4922.02,5413,1971
74500,4851.81,5378,2043
74520,4909.76,5763,1992
74540,4851.17,5346,1931
74560,4820.61,5301,2108
74580,4846.85,5323,2154
74600,4865.34,5364,2008
74620,4868.77,5409,2040
74640,4910.3,5420,1916
74660,4891.07,5386,2038
74680,4929.12,5402,1979
74700,4884.8,5370,2057
74720,4890.59,5366,2145
74740,4918.3,5645,1945
74760,4843.33,5405,2072
74780,4875.84,5615,2122
74800,4861.5,5374,1898
74820,4926.43,5410,2123
74840,4930.43,5455,1470
74860,4946.21,5428,1940
74880,4914.62,5406,2036
74900,4883.78,5426,1946
74920,4909.98,5391,1894
74940,4962.21,5441,1999
74960,4842.98,5329,1873
74980,4875.71,5601,2112
75000,4839.68,5381,1871
75020,4781.63,5294,2104
75040,4741.38,5362,1888
75060,4773.28,5272,2052
75080,4738.08,5270,1969
75100,4779.78,5321,2385
75120,4734.56,5265,2102
75140,4713.89,5220,1992
75160,4740.35,5229,2040
75180,4718.02,5219,1921
75200,4756.19,5242,1963
75220,4768.86,5306,2035
75240,4777.89,5309,2055
75260,4751.71,5241,1944
75280,4754.72,5234,1566
75300,4787.1,5321,1893
75320,4732.9,5272,2046
75340,4737.47,5227,2119
75360,4717.63,5228,1938
75380,4741.41,5232,2142
75400,4780.67,5262,2018
75420,4776.99,5307,2167
75440,4847.01,5334,2085
75460,4804,5298,1982
75480,4769.6,5286,2161
75500,4829.06,5315,1929
75520,4790.27,5317,1899
75540,4816.26,5312,2018
75560,4772.9,5303,1796
75580,4839.49,5335,2195
75600,4837.31,5601,2171
75620,4801.02,5354,1952
75640,4800.22,5294,2159
75660,4843.17,5338,2155
75680,4864.77,5352,1885
75700,4808.1,5330,2057
75720,4827.01,5369,1644
75740,4815.46,5351,1746
75760,4845.95,5371,1970
75780,4850.78,5374,2023
75800,4894.46,5630,2054
75820,4902.02,5384,2094
75840,4849.15,5380,3419
75860,4817.7,5339,2172
75880,4830.85,5342,2072
75900,4815.62,5558,13508
75920,5654.37,6561,2143
75940,4859.23,5579,1875
75960,4823.87,5606,2203
75980,4881.25,5375,1873
76000,4891.01,5685,1865
76020,4834.69,5582,1971
76040,4848.58,5599,1911
76060,4845.5,5587,2071
76080,4840.03,5547,2409
76100,4841.34,5333,1843
76120,4811.07,5295,1843
76140,4843.62,5571,1919
76160,4845.15,5328,1233
76180,4868,5598,1673
76200,4935.42,5679,1656
76220,4805.6,5311,2141
76240,4853.06,5610,1843
76260,4786.5,5295,1917
76280,4881.31,5373,1980
76300,4804.8,5549,1989
76320,4810.78,5537,2465
76340,4805.66,5401,1861
76360,4854.94,5635,2091
76380,4811.49,5589,2068
76400,4837.15,5368,1903
76420,4853.25,5363,2047
76440,4807.62,5299,2014
76460,4653.22,5149,1834
76480,4751.94,5234,1956
76500,4698.66,5194,2038
76520,4663.49,5158,2042
76540,4738.66,5228,2085
76560,4762.88,5270,1998
76580,4704.45,5216,1964
76600,4697.41,5485,1277
76620,4685.47,5210,1584
76640,4681.02,5263,1558
76660,4654.02,5200,1891
76680,4816.16,5329,2047
76700,4686.66,5184,1979
76720,4649.28,5136,1869
76740,4738.27,5236,1971
76760,4721.92,5208,1929
76780,4688.83,5205,2117
76800,4719.39,5241,1948
76820,4743.9,5248,2015
76840,4758.43,5305,2068
76860,4746.05,5233,1935
76880,4719.46,5236,2019
76900,4706.59,5230,2019
76920,4742.88,5278,1911
76940,4764.06,5308,2099
76960,4739.17,5236,1879
76980,4799.2,5285,1877
77000,4772.32,5264,2000
77020,4771.1,5271,2073
77040,4744.51,5244,1265
77060,4676.45,5202,2128
77080,4666.37,5163,1916
77100,4724.86,5224,2000
77120,4747.04,5264,1857
77140,4778.21,5326,2027
77160,4765.89,5282,1933
77180,4741.44,5252,1978
77200,4777.66,5265,2026
77220,4785.38,5273,1900
77240,4763.14,5258,2050
77260,4780.96,5273,1821
77280,4742.72,5254,1908
77300,4804.86,5307,2027
77320,4783.94,5335,2005
77340,4740.83,5263,2047
77360,4766.88,5274,1996
77380,4771.36,5324,1949
77400,4795.49,5338,1976
77420,4758.21,5252,1877
77440,4773.06,5299,2103
77460,4769.79,5299,2073
77480,4795.26,5281,1266
77500,4773.76,5258,1658
77520,4829.41,5345,1864
77540,4791.84,5345,2054
77560,4799.97,5496,2104
77580,4828.42,5322,1891
77600,4865.98,5392,2017
77620,4820.51,5389,2098
77640,4861.63,5409,2278
77660,4805.31,5341,2087
77680,4798.08,5304,1843
77700,4851.07,5347,2038
77720,4803.26,5323,2036
77740,4808.74,5556,1967
77760,4827.01,5317,2052
77780,4835.71,5714,2010
77800,4822.24,5424,2186
77820,4798.14,5323,2108
77840,4820.35,5322,1962
77860,4792.16,5321,2010
77880,4843.3,5348,1924
77900,4785.31,5296,2093
77920,4800.13,5303,1421
77940,4836.64,5337,1961
77960,4751.84,5305,13150
77980,5907.01,7000,2014
78000,4831.78,5677,2207
78020,4783.87,5709,2182
78040,4778.85,5300,1970
78060,4822.34,5346,2162
78080,4831.94,5587,2162
78100,4791.65,5567,2074
78120,4761.02,5275,2043
78140,4803.74,5405,2008
78160,4795.74,5331,2010
78180,4784.96,5384,2227
78200,4802.91,5317,1863
78220,4811.36,5363,2041
78240,4846.4,5590,2034
78260,4851.42,5369,2064
78280,4831.65,5375,2024
78300,4817.89,5332,1990
78320,4826.53,5354,2004
78340,4774.59,5341,1866
78360,4798.21,5357,1466
78380,4665.02,5192,1539
78400,4691.14,5225,1778
78420,4755.01,5251,2048
78440,4738.72,5300,2023
78460,4708.67,5212,2076
78480,4711.68,5213,2027
78500,4730.27,5313,6299
78520,5097.54,5651,2118
78540,4746.11,5371,1973
78560,4783.9,5303,2038
78580,4817.79,5332,2037
78600,4824.54,5332,1956
78620,4820.51,5321,5103
78640,4856.8,5705,1973
78660,4792.83,5302,1957
78680,4780.22,5295,2154
78700,4750.62,5285,2160
78720,4810.91,5366,2232
78740,4752.99,5312,2112
78760,4770.91,5290,1982
78780,4790.66,5298,1985
78800,4744.9,5264,1423
78820,4731.42,5274,2111
78840,4768.93,5260,2142
78860,4766.14,5321,1972
78880,4745.18,5338,2065
78900,4842.82,5377,2031
78920,4769.6,5320,1949
78940,4829.38,5342,2207
78960,4766.37,5287,1925
78980,4782.88,5307,2098
79000,4812.74,5323,1940
79020,4796.06,5301,1973
79040,4800.86,5357,2272
79060,4817.38,5346,2140
79080,4890.78,5419,2125
79100,4799.49,5322,2116
79120,4792.06,5401,2108
79140,4790.43,5425,2142
79160,4754.14,5298,2077
79180,4779.81,5344,2207
79200,4811.74,5338,2052
79220,4814.98,5393,1934
79240,4804.8,5326,1337
79260,4796.48,5294,1953
79280,4752.58,5287,2070
79300,4814.5,5318,2100
79320,4850.72,5351,2073
79340,4803.04,5314,2017
79360,4774.91,5290,2124
79380,4774.78,5330,2008
79400,4809.92,5336,1929
79420,4825.6,5351,1958
79440,4815.04,5336,1907
79460,4828.48,5348,2071
79480,4753.22,5260,1998
79500,4741.76,5290,2098
79520,4806.27,5302,1913
79540,4771.1,5278,2098
79560,4787.74,5334,2218
79580,4779.62,5558,1820
79600,4785.95,5346,1997
79620,4784.06,5568,2019
79640,4785.86,5307,1985
79660,4777.95,5280,2207
79680,4808.8,5365,1370
79700,4794.88,5298,2034
79720,4757.82,5258,1974
79740,4806.94,5313,2032
79760,4770.37,5326,2114
79780,4753.5,5316,2011
79800,4748.93,5284,2270
79820,4808.13,5331,2076
79840,4809.6,5379,2080
79860,4786.27,5570,2193
79880,4803.62,5337,1939
79900,4771.49,5287,2147
79920,4765.57,5423,2113
79940,4771.33,5318,2473
79960,4808.51,5333,2141
79980,4778.66,5547,2023
80000,4797.22,5548,2173
80020,4788.48,5418,2186
80040,4786.14,5342,2102
80060,4831.84,5342,12280
80080,5947.71,6845,2015
80100,4831.14,5586,2063
80120,4828.58,5360,1483
80140,4877.86,5409,1937
80160,4882.46,5446,1608
80180,4869.31,5433,1763
80200,4869.57,5402,1695
80220,4879.58,5385,1608
80240,4941.54,5478,1556
80260,4908.19,5457,1614
80280,4887.46,5390,1653
80300,4732.61,5234,1518
80320,4747.49,5261,1681
80340,4732.19,5251,1598
80360,4790.21,5292,1676
80380,4751.2,5264,1849
80400,4768.03,5288,1788
80420,4766.78,5284,1592
80440,4784.74,5418,1580
80460,4802.69,5374,1587
80480,4808.42,5410,1871
80500,4779.62,5374,1755
80520,4756,5321,1820
80540,4774.3,5282,1579
80560,4770.72,5285,1340
80580,4809.47,5322,1331
80600,4785.98,5283,1808
80620,4788.8,5318,2218
80640,4789.31,5322,2162
80660,4877.28,5408,1958
80680,4748.7,5338,2093
80700,4757.79,5399,2076
80720,4826.53,5422,2098
80740,4787.07,5299,2048
80760,4777.47,5280,1968
80780,4832.26,5590,2155
80800,4849.41,5390,2079
80820,4812.99,5636,2131
80840,4814.91,5351,1983
80860,4824.32,5432,2103
80880,4789.89,5410,2207
80900,4815.52,5408,1971
80920,4778.66,5311,2499
80940,4818.18,5331,2047
80960,4830.62,5422,1956
80980,4796.16,5348,2036
81000,4791.68,5536,1293
81020,4768.58,5319,2109
81040,4765.09,5316,2157
81060,4754.91,5340,1646
81080,4822.53,5481,1632
81100,4799.3,5319,1652
81120,4794.34,5312,1554
81140,4768.03,5315,1647
81160,4852.32,5385,1514
81180,4821.98,5339,1648
81200,4759.71,5332,1954
81220,4828.99,5732,1761
81240,4780.45,5317,1815
81260,4816.93,5570,1641
81280,4783.3,5548,6917
81300,4792.99,5581,1599
81320,4784.58,5666,1536
81340,4796.42,5710,1588
81360,4780.7,5319,1645
81380,4798.5,5391,1782
81400,4804.64,5785,1909
81420,4790.46,5450,1956
81440,4866.56,5499,1827
81460,4844.7,5396,1764
81480,4901.76,5423,2202
81500,4748.26,5284,1969
81520,4716,5555,2094
81540,4767.23,5314,2253
81560,4756.74,5566,2161
81580,4756.61,5381,2145
81600,4750.11,5386,2328
81620,4733.82,5299,2112
81640,4705.76,5289,2173
81660,4693.18,5248,2341
81680,4682.82,5198,2030
81700,4686.08,5203,2179
81720,4704.45,5218,2062
81740,4710.98,5227,2111
81760,4733.38,5313,2182
81780,4716.26,5334,2095
81800,4698.08,5250,2170
81820,4713.98,5233,2152
81840,4712.29,5230,2247
81860,4727.55,5248,2123
81880,4742.27,5305,1477
81900,4679.01,5199,2121
81920,4769.47,5282,1764
81940,4769.28,5353,1844
81960,4692.51,5303,1991
81980,4802.75,5334,1620
82000,4738.5,5251,1802
82020,4755.74,5286,1814
82040,4727.23,5243,1677
82060,4764.06,5273,12977
82080,5541.5,6978,2032
82100,4769.5,5334,1841
82120,4759.84,5609,1766
82140,4741.86,5367,1749
82160,4796.54,5660,1717
82180,4800.99,5587,1583
82200,4785.89,5631,1626
82220,4800,5699,1993
82240,4780.13,5332,1690
82260,4770.66,5375,1778
82280,4792.35,5383,1704
82300,4788.93,5381,1837
82320,4762.43,5333,1666
82340,4762.11,5381,1865
82360,4781.7,5391,2161
82380,4815.01,5630,2014
82400,4784.03,5331,1978
82420,4790.66,5406,2230
82440,4806.53,5345,1989
82460,4811.42,5349,2201
82480,4729.63,5278,2134
82500,4698.3,5283,2133
82520,4740.99,5278,2045
82540,4710.53,5217,2034
82560,4712.22,5229,2213
82580,4767.52,5300,2085
82600,4790.66,5702,2109
82620,4753.92,5310,2270
82640,4733.89,5300,2143
82660,4712.22,5344,2151
82680,4751.04,5377,2177
82700,4744.61,5285,2018
82720,4730.4,5248,2114
82740,4751.9,5296,2604
82760,4700.51,5257,1419
82780,4685.31,5227,1660
82800,4680.13,5211,1701
82820,4704.38,5263,2139
82840,4651.26,5231,1994
82860,4685.47,5270,2042
82880,4669.02,5262,2157
82900,4704.26,5256,2335
82920,4691.65,5220,2172
82940,4675.97,5198,2066
82960,4686.69,5219,2053
82980,4691.42,5233,2515
83000,4691.9,5255,2062
83020,4689.44,5376,2482
83040,4716,5321,2359
83060,4686.18,5267,2136
83080,4779.87,5300,2048
83100,4722.98,5301,2025
83120,4677.73,5220,2137
83140,4691.42,5268,2298
83160,4723.81,5557,2096
83180,4740.74,5269,2131
83200,4743.17,5311,1480
83220,4734.43,5338,2166
83240,4704.38,5318,1849
83260,4749.09,5296,1721
83280,4756.48,5282,1919
83300,4773.92,5297,1618
83320,4744.58,5296,1688
83340,4696.54,5239,1695
83360,4714.05,5241,1668
83380,4724.51,5366,2139
83400,4688.32,5236,1875
83420,4713.34,5277,1768
83440,4698.98,5243,1710
83460,4765.95,5301,1770
83480,4796.16,5344,1700
83500,4728.7,5281,1707
83520,4791.94,5315,1869
83540,4736.06,5259,1687
83560,4724.9,5302,1758
83580,4775.26,5380,1875
83600,4725.66,5304,1877
83620,4736.16,5343,1718
83640,4775.04,5293,1787
83660,4769.44,5280,1450
83680,4763.39,5278,1908
83700,4775.55,5355,2250
83720,4762.91,5311,2030
83740,4789.15,5366,2227
83760,4740.48,5295,2270
83780,4750.24,5362,2149
83800,4797.79,5381,2251
83820,4747.1,5273,2055
83840,4777.98,5325,2065
83860,4772.1,5297,2197
83880,4803.68,5338,2138
83900,4781.79,5300,2069
83920,4787.81,5327,1953
83940,4843.39,5557,2283
83960,4819.3,5507,2274
83980,4767.26,5305,2179
84000,4826.88,5445,2242
84020,4815.74,5345,2008
84040,4746.08,5280,2035
84060,4801.02,5312,2061
84080,4810.98,5391,1393
84100,4818.78,5374,2166
84120,4773.15,5355,2032
84140,4830.53,5510,1876
84160,4809.82,5385,1772
84180,4797.22,5341,1652
84200,4796.93,5376,1732
84220,4818.69,5741,1678
84240,4789.7,5353,1663
84260,4777.41,5307,1751
84280,4782.59,5310,1631
84300,4757.34,5348,1807
84320,4816.1,5390,1988
84340,4776.35,5406,1719
84360,4836.06,5366,1718
84380,4817.79,5352,1642
84400,4796.29,5319,1714
84420,4797.86,5327,1676
84440,4765.18,5299,1662
84460,4804.83,5389,12728
84480,5832.19,6858,1865
84500,4892.1,5895,1945
84520,4794.78,5352,1524
84540,4801.82,5583,1614
84560,4787.33,5616,2016
84580,4786.56,5366,2090
84600,4823.2,5604,2094
84620,4795.46,5362,1991
84640,4810.24,5337,2089
84660,4795.23,5403,2249
84680,4765.79,5364,2236
84700,4790.85,5360,2222
84720,4797.89,5318,2272
84740,4803.42,5340,2005
84760,4836.38,5414,2088
84780,4763.68,5587,1947
84800,4778.4,5595,2217
84820,4815.71,5622,2176
84840,4789.73,5378,2353
84860,4819.87,5450,2384
84880,4819.97,5408,2413
84900,4843.81,5386,2070
84920,4823.07,5425,2233
84940,4816.16,5362,2097
84960,4869.66,5397,1497
84980,4868.7,5381,2186
85000,4834.88,5367,1876
85020,4827.84,5403,2325
85040,4832.06,5451,2209
85060,4874.78,5429,2009
85080,4809.44,5339,2098
85100,4779.04,5343,2114
85120,4814.53,5343,2057
85140,4796.1,5333,2101
85160,4832.06,5372,2095
85180,4789.25,5316,2101
85200,4788.26,5355,2098
85220,4805.86,5403,2315
85240,4785.44,5373,2221
85260,4815.33,5343,1967
85280,4788.38,5346,2200
85300,4814.66,5356,2005
85320,4841.7,5427,2049
85340,4757.7,5298,1964
85360,4736.54,5295,1923
85380,4773.22,5353,2110
85400,4740.48,5368,1487
85420,4722.4,5301,2062
85440,4731.52,5256,1708
85460,4741.86,5271,1621
85480,4741.63,5292,1746
85500,4765.47,5422,1707
85520,4736.13,5280,1655
85540,4708.64,5310,1717
85560,4734.59,5319,1915
85580,4753.7,5366,1996
85600,4714.46,5392,1957
85620,4720.16,5535,1635
85640,4733.95,5301,2365
85660,4728.61,5344,1676
85680,4739.97,5261,1677
85700,4684.38,5209,1708
85720,4714.24,5405,1784
85740,4719.84,5250,1751
85760,4764.54,5351,1829
85780,4742.91,5376,1728
85800,4751.3,5321,1767
85820,4755.46,5288,1658
85840,4710.98,5243,1498
85860,4748.32,5294,1388
85880,4764.74,5305,1842
85900,4768.03,5305,2123
85920,4730.56,5256,2087
85940,4773.54,5391,2077
85960,4773.79,5384,2214
85980,4706.62,5267,2080
86000,4748.38,5297,2131
86020,4780.54,5415,2247
86040,4731.78,5285,2097
86060,4804.7,5351,2141
86080,4760.29,5286,2034
86100,4760.83,5291,2160
86120,4766.91,5633,2003
86140,4816.77,5418,2417
86160,4770.66,5329,2160
86180,4802.08,5365,1998
86200,4824.99,5383,2063
86220,4770.62,5298,2037
86240,4789.09,5318,1919
86260,4767.71,5342,2177
86280,4728.38,5277,1568
86300,4795.1,5411,1945
86320,4812.61,5450,1819
86340,4798.94,5418,1802
86360,4786.3,5318,12775
86380,5767.42,6660,1771
86400,4828.54,5605,1649
86420,4783.71,5574,1702
86440,4826.43,5614,1620
86460,4790.56,5576,1651
86480,4811.71,5671,1954
86500,4783.97,5456,1940
86520,4796.32,5725,2034
86540,4789.7,5585,1643
86560,4755.1,5535,1687
86580,4746.66,5314,1706
86600,4772.45,5332,1786
86620,4764.93,5583,1782
86640,4874.08,5775,1806
86660,4829.41,5551,1921
86680,4779.58,5395,1782
86700,4778.82,5431,1741
86720,4835.2,5418,1544
86740,4842.08,5415,1708
86760,4842.24,5398,2088
86780,4823.9,5354,2168
86800,4772.74,5307,2068
86820,4827.62,5363,2169
86840,4792.16,5365,2193
86860,4767.55,5400,2248
86880,4795.46,5381,2224
86900,4753.86,5296,2062
86920,4786.69,5332,2189
86940,4804.35,5382,2038
86960,4842.27,5391,2221
86980,4761.25,5303,2180
87000,4798.69,5325,2123
87020,4663.97,5262,2344
87040,4676.93,5254,2382
87060,4677.73,5313,2082
87080,4728.38,5285,2307
87100,4668.77,5244,2220
87120,4680.42,5229,2229
87140,4680.8,5212,2241
87160,4721.02,5261,1542
87180,4703.62,5252,2105
87200,4720.03,5276,2318
87220,4699.26,5315,3030
87240,4694.78,5320,2380
87260,4664.16,5214,2021
87280,4691.55,5233,1925
87300,4646.11,5177,2090
87320,4703.55,5258,2284
87340,4667.71,5234,2251
87360,4689.06,5238,2175
87380,4687.17,5300,2392
87400,4698.85,5284,2345
87420,4675.49,5235,2317
87440,4693.06,5234,2091
87460,4657.89,5256,2220
87480,4676.35,5219,2154
87500,4727.46,5289,1967
87520,4686.08,5252,1942
87540,4685.25,5237,2185
87560,4687.52,5290,2068
87580,4624.93,5235,2146
87600,4692.67,5281,1603
87620,4679.62,5260,2033
87640,4722.88,5274,1722
87660,4659.33,5207,1716
87680,4701.76,5245,1777
87700,4653.73,5209,1886
87720,4674.4,5235,1686
87740,4696.77,5288,1883
87760,4677.76,5286,1826
87780,4735.9,5396,1944
87800,4693.31,5250,1712
87820,4701.54,5388,1755
87840,4718.24,5275,1819
87860,4713.89,5248,1643
87880,4728.74,5271,1820
87900,4696.8,5243,1823
87920,4776.83,5326,1706
87940,4715.65,5298,1956
87960,4701.28,5308,2097
87980,4720.35,5316,1729
88000,4702.72,5251,1851
88020,4684.86,5514,1655
88040,4699.78,5478,1409
88060,4703.33,5494,1436
88080,4694.21,5465,1871
88100,4736.06,5518,2352
88120,4696.9,5346,2318
88140,4672.8,5330,2432
88160,4674.05,5243,2162
88180,4747.97,5301,2061
88200,4721.06,5312,13638
88220,5489.47,6327,2393
88240,4715.07,5505,2157
88260,4744.13,5684,2171
88280,4723.58,5280,2148
88300,4684.03,5338,2098
88320,4679.36,5285,2374
88340,4711.78,5338,2204
88360,4719.01,5515,2142
88380,4719.94,5272,2014
88400,4764.99,5312,2144
88420,4695.74,5294,2422
88440,4676.9,5247,2100
88460,4726.88,5281,2189
88480,4701.28,5351,1531
88500,4745.22,5355,2191
88520,4740.99,5305,2286
88540,4769.95,5337,2118
88560,4764.06,5314,2097
88580,4735.33,5552,2223
88600,4769.38,5628,2154
88620,4746.94,5308,2051
88640,4734.69,5281,2987
88660,4763.9,5374,2294
88680,4763.42,5387,2133
88700,4773.82,5393,2441
88720,4799.26,5343,2115
88740,4754.5,5308,1986
88760,4765.06,5306,2261
88780,4781.18,5330,2344
88800,4736.96,5303,2035
88820,4732.99,5297,2185
88840,4765.31,5342,2294
88860,4767.36,5362,2284
88880,4743.07,5341,2312
88900,4751.2,5306,2154
88920,4763.36,5309,1615
88940,4677.38,5248,1875
88960,4637.95,5185,1763
88980,4649.89,5223,1781
89000,4635.01,5200,1635
89020,4664.74,5234,1852
89040,4652.48,5235,1795
89060,4688.29,5286,1947
89080,4708.13,5278,1796
89100,4652.77,5296,1889
89120,4668.16,5265,1857
89140,4644.51,5222,1723
89160,4687.74,5303,1904
89180,4708.42,5246,1707
89200,4696.74,5294,1884
89220,4701.89,5271,2124
89240,4689.54,5262,1816
89260,4649.66,5208,1689
89280,4662.69,5237,1776
89300,4677.5,5234,1872
89320,4693.66,5262,1757
89340,4684.45,5246,1730
89360,4692.13,5264,1601
89380,4680.96,5250,1579
89400,4719.58,5313,2367
89420,4678.05,5304,2602
89440,4688.83,5249,2101
89460,4699.71,5264,2148
89480,4661.02,5239,2172
89500,4710.37,5265,2165
89520,4694.91,5284,2283
89540,4705.25,5262,2284
89560,4676.38,5360,2263
89580,4705.22,5287,2268
89600,4712.8,5296,2297
89620,4739.97,5330,2299
89640,4732.16,5284,2392
89660,4693.63,5252,2110
89680,4720.61,5283,2267
89700,4722.43,5263,2217
89720,4742.66,5295,2043
89740,4694.53,5316,2354
89760,4686.24,5294,2117
89780,4709.18,5371,2738
89800,4715.68,5320,1676
89820,4698.85,5254,2089
89840,4715.58,5265,1809
89860,4723.42,5274,1659
89880,4750.43,5323,1744
89900,4731.68,5303,1762
89920,4732.54,5306,1815
89940,4716.74,5351,2248
89960,4757.31,5360,1848
89980,4789.5,5364,1844
90000,4716.9,5283,1928
90020,4760.45,5323,1680
90040,4740.35,5301,12533
90060,5525.44,6354,2313
90080,4757.22,5408,1763
90100,4769.18,5397,2027
90120,4748.7,5370,1849
90140,5035.49,5664,2088
90160,4766.27,5368,1895
90180,4782.56,5440,1895
90200,4788.8,5388,1915
90220,4754.72,5388,1863
90240,4807.65,5392,1458
90260,4780.8,5362,1480
90280,4779.42,5439,1681
90300,4802.08,5433,2096
90320,4799.58,5444,1774
90340,4770.34,5411,2052
90360,5129.38,6066,1833
90380,4756.03,5590,1691
90400,4767.1,5580,1794
90420,4745.31,5596,1881
90440,4760.58,5571,1801
90460,4805.86,5669,2079
90480,4754.98,5381,1816
90500,4758.18,5347,1900
90520,4766.72,5435,1791
90540,4764.7,5323,1694
90560,4816.29,5412,1805
90580,4785.54,5382,1703
90600,5050.05,5642,1973
90620,4824.48,5383,1753
90640,4825.73,5470,1814
90660,4783.39,5432,1906
90680,4767.94,5359,1604
90700,4785.34,5370,1428
90720,4814.78,5377,1683
90740,4835.94,5440,2021
90760,4865.12,5424,2274
90780,4783.3,5338,2126
90800,4810.53,5374,2304
90820,4811.33,5504,2166
90840,4686.3,5358,2253
90860,4628.58,5231,2558
90880,4603.97,5168,2297
90900,4662.75,5262,2422
90920,4626.24,5180,2325
90940,4631.52,5197,2146
90960,4595.36,5167,2241
90980,4643.78,5194,2402
91000,4663.17,5270,2115
91020,4606.82,5268,2281
91040,4616.74,5186,2087
91060,4614.37,5468,2306
91080,4596.22,5241,2366
91100,4616.22,5217,2324
91120,4588.8,5168,1538
91140,4647.17,5196,1844
91160,4648.77,5202,1798
91180,4658.11,5262,1974
91200,4601.34,5236,2005
91220,4604.93,5205,1985
91240,4629.66,5336,1865
91260,4630.14,5212,1918
91280,4606.27,5160,1940
91300,4614.85,5168,1869
91320,4599.26,5214,1979
91340,4609.41,5206,2040
91360,4631.78,5208,1834
91380,4632.42,5254,1872
91400,4634.62,5242,1908
91420,4608.58,5185,1911
91440,4658.3,5239,1841
91460,4613.47,5191,1852
91480,4584.22,5148,1972
91500,4613.82,5319,1686
91520,4655.87,5211,1890
91540,4650.56,5235,1995
91560,4632.13,5293,1785
91580,4615.74,5253,1997
91600,4611.46,5218,1857
91620,4596.13,5200,1856
91640,4637.15,5257,1795
91660,4658.59,5226,1748
91680,4626.88,5193,1811
91700,4606.24,5183,1672
91720,4663.04,5301,1979
91740,4615.49,5293,1974
91760,4648.83,5226,1771
91780,4631.84,5238,1766
91800,4696.99,5302,2166
91820,4677.54,5236,1703
91840,4672.51,5475,13519
91860,5508.45,6461,1736
91880,4661.25,5567,1791
91900,4657.89,5301,1933
91920,4648.54,5754,1877
91940,4655.39,5473,2025
91960,4669.92,5575,1830
91980,4641.22,5463,1781
92000,4637.22,5440,1427
92020,4630.08,5452,1658
92040,4643.36,5448,2576
92060,4674.21,5472,2220
92080,4657.5,5270,2334
92100,4680.29,5270,2253
92120,4641.41,5240,2230
92140,4634.02,5199,2318
92160,4671.04,5318,2275
92180,4673.47,5257,2200
92200,4644.35,5481,2248
92220,4600.99,5177,2077
92240,4667.62,5229,2222
92260,4650.66,5286,2637
92280,4613.15,5311,2316
92300,4635.1,5275,2247
92320,4635.1,5440,2193
