object_counts,gpu_elapsed_time,physics_update_elapsed_time,render_elapsed_time
3580,599.04,1056,113
3600,583.68,1094,109
3620,534.528,837,138
3640,546.816,1054,139
3660,517.12,820,218
3680,551.936,1059,137
3700,549.888,1124,137
3720,532.48,1136,178
3740,558.08,1047,124
3760,530.432,1023,189
3780,549.888,1043,117
3800,569.344,1162,197
3820,672.768,1373,232
3840,801.792,1309,114
3860,566.272,1167,125
3880,562.176,1055,130
3900,571.392,1195,207
3920,627.712,1124,114
3940,671.744,1304,163
3960,612.352,1178,127
3980,594.944,1089,123
4000,615.392,1106,124
4020,627.648,1283,185
4040,584.704,1063,193
4060,563.2,1063,112
4080,582.656,1210,141
4100,583.68,1066,137
4120,595.872,1069,187
4140,594.944,1107,116
4160,607.232,1254,150
4180,601.088,917,156
4200,664.576,1275,243
4220,648.192,1171,131
4240,655.36,1253,131
4260,645.024,1179,239
4280,652.16,1145,166
4300,630.688,1128,119
4320,626.688,1206,130
4340,616.448,1126,223
4360,640.96,1142,134
4380,621.568,1237,137
4400,632.832,1129,204
4420,668.672,1217,237
4440,635.904,1163,111
4460,644.096,1136,210
4480,629.76,1112,116
4500,610.304,1117,144
4520,615.424,1096,118
4540,625.664,1120,127
4560,579.488,869,148
4580,648.192,1200,149
4600,726.016,1336,145
4620,621.408,1215,125
4640,615.424,1125,161
4660,614.4,1157,131
4680,621.568,1229,137
4700,628.736,1109,178
4720,567.168,816,138
4740,662.528,1175,125
4760,663.552,1131,122
4780,659.456,1170,135
4800,638.976,1224,137
4820,646.144,1246,148
4840,663.552,1159,161
4860,670.72,1161,116
4880,654.336,1266,134
4900,657.408,1344,282
4920,652.224,1170,123
4940,653.312,1154,134
4960,636.928,1134,125
4980,655.36,1287,140
5000,638.976,1272,193
5020,625.664,1113,254
5040,625.664,1111,118
5060,633.696,1144,148
5080,648.192,1136,136
5100,633.76,1121,123
5120,664.576,1256,128
5140,655.36,1148,211
5160,689.152,1299,191
5180,638.976,1147,141
5200,655.36,1263,288
5220,640,1216,123
5240,601.088,872,116
5260,632.8,1158,160
5280,664.576,1331,195
5300,658.432,1271,146
5320,668.672,1252,139
5340,643.072,1125,171
5360,645.12,1143,130
5380,646.144,1218,126
5400,651.232,1156,219
5420,654.336,1224,205
5440,676.864,1361,188
5460,645.12,1228,127
5480,640.864,1155,143
5500,626.688,1184,140
5520,624.64,1220,132
5540,659.328,1253,156
5560,646.144,1149,194
5580,654.336,1163,144
5600,638.976,1229,132
5620,642.048,1140,235
5640,631.808,1103,123
5660,630.784,907,243
5680,650.24,1151,129
5700,645.12,1287,172
5720,723.968,1307,151
5740,600,905,142
5760,646.144,1190,140
5780,643.072,1270,146
5800,631.808,975,34092
5820,635.904,1617,117
5840,671.744,1234,216
5860,621.568,927,175
5880,665.6,1001,6311
5900,729.088,1090,10995
5920,785.408,1506,142
5940,654.336,943,169
5960,649.216,965,159
5980,695.296,1205,6072
6000,637.952,922,191
6020,645.12,957,175
6040,691.2,1417,161
6060,649.216,946,248
6080,665.6,985,172
6100,697.344,1031,198
6120,667.648,965,177
6140,733.12,1295,171
6160,724.992,1302,173
6180,699.392,974,176
6200,736.256,1310,205
6220,748.544,1313,286
6240,738.304,1244,147
6260,737.28,1023,153
6280,777.216,1061,147
6300,813.056,1441,154
6320,865.28,1151,220
6340,857.088,1451,150
6360,788.48,1089,161
6380,737.184,1025,151
6400,722.944,1212,131
6420,773.12,1292,155
6440,742.4,1548,145
6460,736.256,1329,140
6480,674.816,991,159
6500,692.128,968,143
6520,727.04,1235,152
6540,756.736,1286,152
6560,774.144,1368,144
6580,808.96,1385,145
6600,781.312,1371,146
6620,811.008,1397,158
6640,805.888,1383,151
6660,804.768,1395,150
6680,816.128,1452,202
6700,802.816,1395,140
6720,766.976,1272,136
6740,796.672,1430,166
6760,851.808,1353,148
6780,877.568,1472,174
6800,904.192,1403,136
6820,846.848,1442,140
6840,825.344,1320,136
6860,789.504,1414,163
6880,813.056,1406,168
6900,763.904,1245,140
6920,759.808,1241,140
6940,794.624,1291,240
6960,819.2,1387,144
6980,816.128,1104,144
7000,807.936,1340,162
7020,795.648,1348,148
7040,833.536,1357,159
7060,888.832,1417,150
7080,872.448,1396,152
7100,930.816,1454,161
7120,833.536,1436,147
7140,817.152,1439,159
7160,802.816,1074,153
7180,821.248,1106,148
7200,896,1535,155
7220,850.944,1121,159
7240,872.448,1159,165
7260,925.696,1432,152
7280,898.048,1400,143
7300,816.128,1331,220
7320,807.936,1320,211
7340,823.136,1331,207
7360,819.2,1301,214
7380,866.304,1434,243
7400,835.584,1350,156
7420,880.64,1384,140
7440,847.872,1353,148
7460,840.704,1378,255
7480,835.584,1335,145
7500,846.848,1376,166
7520,847.872,1392,182
7540,919.552,1431,155
7560,907.264,1412,153
7580,887.808,1396,163
7600,867.328,1455,165
7620,874.496,1381,152
7640,885.76,1386,147
7660,909.312,1399,168
7680,920.576,1420,153
7700,933.888,1455,170
7720,903.168,1402,150
7740,893.952,1409,159
7760,867.328,1360,155
7780,864.256,1381,159
7800,882.688,1440,387
7820,912.32,1428,181
7840,869.376,1162,159
7860,904.128,1401,151
7880,941.056,1457,160
7900,925.696,1512,161
7920,1021.95,1578,178
7940,1084.42,1615,178
7960,1059.84,1585,174
7980,1002.5,1511,163
8000,924.672,1417,154
8020,954.368,1450,147
8040,958.336,1456,150
8060,925.696,1463,185
8080,1047.55,1580,180
8100,1019.9,1526,154
8120,979.968,1485,158
8140,1104.9,1676,157
8160,1057.79,1561,153
8180,932.864,1444,184
8200,1031.17,1546,162
8220,1032.19,1540,162
8240,960.512,1262,155
8260,953.344,1445,171
8280,2139.14,2780,167
8300,2114.56,2768,181
8320,2145.28,2808,171
8340,2151.42,2791,156
8360,2202.62,2840,166
8380,2193.41,2839,162
8400,2236.42,2898,153
8420,2127.87,2532,225
8440,2241.54,2902,182
8460,2207.74,2869,163
8480,2185.22,2821,161
8500,2209.79,2869,162
8520,2248.7,2675,180
8540,2391.04,3077,183
8560,2381.82,3035,169
8580,2221.06,2669,191
8600,2293.76,2945,168
8620,2234.37,2689,216
8640,2282.5,2967,197
8660,2289.66,2999,198
8680,2375.68,3059,197
8700,2448.38,3124,184
8720,2546.69,3194,169
8740,2547.71,3203,171
8760,2640.9,3425,165
8780,2574.34,3239,196
8800,2499.58,3204,171
8820,2553.86,3187,170
8840,2523.14,3169,177
8860,2666.5,3323,169
8880,2953.22,3616,182
8900,2834.43,3781,186
8920,2564.1,3317,168
8940,2554.88,3194,182
8960,2492.42,3304,182
8980,2561.02,3407,280
9000,2525.18,3318,194
9020,2527.23,3229,207
9040,2533.38,3283,173
9060,2624.51,3361,169
9080,2683.9,3348,167
9100,2751.49,3560,194
9120,2626.56,3049,165
9140,2622.46,3326,199
9160,2660.35,3439,190
9180,2717.7,3138,183
9200,2769.92,3466,287
9220,2718.72,3520,169
9240,2764.8,3534,183
9260,2696.19,3475,193
9280,2744.32,3763,188
9300,2891.78,6617,174
9320,2825.22,3807,177
9340,2806.78,3932,172
9360,2946.05,4089,179
9380,2956.29,4066,168
9400,3462.14,4410,188
9420,3002.37,3875,174
9440,2987.01,5258,177
9460,2948.1,4144,194
9480,2869.25,4027,188
9500,2886.66,4025,172
9520,2843.65,3630,206
9540,2958.34,4346,178
9560,2964.48,4992,195
9580,3010.56,3611,204
9600,3232.77,4368,176
9620,3152.9,4063,210
9640,3177.47,3651,208
9660,3184.64,3789,170
9680,3159.04,5323,179
9700,3195.9,4347,172
9720,3127.3,4269,183
9740,3108.86,4259,181
9760,3088.38,3758,207
9780,3217.41,4059,176
9800,3245.06,4745,181
9820,3214.34,4371,177
9840,3251.2,4423,177
9860,3376.13,4535,185
9880,3343.36,4361,212
9900,3302.4,4159,178
9920,3184.64,4049,179
9940,3159.04,4310,177
9960,3121.15,4263,184
9980,3112.96,4266,180
10000,3095.55,4013,307
10020,3203.07,4050,181
10040,3251.2,4807,174
10060,3164.16,4291,205
10080,3186.69,4335,186
10100,3146.75,4284,175
10120,3173.38,3877,212
10140,3374.08,4226,197
10160,3544.06,4864,196
10180,3367.94,4537,181
10200,3202.05,4363,187
10220,3207.17,4133,204
10240,3207.17,3852,202
10260,3367.94,4025,198
10280,3310.59,4633,190
10300,3224.58,4161,192
10320,3293.18,4459,182
10340,3313.66,4235,193
10360,3356.67,3834,238
10380,3338.24,3756,206
10400,3361.79,4654,205
10420,3442.69,4329,196
10440,3365.89,4526,183
10460,3335.17,4519,188
10480,3259.39,4095,224
10500,3270.66,4014,201
10520,3406.85,5683,197
10540,3313.66,4518,189
10560,3406.85,4583,181
10580,3328,4495,186
10600,3350.53,3831,210
10620,3403.78,4053,192
10640,3506.18,6111,214
10660,3480.58,4629,192
10680,3399.68,4602,205
10700,3224.58,4177,177
10720,3252.22,3939,272
10740,3442.69,4630,182
10760,3507.2,5723,190
10780,3547.14,4767,195
10800,3476.48,4666,204
10820,3512.32,4475,193
10840,3501.06,4216,228
10860,3530.75,4529,190
10880,3883.01,7077,191
10900,3699.71,4394,199
10920,3551.23,4423,187
10940,3520.51,4416,195
10960,3480.58,4146,216
10980,3581.95,5794,184
11000,3547.14,6675,185
11020,3417.09,4130,201
11040,3400.7,4330,204
11060,3464.19,4348,195
11080,3290.11,3949,210
11100,3388.42,4356,216
11120,3333.12,5552,218
11140,3296.26,4237,220
11160,3310.59,4557,221
11180,3339.26,4238,218
11200,3191.81,3885,221
11220,3303.42,5545,189
11240,3363.84,6428,205
11260,3349.5,4280,192
11280,3331.07,4284,200
11300,3358.72,4292,202
11320,3305.47,3993,232
11340,3371.01,4271,201
11360,3425.28,6513,188
11380,3495.94,4446,205
11400,3504.13,4404,196
11420,3452.93,4353,200
11440,3329.02,4038,216
11460,3527.68,5622,205
11480,3504.13,6485,207
11500,3535.87,4480,198
11520,3524.61,4441,206
11540,3427.33,4370,208
11560,3360.77,4028,236
11580,3447.81,4129,198
11600,3422.21,5464,204
11620,3446.78,4645,194
11640,3490.82,4683,201
11660,3573.76,4762,197
11680,3554.3,4258,512
11700,3629.06,4291,191
11720,3715.07,5675,187
11740,3816.45,5030,207
11760,3850.24,5051,203
11780,3857.41,5055,203
11800,3849.22,4858,229
11820,3842.05,4777,285
11840,3584,5493,209
11860,3655.68,4885,197
11880,3479.55,4425,216
11900,3739.65,4948,206
11920,3746.82,4711,222
11940,3734.53,4474,214
11960,3658.75,5547,199
11980,3868.67,5118,238
12000,4071.42,5264,209
12020,3817.47,5045,195
12040,3738.62,4966,229
12060,3636.22,4865,203
12080,3636.22,5024,307
12100,3763.2,4974,199
12120,3588.1,4555,201
12140,3552.26,4537,206
12160,3606.53,4491,349
12180,3686.4,4887,204
12200,3710.98,4623,222
12220,3643.39,4860,205
12240,3792.9,4991,205
12260,4134.91,5376,282
12280,4137.98,4860,236
12300,3826.69,4336,245
12320,3638.27,5195,238
12340,3623.94,4567,214
12360,3668.99,4565,217
12380,3705.86,4631,217
12400,3613.7,4594,238
12420,3725.31,4656,207
12440,3624.96,6215,218
12460,3712,4695,221
12480,3624.96,4526,215
12500,3681.28,4596,217
12520,3623.94,4583,230
12540,3670.02,4592,211
12560,3614.72,6381,223
12580,3698.69,4712,221
12600,3662.85,4858,215
12620,3543.04,4677,218
12640,3539.97,4266,262
12660,3729.41,5827,209
12680,3687.42,6374,208
12700,3637.25,4585,204
12720,3598.34,4530,222
12740,3601.41,4548,206
12760,3679.23,4701,224
12780,3664.9,4751,233
12800,3642.37,4509,219
12820,3732.48,4923,204
12840,3751.94,4872,258
12860,3719.17,4811,219
12880,3774.46,5002,223
12900,3824.64,4321,321
12920,4005.89,4688,212
12940,4031.49,5042,213
12960,4028.42,5008,209
12980,3989.5,4996,228
13000,3902.46,4549,219
13020,3898.37,4438,227
13040,3827.71,4490,203
13060,3798.02,4985,204
13080,3788.8,4998,227
13100,3966.98,5148,225
13120,3835.9,4765,233
13140,4027.39,7151,226
13160,4117.5,4992,213
13180,3815.42,4837,208
13200,3737.6,4749,206
13220,3758.08,4801,225
13240,3844.1,4558,249
13260,3878.91,4444,257
13280,3904.51,7285,222
13300,3830.78,5084,211
13320,3782.66,4939,217
13340,3783.68,4793,198
13360,4032.51,4722,218
13380,4108.29,4867,248
13400,3975.17,4844,209
13420,3780.61,4810,216
13440,3697.66,4726,216
13460,3725.31,4746,233
13480,3802.11,5024,252
13500,3735.55,4591,232
13520,3815.42,4669,230
13540,3825.66,4969,215
13560,3846.14,5007,219
13580,3806.21,4858,220
13600,3906.56,4643,256
13620,4028.42,4829,256
13640,4096,4805,356
13660,3992.58,5037,251
13680,3834.88,4576,261
13700,3850.24,4990,223
13720,3824.64,4506,232
13740,3804.16,4536,381
13760,3936.26,4778,276
13780,3952.64,4999,218
13800,3926.02,4915,217
13820,4027.39,5242,216
13840,3972.1,4712,213
13860,3997.7,7149,375
13880,4136.96,5063,236
13900,3968,5182,217
13920,4094.98,5138,216
13940,4016.13,4997,218
13960,4331.52,5323,238
13980,4352,5105,294
14000,4345.86,5163,251
14020,4282.37,5428,224
14040,4109.31,5316,225
14060,4080.64,5162,223
14080,4065.28,4804,236
14100,4009.98,4687,228
14120,4044.8,4766,228
14140,3956.74,4965,233
14160,4047.87,5061,219
14180,4066.3,5071,248
14200,4262.91,5481,239
14220,4368.38,5467,270
14240,4297.73,7300,295
14260,4149.25,5235,241
14280,3984.38,5013,219
14300,4006.91,5050,223
14320,3963.9,4635,227
14340,3954.69,4671,261
14360,4045.82,4838,218
14380,4113.41,5147,218
14400,4064.26,5157,247
14420,4002.82,5172,230
14440,4007.94,4706,214
14460,4136.96,4854,250
14480,4249.6,5005,231
14500,4279.3,5314,219
14520,4105.22,4829,228
14540,4036.61,5049,237
14560,4204.54,5197,231
14580,4128.77,5104,261
14600,4140.03,6368,229
14620,4143.1,4904,246
14640,4220.93,4942,242
14660,4219.9,5166,220
14680,4229.12,5214,232
14700,4141.06,5174,250
14720,4149.25,5396,220
14740,4136.96,5085,223
14760,4107.26,5172,233
14780,4161.54,5401,247
14800,4168.7,4873,228
14820,4246.53,4959,245
14840,4250.62,5399,232
14860,4222.98,5239,252
14880,4442.11,5662,231
14900,4465.66,5726,237
14920,4478.98,5713,229
14940,4516.86,5441,252
14960,4475.9,6172,260
14980,4381.7,5665,250
15000,4251.65,5489,241
15020,4277.25,5526,236
15040,4348.93,5058,239
15060,4346.88,5625,253
15080,4404.22,5445,239
15100,4334.59,5590,232
15120,4441.09,5670,235
15140,4317.18,5560,249
15160,4253.7,5515,260
15180,4269.06,5308,256
15200,4318.21,5338,225
15220,4445.18,5748,256
15240,4457.47,5688,231
15260,4478.98,5766,242
15280,4530.18,5536,266
15300,4641.79,5580,262
15320,4506.62,5516,236
15340,4567.04,5803,230
15360,4546.56,5786,243
15380,4606.98,5868,232
15400,4491.26,5729,232
15420,4516.86,5475,268
15440,4575.23,5562,234
15460,4617.22,5872,240
15480,4576.26,5849,250
15500,4543.49,5873,246
15520,4569.09,5281,241
15540,4574.21,5880,272
15560,4560.9,5527,234
15580,4534.27,5789,252
15600,4529.15,5784,239
15620,4440.06,5684,237
15640,4449.28,5707,240
15660,4496.38,5530,276
15680,4670.46,5641,248
15700,4704.26,5952,258
15720,4936.7,6278,246
15740,4859.9,6219,247
15760,4672.51,5664,234
15780,4560.9,5628,277
15800,4551.68,5302,258
15820,4609.02,5859,249
15840,4619.26,5878,249
15860,4583.42,5587,245
15880,4698.11,5714,246
15900,4661.25,5791,263
15920,4645.89,5863,246
15940,4621.31,5886,262
15960,4653.06,5931,243
15980,4611.07,5880,253
16000,4712.45,5434,240
16020,4817.92,5543,261
16040,4711.42,5695,245
16060,4605.95,5882,267
16080,4536.32,5787,244
16100,4579.33,5893,269
16120,4554.75,5861,273
16140,4503.55,5233,287
16160,4582.4,5313,274
16180,4560.9,5825,270
16200,4546.56,5823,276
16220,4531.2,5651,246
16240,4723.71,5472,271
16260,4663.3,5392,263
16280,4406.27,5144,265
16300,4432.9,5711,245
16320,4499.46,5770,260
16340,4473.86,5796,244
16360,4467.71,5428,259
16380,4498.43,5753,250
16400,4895.71,5536,254
16420,4863.49,5759,241
16440,4877.86,5571,284
16460,4883.36,5769,255
16480,4848.19,5510,261
16500,4944.51,5907,246
16520,4902.05,5538,257
16540,4927.58,5824,258
16560,4944.54,5601,252
16580,4924.35,5818,305
16600,4929.79,5865,254
16620,5076.16,5716,258
16640,4874.37,5507,264
16660,4862.56,5504,250
16680,4879.94,5513,255
16700,5106.37,5754,259
16720,5222.21,5867,264
16740,5177.5,5916,251
16760,4860.93,5540,268
16780,4707.14,5635,269
16800,4749.66,5634,250
16820,4830.75,5740,253
16840,4900.74,5667,271
16860,4866.88,5263,254
16880,5494.02,5881,286
16900,5046.43,5459,246
16920,5028.86,5708,257
16940,5029.66,5659,260
16960,5026.69,5675,272
16980,4625.34,5274,264
17000,5186.02,5578,277
17020,4819.42,5472,245
17040,4758.43,5409,253
17060,4736.38,5383,252
17080,4836.38,5200,264
17100,4735.87,5102,271
17120,4791.84,5174,262
17140,4775.3,5420,263
17160,5006.37,5654,282
17180,5043.74,5686,251
17200,5127.55,5501,260
17220,4994.88,5364,276
17240,4756.22,5143,277
17260,4746.85,5473,260
17280,4854.53,5495,265
17300,4952.67,5573,263
17320,4903.78,5295,257
17340,4434.88,5127,247
17360,4665.09,5057,293
17380,4829.15,5487,246
17400,4969.66,5633,264
17420,4886.08,5534,259
17440,4704.16,5079,269
17460,4602.78,5277,260
17480,5950.56,6341,280
17500,4601.86,5255,307
17520,4661.44,5305,542
17540,4792.99,5442,260
17560,4817.25,5208,277
17580,4850.14,5227,291
17600,6200.86,6651,313
17620,5454.62,5856,288
17640,5003.74,5638,274
17660,4646.53,5313,260
17680,4595.52,5353,278
17700,4571.58,4982,262
17720,4806.14,5221,303
17740,4544.96,5199,289
17760,4577.41,5212,258
17780,4501.73,5207,263
17800,4592.13,5373,302
17820,4919.01,5434,336
17840,5148.96,5641,321
17860,8697.76,9206,307
17880,5722.59,6488,341
17900,5673.66,6486,307
17920,4437.66,4965,292
17940,4213.34,4625,293
17960,4266.56,4653,254
17980,4003.65,4680,289
18000,4117.98,4779,273
18020,4156.58,4782,276
18040,4050.14,4426,348
18060,4026.18,4431,350
18080,4880.8,5382,301
18100,7148.8,7604,278
18120,4013.28,4747,301
18140,4134.27,4828,299
18160,4151.2,4637,289
18180,4092.61,4570,311
18200,4312.32,4739,304
18220,4253.76,5014,327
18240,4260.7,5013,318
18260,4366.46,5135,304
18280,4565.06,5036,295
18300,4227.17,4697,309
18320,4161.47,4649,312
18340,4131.97,4687,303
18360,4023.1,4773,314
18380,4099.42,4895,312
18400,4158.21,4709,306
18420,4091.74,4526,307
18440,5130.14,5531,292
18460,4134.59,4583,311
18480,4157.98,4821,305
18500,4133.63,4823,308
18520,3992.77,4515,314
18540,4334.34,4819,372
18560,4594.53,5324,300
18580,4262.27,4707,296
18600,4092.9,4824,327
18620,4186.27,4954,320
18640,4290.24,4767,319
18660,4287.65,4731,315
18680,4897.82,5373,316
18700,7446.82,7920,313
18720,4305.31,5000,300
18740,4305.95,5007,304
18760,4119.78,4588,320
18780,4449.73,4972,305
18800,4443.74,4867,295
18820,7369.44,7817,314
18840,4480.19,5154,338
18860,4282.98,4999,313
18880,4532.26,5042,307
18900,4429.25,5144,315
18920,5248.35,5739,316
18940,7647.39,8172,409
18960,4754.5,5468,309
18980,4609.76,5320,547
19000,4704.26,5182,352
19020,4633.15,5108,326
19040,4537.18,4980,311
19060,4683.65,5140,322
19080,4514.88,5215,329
19100,4430.24,5158,320
19120,4439.62,4880,320
19140,4412.58,4906,367
19160,4248.58,4723,336
19180,4405.31,4868,321
19200,4403.33,5111,317
19220,4416.86,5118,330
19240,4444.7,4883,317
19260,4555.9,4980,324
19280,4589.86,5048,318
19300,4679.33,5122,312
19320,4560.03,5256,324
19340,4651.84,5125,319
19360,4837.06,5362,312
19380,4796.13,5240,329
19400,4607.46,5064,322
19420,4650.59,5147,340
19440,4554.24,5041,323
19460,4533.79,4995,319
19480,4543.42,4948,283
19500,5424.54,5867,286
19520,4846.11,5247,280
19540,4571.52,4993,298
19560,4544.54,4991,307
19580,4670.37,5334,375
19600,4666.53,5311,268
19620,4503.33,4915,288
19640,4668.67,5064,275
19660,4689.54,5125,316
19680,4592.22,5252,289
19700,4612.99,5303,297
19720,4713.09,5122,378
19740,4815.26,5275,305
19760,5654.11,6039,276
19780,7840.7,8276,297
19800,4977.79,5685,299
19820,4741.95,5442,288
19840,4785.54,5177,292
19860,4992.8,5390,295
19880,5663.52,6065,287
19900,7829.63,8263,302
19920,4779.2,5524,283
19940,4714.78,5398,309
19960,4535.14,5225,318
19980,4749.28,5699,283
20000,4710.43,5457,298
20020,5492.06,6231,312
20040,4711.9,5637,277
20060,4754.98,5418,288
20080,4547.1,5249,319
20100,4798.88,5729,293
20120,4751.01,5413,285
20140,5655.71,6341,312
20160,4901.28,5564,281
20180,5171.36,5853,312
20200,5035.55,5763,305
20220,4771.01,5541,284
20240,4783.42,5499,304
20260,6416.8,7121,314
20280,4742.53,5412,282
20300,4697.76,5385,285
20320,4795.33,5496,291
20340,4521.44,4984,304
20360,4798.82,5198,286
20380,8087.9,8527,404
20400,4821.38,5528,307
20420,4754.5,5433,308
20440,4728.1,5398,378
20460,4773.98,5192,407
20480,6582.66,7020,290
20500,5029.31,5454,313
20520,4826.34,5505,303
20540,4774.05,5504,303
20560,4707.55,5113,292
20580,5243.81,5694,304
20600,6713.41,7174,305
20620,4823.01,5253,318
20640,4771.58,5452,298
20660,4683.17,5124,285
20680,4672.54,5081,294
20700,4726.37,5175,302
20720,5765.18,6211,292
20740,4827.65,5265,303
20760,4939.2,5663,309
20780,4804.16,5495,298
20800,4833.66,5237,293
20820,4766.5,5173,281
20840,5125.89,5563,319
20860,5171.62,5623,345
20880,4905.54,5631,325
20900,4888.13,5606,320
20920,4877.15,5316,309
20940,4950.4,5381,287
20960,4767.62,5218,301
20980,6378.4,6812,333
21000,4978.62,5679,313
21020,4850.75,5593,288
21040,4893.28,5301,279
21060,4747.39,5402,344
21080,5063.68,5480,301
21100,4928.96,5392,341
21120,4687.65,5446,334
21140,4671.55,5171,433
21160,4718.75,5188,430
21180,4706.34,5150,426
21200,5437.34,5890,301
21220,4780.96,5213,318
21240,4683.87,5369,418
21260,4611.81,5281,323
21280,4622.18,5050,325
21300,4516.42,4937,333
21320,6686.4,7122,308
21340,4882.5,5291,290
21360,4658.75,5347,416
21380,4749.73,5319,392
21400,4848.96,5266,394
21420,4859.1,5269,372
21440,5401.18,5861,322
21460,4782.4,5208,298
21480,4725.95,5409,412
21500,4729.15,5405,301
21520,4798.24,5227,315
21540,4804.35,5225,308
21560,5627.62,6059,301
21580,4791.1,5209,398
21600,4843.33,5552,313
21620,4872.96,5574,322
21640,4867.78,5294,387
21660,4815.04,5361,395
21680,5293.89,5743,298
21700,4838.85,5259,393
21720,4719.84,5410,360
21740,4718.69,5405,405
21760,4780.19,5236,422
21780,4518.08,4951,320
21800,5566.27,5998,306
21820,4654.78,5066,297
21840,4666.72,5385,331
21860,4753.15,5438,410
21880,4463.97,4897,312
21900,4638.08,5058,367
21920,5420.03,5870,326
21940,4705.09,5126,400
21960,4711.39,5431,326
21980,4694.94,5407,317
22000,4786.98,5222,299
22020,4775.07,5215,327
22040,4479.3,4914,299
22060,7845.22,8293,404
22080,4668.61,5396,348
22100,4682.94,5373,361
22120,4477.66,4941,312
22140,4828.19,5250,300
22160,5542.91,6005,318
22180,4785.12,5213,403
22200,4619.1,5315,421
22220,4680.16,5363,407
22240,4753.98,5194,401
22260,4557.98,5001,301
22280,5585.22,6053,334
22300,4875.81,5305,407
